Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_600036.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent,ssx_300059.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_600519.SS_2021-09-15_2023-09-15_Close_percent,ssx_601166.SS_2021-09-15_2023-09-15_Close_percent,ssx_000858.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601888.SS_2021-09-15_2023-09-15_Close_percent,ssx_002352.SZ_2021-09-15_2023-09-15_Close_percent,ssx_002594.SZ_2021-09-15_2023-09-15_Close_percent
2022-09-26,225700.0,240000.0,226042.0,238347.0,237678.09375,1383816,-1923514.302524473,-3925836,-0.1986620919739881,388784396.6126137,9470814111.1246,-684820250.124049,74296.50217203828,240337.05365991863,46.65885884945969,876.1475506124741,239877.45,252713.5925276437,227041.3074723564,10.702250276250377,0.4403851275138125,0.0,0.0,238082.7333333333,246889.1333333333,229276.3333333333,7.39776453059313,0.5150042393410859,0.0,0.0,219264.0,254979.0,237121.5,14.888852620369274,0.5343133137337254,9390.138461490786,6.2691765162713615,-3305.3711444664805,-2012.371554191049,-1292.9995902754315,239826.8333333333,242438.5769230769,237294.62057467725,240599.99171914373,0.8795074894867351,1.0112011939648806,-0.1316937044781455,-0.1333019159783079,24.55446084336902,9299.549999999988,-33.11371229067692,-26.140921803030203,-6.972790487646719,235526.0,241881.5,238703.75,246380.5,0.1947156255249956,14.006955260979906,24.61843966320395,29.87748639674467,-74.6589027021238,250191.0,224783.0,12.0,96.0,-84.0,246105.78208,242344.24255539203,0.0,0.0,48.25782125243903,0.664364032956649,0.2214546776522165,0.1316283267450041,-9.809933025452764,46.64375353431243,53.43133137337253,22.90256564775256,-46.56866862662747,-11269.338235294126,-2.39320859491136,-1.373803515473473,-0.8332239255794791,-0.5405795898939936,6.391996998380581,6.0460871140242105,0.3459098843563701,240961.6450172671,6.077207911274107,5.899701950798963,1.5885261273548723,-6.077204973998832,228771.15625,0,1.1932528896430057,-0.1203327372193143,1.466603959104745,1.2319891470784654,-1.5574278023378412,2.046786097900693,-1.8726884636460568,-4.90804110593524,1.970022700025709,-2.458725636962328
2022-09-27,236499.0,237077.0,227817.0,229415.0,228771.15625,801417,-2448329.927578469,-4727253,-0.2003245918968871,-689364323.4749025,-663230253.4136411,-666574432.4975458,54064.45433544163,239982.33857714944,46.25000861410268,843.3141190103536,239283.15,252878.7764331579,225687.52356684208,11.363630437962652,0.137083658906187,0.0,0.0,236691.26666666663,245399.26666666663,227983.2666666667,7.358108410703214,0.0822079314040715,0.0,0.0,219264.0,254979.0,237121.5,14.92583159324006,0.2842223155536889,9504.124615341709,6.200742015815928,-3689.102558525861,-2347.717755058012,-1341.3848034678497,238180.0,241852.38461538465,236082.3712554961,239771.473814022,0.8975195425373361,1.0233293792012654,-0.1258098366639293,-0.1521890217694201,24.625505763313992,11319.850000000006,-35.57239936170974,-27.552917330408025,-8.019482031301717,235526.0,241881.5,238703.75,246380.5,0.0973578127624978,13.695769057272908,22.668899161436148,27.511480645838777,-107.59338923801788,250191.0,227338.0,8.0,92.0,-84.0,246105.78208,240000.0,0.0,0.0,42.58953915578878,0.3519266444407715,0.3387635591324736,0.1976706397634992,-10.73540872994536,47.21165223331352,28.42223155536889,32.35055298894023,-71.5777684446311,-12728.88970588235,-7.930908550949726,-1.538591100869365,-0.9742973606374564,-0.5642937402319084,3.7541077947816968,5.587691250175708,-1.833583455394012,240320.1873329933,-3.747477417378864,-3.8195004513028152,-2.21848094791578,3.747479357255656,224140.203125,1,0.1472630067501512,-3.100958013722874,-1.7089424221352232,0.117668168568386,-1.3419242393289892,-0.3582067733677831,-5.3790584199039415,-4.082053964200838,-5.111398847013092,-0.3700174261924758
2022-09-28,228396.0,227914.0,220239.0,224771.0,224140.203125,1163112,-2237833.176047524,-5890365,-0.1395956353067264,-1362525438.4070592,-5523422292.952011,-1163006157.1573164,-53577.55474048374,238747.1429242636,39.34745781654957,843.3141190103536,238392.85,253279.795009302,223505.904990698,12.489422404490735,0.0424900813602625,0.0,0.0,234623.9,243179.7,226068.1,7.293204145016772,-0.0758023796722694,0.0,1.0,219264.0,254979.0,237121.5,14.981573482593962,0.1541929161416771,9471.312153807536,6.556562582790188,-4318.167312463804,-2741.8076665391704,-1576.3596459246332,236027.3333333333,241001.2692307692,234342.1602931121,238660.3276055759,0.8312877247971201,1.1089344732881283,-0.2776467484910082,-0.1743319127893309,24.71846789742589,6018.149999999994,-40.30322126333093,-29.61261833977952,-10.690602923551412,232939.5,241881.5,237410.5,246380.5,0.0486789063812489,14.110102583827622,21.100776963434097,31.32119431751225,-174.74389803215834,251272.5,227338.0,4.0,88.0,-84.0,246105.78208,240000.0,0.0,0.0,39.96137579088176,0.2070615011180862,0.4077840595051691,0.3226674320966197,-12.360802852100075,45.53050349206492,15.419291614167715,32.424284847636386,-84.58070838583228,-14496.816176470602,-10.30793725534012,-1.809336036611942,-1.1413050958323536,-0.6680309407795884,4.38463241825418,5.347079483791402,-0.9624470655372228,238837.9425358658,-2.0242791447812936,-2.0450484387042778,-4.19785184553747,2.0242731648999097,219153.234375,2,0.6784801228289155,0.6994571708350179,3.143631835679372,1.2959505255090988,0.2648283568787661,-0.1784671660185068,0.7200138628716388,-0.0148171122769014,0.6649997721457623,3.0442375062878
2022-09-29,221200.0,226001.0,217807.0,219770.0,219153.234375,912569,-2713162.0132454736,-6802934,-0.111146830744683,-1819844314.2060509,-1950697974.6189053,-1844072319.1526933,-43848.66561231606,236805.53832907244,32.34693609895348,824.5509604660094,237670.85,254564.6020199032,220777.09798009685,14.216090883592292,-0.0298068178966504,0.0,1.0,231963.63333333336,240658.3333333333,223268.9333333333,7.496606149038576,-0.2012106992382345,0.0,1.0,217807.0,254979.0,236393.0,15.640117414483097,0.0528085655870009,9343.58093842678,7.229961079027912,-5160.754600449785,-3225.597053321293,-1935.1575471284923,233973.91666666663,239998.38461538465,232100.2894787872,237261.0440792369,0.7217510324857193,1.188086459800307,-0.4663354273145876,-0.2014294703162895,24.705286354738583,9329.149999999994,-47.08197786652475,-31.99486946041136,-15.08710840611339,231153.5,241153.0,236153.25,245652.0,0.0243394531906244,14.703559441357273,19.78462927032347,31.21884168745868,-175.92714142444348,251272.5,227338.0,4.0,100.0,-96.0,246105.78208,237511.68,0.0,0.0,37.29254657029283,0.0599548437820936,0.2063143297803172,0.3176206494726533,-14.572958495593449,44.56788445082803,5.280856558700097,16.374126576078908,-94.7191434412999,-15805.051470588223,-10.081788462876055,-2.175137777243479,-1.3480716321145787,-0.8270661451289001,2.918094406620852,4.861282468357293,-1.9431880617364403,236678.15020476803,-2.224931152150411,-2.25005612010225,-6.329383684255396,2.224932734275626,225693.828125,3,1.5443911121653289,-1.0800603070613306,0.335766426486046,1.3606996517357857,0.140741792506347,1.781467925771338,0.6426961459588796,2.582971694780227,1.087868914201934,0.3952990614647547
2022-09-30,217750.0,228300.0,217750.0,226329.0,225693.828125,1227077,-1944581.4619658529,-5575857,-0.0983652839368582,-410095406.0337579,963798522.8310856,-1731788179.7704177,16317.8820487842,235305.5742337768,34.66596206841545,824.5509604660094,236859.7,254287.5336932616,219431.8663067385,14.715744124696196,0.1978769655097262,0.0,0.0,230384.63333333336,239129.53333333333,221639.7333333333,7.59156535179792,0.2681143676123602,0.0,0.0,217750.0,254979.0,236364.5,15.71774345741382,0.230438636546778,9464.222844584105,7.48903534293862,-5238.864246587531,-3628.2504919745406,-1610.6137546129903,232251.3333333333,238654.7307692308,231212.398789743,236451.2630363305,0.7341952907942322,1.1673832399459854,-0.4331879491517532,-0.2251321033688137,24.689248317481724,9755.299999999988,-50.962826986171805,-34.54522511237714,-16.417601873794666,231125.0,241124.5,236124.75,245623.5,0.0121697265953122,14.943028540354137,19.944377420346253,28.73376445443657,-123.72675766802789,251272.5,227338.0,4.0,96.0,-92.0,246105.78208,234753.0248,0.0,0.0,42.69781190932484,0.4250629411196419,0.2306930953399407,0.281597161541809,-14.657805854748744,47.66989361874592,25.20418355955109,15.301443910806306,-74.79581644044892,-15224.14558823529,-8.368825910931173,-2.215621172546913,-1.5215815402010455,-0.6940396323458671,4.130913143171288,4.715208603320092,-0.5842954601488044,236362.1630599365,2.9844837784956946,2.940814796653335,-3.5337993350950447,-2.9844842439369046,226462.65625,4,-1.508296019722266,-0.3252043346965223,1.0668119887258598,-0.6292253117938174,0.4174666993588971,-0.6650472321966134,-0.4272824020171839,-0.5069736238622369,0.1268976468716403,4.747330386946175
2022-10-03,223283.0,229204.0,222529.0,227100.0,226462.65625,665383,-1698663.8797935685,-4910474,-0.1187505711258408,-278223163.31464964,2850540590.907793,-1152266290.178233,38888.57137186176,234274.6717028624,39.69790550233105,827.3598306970417,236227.95,254103.34744425231,218352.5525557477,15.134024101934,0.2446784042573824,0.0,0.0,229380.16666666663,238124.76666666663,220635.56666666665,7.624547603287415,0.369624301473672,0.0,0.0,217750.0,254979.0,236364.5,15.759777790900694,0.2511482983695506,9185.300560125692,7.599339407440436,-5178.854832631798,-3938.371360105992,-1240.4834725258056,230625.0833333333,237574.38461538465,230579.72205285943,235758.57688549123,0.814175679450852,1.1327213952189008,-0.3185457157680488,-0.2445413310867538,24.70961926663332,339.0499999999884,-56.17695342804334,-37.98062697371489,-18.19632645432845,228875.0,236419.5,232647.25,245623.5,0.0060848632976561,15.040036536454426,19.61504355793568,27.255472173758573,-90.4188772183164,251897.5,228786.0,40.0,92.0,-52.0,246105.78208,232032.540832,0.0,0.0,43.31633681666675,0.465554709834684,0.3168574982454733,0.2512883077885771,-14.533072777343934,53.73368836559143,27.46929901874376,19.318113045664987,-72.53070098125625,-15871.00882352941,-7.913143969344931,-2.196677169097091,-1.6566006659802548,-0.5400765031168364,0.7163531838635661,3.915437519428787,-3.199084335565221,236096.3286430385,0.3406545338865197,0.3400756206859867,-3.205182848861987,-0.3406509302390788,234599.765625,0,-1.508296019722266,-0.3252043346965223,1.0668119887258598,-0.6292253117938174,0.4174666993588971,-0.6650472321966134,-0.4272824020171839,-0.5069736238622369,0.1268976468716403,4.747330386946175
2022-10-04,229375.0,235260.0,227468.0,235260.0,234599.765625,952115,-746548.8797935683,-3958359,-0.0610164306525721,871417060.0160146,4499090971.153694,-682973340.6842757,36477.39447742144,233615.24832459068,45.53288395275078,827.3598306970417,236107.9,253975.43605732985,218240.36394267017,15.135059908905909,0.4762726097969126,0.0,0.0,228602.13333333336,237438.8333333333,219765.4333333333,7.731073959064829,0.8767167985032114,0.0,0.0,217750.0,254979.0,236364.5,15.767790912544646,0.4703322678557038,9082.770504113125,7.6504050378152355,-4421.880450385768,-4035.073178161948,-386.8072722238208,230516.16666666663,236930.53846153847,231299.764813958,235721.6452643437,0.8600782306355031,1.063035219882815,-0.2029569892473118,-0.2532403082836339,24.64611407463702,809.1000000000058,-58.41089391517505,-41.98242501342841,-16.42846890174664,228875.0,236364.5,232619.75,243043.0,50.00304243164883,14.32548108547246,23.078637820434253,25.5265200525766,-29.94556245832358,250607.25,228786.0,36.0,88.0,-52.0,217750.0,232032.540832,1.0,0.0,49.526078048505575,0.8903212568404997,0.5936463025982753,0.3803989653945631,-12.429429624841465,56.31244405841615,51.44250543510194,34.705329337798936,-48.55749456489806,-15398.579411764687,-0.5524861878453038,-1.8758907122962631,-1.7004586752434565,-0.1754320370528066,0.2390091482093639,3.1801518451849025,-2.9411426969755383,236087.51787826416,3.5931307793923395,3.5300836420782744,0.2727815190520788,-3.593135181642112,230700.0,1,-1.508296019722266,-0.3252043346965223,1.0668119887258598,-0.6292253117938174,0.4174666993588971,-0.6650472321966134,-0.4272824020171839,-0.5069736238622369,0.1268976468716403,4.747330386946175
2022-10-05,236510.0,238406.0,228500.0,230700.0,230700.0,885163,-1238544.3853457589,-4843522,-0.0800831976340165,170308440.01372683,2337833144.855806,-639999273.9687115,17053.790422940256,231894.7958981029,36.007603735840924,811.3232718771042,235772.9,253781.65111605416,217764.14888394583,15.276353742142682,0.359154586364468,0.0,0.0,228171.56666666665,237501.16666666663,218841.96666666665,8.177706044881146,0.6355059881095303,0.0,0.0,217750.0,254979.0,236364.5,15.790194717034913,0.3478471084369712,9165.093453701813,7.687944388446275,-4142.17823694073,-4056.494189917704,-85.68404702302587,229998.0833333333,236522.8076923077,231207.49330411828,235349.671541059,0.8275447785220144,1.062057809641222,-0.2345130311192077,-0.2575526294813041,24.65260028241413,3427.100000000006,-62.71872720493548,-46.17870194693242,-16.540025258003055,228875.0,236364.5,232619.75,241124.5,50.00133880899917,13.328149657141196,23.74335248512626,23.571674127382973,-28.43697253225383,249567.0,230663.0,32.0,84.0,-52.0,218100.2,232032.540832,0.0,0.0,46.4628402261359,0.7700486061076501,0.7086415242609448,0.5397151083682311,-11.636741300214554,48.84401160903387,44.86402217218084,41.25860887534218,-55.13597782781916,-12837.323529411777,-2.624125748679917,-1.7600102051632087,-1.712368981227407,-0.0476412239358017,-0.6821037937123784,2.4077007174054463,-3.0898045111178245,236000.04246736423,-1.9382810507523551,-1.9573120352587736,-1.6707868041940133,1.6623058486911049,240000.0,2,-1.508296019722266,-0.3252043346965223,1.0668119887258598,-0.6292253117938174,0.4174666993588971,-0.6650472321966134,-0.4272824020171839,-0.5069736238622369,0.1268976468716403,4.747330386946175
2022-10-06,233264.0,244473.0,232500.0,240000.0,240000.0,1328162,-902760.0059922134,-3515360,-0.1050256290059148,1910536748.5831945,4537556073.73197,-111190061.11051594,36384.04419999808,231190.8360775144,48.86441440801947,811.3232718771042,235563.35,253270.4182302289,217856.2817697711,15.033805751386115,0.625279067723529,0.0,0.0,229031.13333333336,238502.9333333333,219559.3333333333,8.271189913918533,1.079027569557355,1.0,0.0,217750.0,254979.0,236364.5,15.804241194566131,0.5976523677778076,9625.884108331633,7.540807406490548,-3133.953673849115,-3871.986086703987,738.0324128548718,230064.75,236423.6923076923,232560.18664194623,235694.1403157953,0.9134382104765248,0.960808398309352,-0.0473701878328272,-0.2507203824026748,24.72811091116136,1936.6499999999944,-60.5605660149966,-49.433475370173845,-11.12709064482275,231111.5,236364.5,233738.0,241124.5,75.00066940449959,13.08853095119739,25.83230310809501,21.146843649891565,29.255397745743064,249567.0,231244.0,28.000000000000004,80.0,-52.0,218912.432,232032.540832,0.0,0.0,52.86586404518683,1.0,0.8867899543160501,0.7296925937250901,-8.827828581067152,55.88618358796008,83.17757009345794,59.82803256691358,-16.822429906542055,-9136.691176470602,0.334448160535117,-1.3296697447166397,-1.6358291339252535,0.3061593892086138,2.1296430512726583,2.352089184178889,-0.2224461329062306,236141.7995781297,4.031209362808852,3.952075816228451,2.293069644531576,-4.031209362808838,236860.0,3,-1.508296019722266,-0.3252043346965223,1.0668119887258598,-0.6292253117938174,0.4174666993588971,-0.6650472321966134,-0.4272824020171839,-0.5069736238622369,0.1268976468716403,4.747330386946175
2022-10-07,236500.0,240066.0,233500.0,236860.0,236860.0,768811,-884728.1914932795,-4284171,-0.0721766147014957,1292736278.7855952,-1454867451.1681025,130533109.32884848,43482.38031393585,231218.2664482808,48.85619903321485,800.7084590700454,234947.5,251539.46032420464,218355.53967579536,14.123972652788089,0.5576333345376318,0.0,0.0,230313.5,239568.4,221058.6,8.036784643540212,0.8536775113723544,0.0,0.0,217750.0,254979.0,236364.5,15.84566764915566,0.5133095167745575,9319.895697498469,7.40646242373772,-2558.803903063963,-3609.349649975982,1050.5457469120192,230011.41666666663,236525.6153846153,233221.6963893392,235780.5002924031,0.9506345352086863,0.9390586582367404,0.011575876971946,-0.2387073966564815,24.73192447328436,-8054.5,-56.67843807049672,-52.05177823459827,-4.626659835898451,231111.5,236364.5,233738.0,241124.5,87.5003347022498,12.866027867106713,24.536438886884486,20.086023096541822,17.664571509936607,247946.25,231244.0,24.0,76.0,-52.0,220446.06608,232032.540832,0.0,0.0,50.66268702666081,0.8677646291254243,0.879271078411025,0.82490085232934,-7.244825636388851,56.35468630442477,71.4392523364486,66.49361486736247,-28.560747663551403,-6097.723529411771,-0.2694736842105263,-1.0852483135334192,-1.5257129698468868,0.4404646563134675,-0.1165955771941539,1.8583522319042804,-1.9749478090984345,236164.48424318983,-1.3083333333333336,-1.316967404864222,0.954735316682287,1.3083333333333371,225791.0,4,-1.508296019722266,-0.3252043346965223,1.0668119887258598,-0.6292253117938174,0.4174666993588971,-0.6650472321966134,-0.4272824020171839,-0.5069736238622369,0.1268976468716403,4.747330386946175
2022-10-10,231669.0,232450.0,225791.0,225791.0,225791.0,644033,-1528761.1914932795,-4928204,-0.1002301249846045,89659485.10193884,-7922666618.014915,-659993197.415783,-40155.719749085256,230299.3093976513,42.09382514025522,763.2895536683468,233706.9,249098.00640467348,218315.7935953265,13.17128968350826,0.2428417492586385,0.0,0.0,229634.9333333333,238159.9333333333,221109.9333333333,7.42482851041247,0.2745493646138798,0.0,0.0,217750.0,251788.0,234769.0,14.564396686619007,0.2362359715611963,9494.80612774862,7.475323147010208,-2962.024978339876,-3479.884715648761,517.8597373088851,229919.5833333333,235880.9615384616,232078.5123294408,235040.53730778067,0.8459255622991788,1.007980780673569,-0.1620552183743902,-0.2322391288345834,24.719114836772444,-9014.899999999994,-60.778501165241394,-54.852456212768445,-5.9260449524729495,231111.5,236364.5,233738.0,241124.5,70.32885601531665,12.212240823662173,22.488361434652333,24.22274930120174,-61.24536370380087,247946.25,231244.0,20.0,72.0,-52.0,221887.6821152,232032.540832,0.0,0.0,43.74218013458235,0.4523936499354266,0.7733860930202837,0.8464823752491196,-8.140574358138776,52.20203142451668,30.090184485274857,61.56900230506047,-69.90981551472514,-4934.74705882353,-0.4856914933470843,-1.260218774287929,-1.4726141307350953,0.2123953564471663,-2.984671244919291,0.8897475365395662,-3.874418781458857,235804.852544359,-4.673224689690114,-4.785945665381597,-3.7631062995482014,4.673224689690116,223342.0,0,5.497780363567102,1.829119908932484,1.81612247576939,0.3607495439468948,4.619495923601548,0.9609612901481626,6.104127160328218,5.271121180541883,3.663696168034008,0.3214130986601731
2022-10-11,223300.0,228008.0,220948.0,223342.0,223342.0,516063,-1694836.9897935628,-5444267,-0.0973265154115126,-103697339.4840524,-6351172240.598532,-917589718.829233,-35694.49031469054,229637.3324338577,43.22086795884673,755.0106757815676,232653.45,247852.7199755608,217454.1800244393,13.066017267795267,0.193687591082594,0.0,0.0,228901.2333333333,237206.2333333333,220596.2333333333,7.25640476380133,0.1653080473610272,0.0,0.0,217750.0,251788.0,234769.0,14.630343972977832,0.1642869733826899,9251.32551497376,7.574220442122498,-3439.545479158988,-3471.8168683508065,32.27138919181925,229807.0833333333,235250.4615384616,230734.43350952683,234173.97898868585,0.8404471470171861,1.001577044105889,-0.1611298970887031,-0.2313513542432984,24.73496273209473,5693.549999999988,-63.059358595424506,-57.3809159163344,-5.678442679090104,231111.5,236364.5,233738.0,241124.5,48.453760505433664,12.139269495980304,21.26891911794453,26.629004374514164,-93.92514553884122,247946.25,233837.0,16.0,68.0,-52.0,221887.6821152,244473.0,0.0,1.0,42.36336753864505,0.3696368884690752,0.5632650558433089,0.7386407424248725,-9.294954714617637,48.066862403037206,20.92579425962654,40.81841036045,-79.07420574037346,-5645.049999999988,-0.6008224591885781,-1.4687991782917815,-1.4718511402464327,0.0030519619546509,-6.473754565748663,-0.5829528839180795,-5.890801681830583,235593.5027037981,-1.084631362631816,-1.0905563705414067,-4.806921831045951,1.0846313626318107,220283.0,1,1.2578570176276855,0.7075584797588306,-0.5202273177779375,0.5551494194562849,0.3365085884540093,0.9702853568312833,0.1950900199688447,1.155487481305201,1.033199273681106,-1.516718175286783
2022-10-12,225555.0,228278.0,219702.0,220283.0,220283.0,616995,-2228232.620623787,-6061262,-0.1508980580080076,-358510248.8434735,-678301769.0580962,-517606180.00445074,-14048.04293669014,229264.29816293807,43.68322232313569,755.0106757815676,231317.6,245923.1035572205,216712.0964427795,12.628095360854951,0.1222451366784666,0.0,0.0,228745.86666666664,237140.96666666665,220350.76666666663,7.340110772129063,-0.004036084541379,0.0,1.0,217750.0,251788.0,234769.0,14.71483363133631,0.0744168282507785,9183.792963476382,7.46966515413515,-4018.4969202091743,-3581.15287872248,-437.3440414866941,228301.75,234582.0769230769,229126.52066190733,233145.0175821165,0.8825719775391352,0.9884195475059204,-0.1058475699667853,-0.2363421452059727,24.771766839811484,-1902.6000000000056,-65.63508290765823,-59.442372032015896,-6.192710875642334,231111.5,236364.5,233738.0,241124.5,30.87153466728397,12.20512989860919,19.86011696813623,25.827523691414427,-98.79500745341912,247946.25,235214.5,12.0,64.0,-52.0,221887.6821152,244002.5,0.0,0.0,40.64016755235436,0.2662098885675139,0.3627468089906721,0.5664659859514215,-10.770743128643357,43.69950101689012,9.478726190921678,20.16490164527436,-90.52127380907832,-6633.047058823519,-7.578866106978481,-1.723604030608894,-1.522201718318925,-0.201402312289969,-8.399664201619327,-2.1462951474583294,-6.253369054160998,235392.7831349255,-1.3696483420046368,-1.3791145602251476,-6.110732247890205,1.3696483420046377,210349.0,2,1.4331221010364033,-0.6413368595391802,-3.0477352340297585,-1.7475648706239753,1.123035632597052,-0.9185523808375676,1.2547971951360497,2.478046365579189,-1.5104403681974643,-2.874396927867423
2022-10-13,218245.0,221410.0,209001.0,210349.0,210349.0,1220920,-3183893.508688901,-7282182,-0.1575486921030377,-2039954396.1515489,-8928255782.524654,-629498640.5531359,-63509.923192399176,228209.1512172584,43.17896197376096,755.0106757815676,229504.3,245038.22591845284,213970.3740815472,13.536936709641475,-0.1165633884363155,0.0,1.0,227985.2666666667,236801.8666666667,219168.66666666663,7.734359442525397,-0.500173914358519,0.0,1.0,209001.0,246615.0,227808.0,16.38923540866119,0.0358377199978731,9506.313667128745,7.685207666301684,-5218.7523578387045,-3908.672774545725,-1310.0795832929794,226712.91666666663,233541.65384615384,226237.6713293062,231456.4236871449,0.8632712827650197,0.9702070285316632,-0.1069357457666434,-0.2527985442744825,24.81821740997361,-4733.299999999988,-67.16128004016042,-61.24220014912574,-5.919079891034677,226737.0,231990.0,229363.5,236750.0,18.75808270660504,13.27882842012622,18.002042699658656,31.479205283888955,-177.849561497398,247946.25,248160.5,8.0,100.0,-92.0,221887.6821152,243030.48,0.0,0.0,35.578820523161895,0.0,0.2119489256788631,0.3793202635042814,-13.726721061280124,35.12397390032878,3.800180423996392,11.40156695818154,-96.1998195760036,-10013.055882352955,-8.310703310594338,-2.254745094002139,-1.668710393455568,-0.5860347005465711,-4.285622683102327,-2.574160654587129,-1.7114620285151978,234746.3245298665,-4.509653491190879,-4.614502728809811,-10.34481288892678,4.509653491190875,212719.0,3,3.4248830496730704,-2.2421553383100274,1.1718768781876037,1.3358665617211898,3.409662278828037,1.0922326397160873,1.9348672717422344,0.4861078865113342,0.0,1.5857300188320096
2022-10-14,217897.0,219938.0,210000.0,212719.0,212719.0,901274,-3591997.050649054,-6380908,-0.0630684708253292,-1443386713.8441849,-260779407.81604707,-1324612463.3346107,-44904.616600061,226485.415160436,40.554410417201055,763.5173732301047,228311.9,245104.4131043564,211519.3868956436,14.71015142386918,0.0357186889449318,0.0,0.0,226994.53333333333,235749.9333333333,218239.13333333336,7.714194585596476,-0.3152416413489597,0.0,1.0,209001.0,244500.0,226750.5,15.548466812286176,0.1047353446575959,9549.482300415872,8.159860002282938,-5910.590636803827,-4309.056346997346,-1601.534289806481,225708.5833333333,232331.1923076923,224157.8757401821,230068.466376986,0.8243275859468103,1.0808028239127483,-0.2564752379659379,-0.2739285437818474,24.90699054351796,-8541.899999999994,-68.70725403349455,-62.63445577195367,-6.072798261540882,226737.0,231990.0,229363.5,236750.0,11.040187205463516,14.27583419010632,16.657891318710696,29.12875995057764,-149.9476275224494,246497.0,255413.5,4.0,96.0,-92.0,221887.6821152,240988.7112,0.0,0.0,37.57624063859879,0.1155443446932981,0.1272514110869375,0.2339823819188242,-15.4923672256052,33.64900696667071,10.48150654036987,7.920137718429317,-89.51849345963014,-13275.105882352946,-5.361901668809589,-2.56905725929378,-1.8487797666232104,-0.7202774926705691,-3.915626537977754,-2.8424538312652543,-1.0731727067124996,233737.2586243672,1.1266989622009227,1.1203989864524644,-9.33466882618702,-1.1266989622009191,220000.0,4,-3.981266213989187,-1.9390556789579847,-2.371534536465674,-1.4023087121930615,-2.212954792978053,-1.2883515045382694,-3.613978646141192,-2.947545888422738,-8.20568427581776,-2.463411987538094
2022-10-17,213501.0,221670.0,212461.0,220000.0,220000.0,846241,-3052678.0769276945,-5534667,-0.0447455515093514,-356977080.2950158,2281462195.757473,-1114277288.3938167,39119.99684648231,225606.89083125512,47.03450068197699,789.6512399485849,227466.05,244143.4189348764,210788.6810651236,14.663611501475849,0.2761622343082344,0.0,0.0,226171.13333333336,235179.9333333333,217162.3333333333,7.966357038785087,0.157494153864369,0.0,0.0,209001.0,244500.0,226750.5,15.606284981868724,0.3098397137947548,9515.434070374284,8.15092937970066,-5804.451503379911,-4608.135378273859,-1196.316125106052,225727.75,231209.0,223518.2025493849,229322.6540527648,0.8374612413435827,1.055827702059256,-0.2183664607156732,-0.2908724694562721,24.98730391460325,-1137.0499999999884,-70.01501270512279,-63.92380230417008,-6.091210400952704,226737.0,231990.0,229363.5,236750.0,5.520093602731758,14.931718932359846,16.806968378558988,27.10883422304856,-99.56426067970564,246446.0,255413.5,8.0,92.0,-84.0,221887.6821152,239069.448528,0.0,0.0,43.383984047502864,0.4515036659910429,0.1890160035614471,0.1760721134424159,-15.183347878423298,34.83166905777936,31.007555254848896,15.096414073071722,-68.9924447451511,-14807.679411764691,0.1046548664512899,-2.5311286960966206,-1.9852495525178924,-0.5458791435787282,-4.071281945557926,-3.088219454123789,-0.9830624914341372,233489.7283891341,3.422825417569664,3.3655500444066178,-6.231352825846049,-3.422825417569655,223841.0,0,0.1930468925861106,0.0226406746644158,-0.8825332553928575,-0.3814914119345616,1.099786779644461,-0.1211379627557107,0.9238337570220664,-0.7926171986894985,-3.660260416291152,1.4667097690661564
