Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,jpx_5108.T_2021-09-15_2023-09-15_Close_percent,jpx_6501.T_2021-09-15_2023-09-15_Close_percent,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,ssx_600028.SS_2021-09-15_2023-09-15_Close_percent,jpx_9983.T_2021-09-15_2023-09-15_Close_percent,jpx_6301.T_2021-09-15_2023-09-15_Close_percent,ssx_003816.SZ_2021-09-15_2023-09-15_Close_percent,asx_EDV.AX_2021-09-15_2023-09-15_Close_percent,jpx_4901.T_2021-09-15_2023-09-15_Close_percent
2022-07-19,8809.0,9395.0,8809.0,9125.0,9125.0,52298,-1438499.3407970392,675802,0.2675473950534893,339643.01882558246,110929672.26280165,358381466.8754241,381.6342978009645,8431.446264123884,61.073842516758006,993.3260371949696,8504.5,9187.24021413707,7821.7597858629315,16.055975404481604,0.9544188163753206,0.0,0.0,8697.733333333334,9014.533333333333,8380.933333333334,7.284656538868347,1.1743476430976445,1.0,0.0,7317.0,9395.0,8356.0,24.43412311129402,0.8700673724735323,389.9956008468504,3.107095968659131,220.9771405223728,150.19861567888074,70.77852484349205,8671.166666666666,8455.576923076924,8750.125534019933,8529.14839349756,1.0829203832177072,0.8330029732408325,0.2499174099768747,0.2492937752017587,25.30093882233492,-167.5,54.13221935189024,36.44085858116368,17.69136077072656,8844.5,8356.0,8600.25,8198.0,99.30967143637642,19.22539330998428,25.946181262512948,11.304218078607668,160.2027728577532,8174.0,7944.5,100.0,52.0,48.0,8000.12792481829,8519.81628672,0.0,0.0,65.37588228500472,1.0,0.9930612038455786,0.9686708513533784,18.491277626811904,73.74835526630336,87.00673724735323,93.89868759723244,-12.993262752646777,459.94264705882415,14.779874213836475,2.5908464752570257,1.7815135571880818,0.8093329180689439,-21.863242877751805,-25.437339546444733,3.574096668692928,8716.603846473594,0.2747252747252737,0.2743485945750024,-19.85068072024594,0.2747252747252702,9810.0,1,0.383450506896145,2.355762889111489,2.9941981041941546,-1.441205599127798,-0.0,1.7184789641617757,0.6944423455510247,-1.0452949463409027,-0.503781851549121,1.7817958677061512
2022-07-20,9190.0,9850.0,9182.0,9810.0,9810.0,30502,-1411650.2749287758,706304,0.3326685878324047,3275961.1589933564,906668415.1858894,464041426.9842673,2433.415002258016,8582.494734232941,71.81359090442125,1067.893526014537,8582.1,9460.029814962414,7704.170185037587,20.459556867489628,1.1993155825631512,1.0,0.0,8837.566666666666,9196.466666666664,8478.666666666668,8.122145236056655,1.8547413392774263,1.0,0.0,7317.0,9850.0,8583.5,29.514920590531453,0.9842084484800632,423.4960407621653,2.707817781552402,289.1568538951942,177.99026332214345,111.16659057305075,8793.916666666666,8509.807692307691,8913.183144170713,8624.026290275518,1.2269596589045588,0.7020334535913414,0.5249262053132174,0.2936191477548051,25.34020503319135,-389.1000000000004,70.4214166814311,40.96912741897573,29.452289262455366,9079.0,8583.5,8831.25,8425.5,99.6548357181882,21.50054945021549,30.546350915434072,9.89161620368622,225.99909713391693,8206.75,7944.5,100.0,48.0,52.0,8195.41001534373,8519.81628672,0.0,0.0,74.29650334426734,1.0,1.0,0.9918553879967013,23.666303417487573,78.57798668481561,98.42084484800633,93.37230254656788,-1.5791551519936833,584.1926470588242,17.66822598056855,3.352921757917743,2.0957951973340143,1.2571265605837287,-20.75969053581364,-24.50180974431852,3.7421192085048745,9067.261489317763,7.506849315068487,7.23843741087169,-13.833992094861658,7.506849315068493,9795.0,2,0.383450506896145,2.886671731366576,3.592089956641089,-1.1299461945179416,-0.0,2.592206965410682,2.6896559273706657,-0.0,0.2531726477033658,2.585518017234193
2022-07-21,9810.0,10300.0,9300.0,9795.0,9795.0,55196,-1412202.2349287758,651108,0.3391065546858098,2689689.564851449,514530038.4085803,514868119.23669785,2205.341624565372,8922.02832060427,89.31214968960774,1067.893526014537,8668.1,9660.053607786143,7676.146392213856,22.88745187033245,1.0680205158560954,1.0,0.0,8971.133333333335,9404.733333333334,8537.533333333333,9.66656015219185,1.4500307503075025,1.0,0.0,7317.0,10300.0,8808.5,34.413539299269736,0.8307073416024137,481.1464366859488,1.8753195758396115,338.08219224831373,210.00864910737752,128.0735431409362,8927.416666666666,8559.192307692309,9048.847275836755,8710.765083588443,1.2810603641009262,0.6215266687959119,0.6595336953050143,0.3452412806316694,25.61980421574819,-468.1000000000004,85.46782407261679,47.281183871789885,38.18664020082691,9304.0,8808.5,9056.25,8700.0,99.82741785909413,24.211440169834592,32.80921117836444,8.342986849775775,210.33711033182377,8231.5,7944.5,96.0,44.0,52.0,8460.144412888734,8519.81628672,0.0,0.0,73.84782053627325,0.9816609154731236,0.9938869718243746,0.9956493918899842,27.544771584066503,70.22763392805165,81.79524152847873,89.07427454127941,-18.20475847152127,752.1220588235301,19.55327718784328,3.8811997454193663,2.4528761069510847,1.4283236384682816,-13.922155669444614,-22.385878929343736,8.463723259899123,9274.930949924454,-0.1529051987767538,-0.1530222180766927,-13.965744400527011,-0.1529051987767644,9400.0,3,0.383450506896145,-0.8530760051705499,0.3820093947817042,-5.579828533652801,-0.2438966675151874,0.5908269853220816,-0.1678888159776477,-1.7605670599698584,0.7575747075848938,0.4594340164064618
2022-07-22,9553.0,9900.0,9205.0,9400.0,9400.0,93776,-1453355.7313316534,557332,0.2053392759166942,-2986197.5158416145,-183429128.98822728,376256008.6144248,-3866.0739190094178,9062.997327128402,69.75480613003036,1067.893526014537,8709.25,9749.766386223662,7668.733613776337,23.894511840254047,0.8319265362590461,0.0,0.0,9066.4,9537.0,8595.8,10.381187681990657,0.8544411389715258,0.0,0.0,7317.0,10300.0,8808.5,34.25094009243046,0.6982903117666779,502.5317930173539,2.050664855093604,341.05125002072054,236.2171692900461,104.8340807306744,9027.416666666666,8595.5,9102.870771861872,8761.819521841151,1.2397497118392886,0.7179318294088589,0.5218178824304297,0.3892972542986463,25.83016829569717,-162.25,94.22654212649635,54.68391709114098,39.54262503535538,9304.0,8808.5,9056.25,8700.0,99.91370892954706,26.30200114811749,29.367909468198206,8.901629996686218,134.06546766406694,8231.5,7944.5,92.0,40.0,52.0,8791.318418568762,8519.81628672,0.0,0.0,63.04977583258038,0.5403106987547222,0.8406572047426154,0.9448480588556633,27.39469385735676,63.811969259819215,59.36794582392776,79.86134406680426,-40.63205417607224,873.5750000000007,14.634146341463412,3.892470612645697,2.740795008090007,1.15167560455569,-1.1629091399911844,-18.14128497147323,16.978375831482044,9287.518687134598,-4.032669729453808,-4.11623621205468,-17.435221783047872,-4.032669729453801,9289.0,4,0.383450506896145,-0.4397748454940569,0.3951982903806907,0.8899935488633446,0.4890051369164467,0.2374393951381392,0.3195329476479571,-0.0,-0.1253266580818746,0.9146722538832108
2022-07-25,9202.0,9500.0,9185.0,9289.0,9289.0,19809,-1460084.5027602247,537523,0.1902007652589339,-2873712.0135785267,-333939118.5824625,225509961.66057748,-4015.5911527266408,9082.873289091074,66.4439213792496,1055.283293952025,8747.1,9813.815688456842,7680.384311543158,24.39015647373053,0.7540039515046116,0.0,0.0,9144.733333333334,9635.833333333332,8653.633333333333,10.740608437643512,0.6468811511572669,0.0,0.0,7317.0,10300.0,8808.5,34.10273119090898,0.6610794502179015,483.77861371561846,2.1881918605337742,330.6361100985796,255.10095745175283,75.53515264682676,9089.25,8645.73076923077,9131.506037729276,8800.869927630696,1.1445048607678363,0.7826660075795024,0.3618388531883341,0.4228611089078884,25.92513811492816,-173.10000000000036,100.48587069057707,62.53670143056065,37.94916926001644,9453.0,8808.5,9130.75,8700.0,99.95685446477351,28.150904370323847,27.937611042486115,8.777319904791728,93.39690255834968,8214.75,7944.5,88.0,36.0,52.0,9062.881103226386,8519.81628672,0.0,0.0,60.378019376250414,0.4277154918759624,0.6498957020346028,0.8281466262005308,26.404090708270346,60.880972688392326,54.04545454545455,65.069547299287,-45.95454545454545,914.5779411764706,8.681408681408682,3.756857138185099,2.9440074341090257,0.8128497040760734,-5.635542472693376,-15.64013647171726,10.004593999023882,9287.646016702234,-1.1808510638297909,-1.1878784870573256,-18.41018884497145,-1.1808510638297918,9200.0,0,0.383450506896145,-0.7681936261838587,-1.909894873691229,0.9174346900895785,-0.2433223006269145,-0.5360903425845578,-1.123215401624762,-0.7168421283984117,-0.5018730873233324,-1.70918177206336
2022-07-26,9400.0,9400.0,9128.0,9200.0,9200.0,108079,-1510945.2086425778,429444,0.1229457424572241,-3837329.011638737,-19755919.28126648,225013232.980135,-1269.4440153533235,9180.44930679809,57.46861671846448,1055.283293952025,8792.1,9855.50319728688,7728.696802713121,24.189970480019102,0.6917899067073984,0.0,0.0,9200.2,9661.5,8738.9,10.028042868633294,0.4997832213310212,0.0,0.0,7317.0,10300.0,8808.5,33.928185530191875,0.6312437143814952,462.60075234405656,2.4839439135757893,311.6084522097408,266.40245640335047,45.20599580639032,9141.416666666666,8687.846153846154,9142.043570386311,8830.43511817657,1.132097144732524,0.7906137184115524,0.3414834263209715,0.4449466277201458,25.952367445394287,-272.1000000000004,103.41034565879885,70.57400099271314,32.836344666085694,9463.5,8808.5,9136.0,8802.0,99.97842723238676,29.59382256013404,26.727154010524444,9.3049822926791,72.61364752443572,8265.75,7944.5,84.0,32.0,52.0,9062.881103226386,10300.0,0.0,1.0,58.24675764456078,0.1317499242285107,0.3665920382863984,0.6190483150212054,24.935346424999,58.19892953900091,45.16450648055832,52.85930228331353,-54.83549351944168,921.6691176470596,7.301142990436202,3.528800654096035,3.060966078106428,0.4678345759896074,6.726210673550789,-11.16686704266365,17.89307771621444,9284.963904528377,-0.9581225104962844,-0.9627420350389216,-19.1919191919192,-0.9581225104962812,9083.0,1,0.383450506896145,1.0063875772500523,-0.059453737546562,1.573425811415845,0.4878060914657993,-0.0877369095689744,1.7293945417542034,0.3610133557231734,-0.0,-0.2898116637452688
2022-07-27,9165.0,9300.0,9083.0,9083.0,9083.0,66970,-1577915.2086425778,362474,0.0583757627167518,-4408494.867118918,-23491862.02777363,170072654.13733727,-1887.2129237714548,9185.664792380545,50.60891522924501,1041.862843365896,8833.45,9874.329911421084,7792.570088578917,23.566781074689576,0.6198745394458117,0.0,0.0,9242.966666666667,9705.966666666667,8779.966666666665,10.018428426659568,0.3272498200143997,0.0,0.0,7317.0,10300.0,8808.5,33.769365310269485,0.5920214549111632,438.0406771096509,3.1755469430029213,283.81631623176327,269.88522836903303,13.931087862730235,9188.333333333334,8717.961538461539,9132.959944173032,8849.14362794127,1.1106639839034205,0.852112676056338,0.2585513078470824,0.4547656701361884,25.97453716796964,44.54999999999927,107.24371393899794,78.30757562710193,28.936138311896016,9499.5,8808.5,9154.0,8808.5,79.05039310718891,30.71141734798664,25.767940401839635,9.715278907101784,53.893059300828455,8313.25,7944.5,80.0,28.000000000000004,52.0,9062.881103226386,10276.56,0.0,0.0,55.47451051872911,0.0,0.1864884720348244,0.4009920707852751,22.869602864834253,54.15624322554997,38.90562248995984,46.03852783865756,-61.09437751004016,839.1147058823535,6.607981220657278,3.2072743777783206,3.0902277380408067,0.1170466397375138,8.70726032241487,-7.192041569647946,15.899301892062816,9279.065298391044,-1.2717391304347792,-1.2798949534918336,-20.21958717610891,-1.2717391304347814,8649.0,2,0.383450506896145,-0.2682519767503919,0.2974455302177148,-0.757315089894206,-0.4854380948687264,-1.4176447635695268,0.4333405728861521,-0.7194294749567689,-0.2522085710267845,0.013216928747596
2022-07-28,8800.0,9097.0,8571.0,8649.0,8649.0,6951,-1582804.695334593,355523,0.0204876816575153,-4209671.88610193,-2705294202.273054,-27479505.824409995,-1183.8133884849383,9253.64488437518,44.741464367996095,992.0810010207678,8861.5,9849.401310860536,7873.598689139463,22.29648052497966,0.3924487711151552,0.0,0.0,9239.366666666663,9727.766666666666,8750.966666666667,10.572153213964876,-0.1043884793884799,0.0,1.0,7317.0,10300.0,8808.5,33.6624724933702,0.4465303385853168,446.8366093986859,4.482028572066207,224.1863941267184,260.7454615205701,-36.559067393851706,9169.25,8733.0,9058.504568146413,8834.318174019694,1.0110300081103,0.9145174371451744,0.0965125709651256,0.445073073815396,26.035902231645668,-90.5,103.40243479851028,85.03363652463835,18.36879827387193,9435.5,8808.5,9122.0,8808.5,39.525196553594455,29.62810124042441,23.56064487873172,17.221122471125852,-8.467409486998037,8313.25,7944.5,76.0,24.0,52.0,9062.881103226386,10228.8176,0.0,0.0,46.61217639951845,0.0,0.0439166414095035,0.1989990505769087,18.00331992383839,49.66639691649223,17.11847389558233,33.72953428870015,-82.88152610441767,638.8558823529402,-2.5794097769767967,2.5376762497191283,2.9797174403764712,-0.4420411906573429,0.5600466003814143,-5.641623935642074,6.201670536023489,9267.210335114069,-4.778156996587035,-4.896082719570138,-24.03162055335968,-4.778156996587029,9017.0,3,0.383450506896145,0.7492826368870311,-0.5338067497049224,-0.3121732281081364,0.4878060914657993,0.39450432901954,0.0331894105897134,0.3623213843112154,-0.7585388129812571,0.50197958034002
2022-07-29,8950.0,9199.0,8898.0,9017.0,9017.0,12411,-1585402.3464973837,367934,-0.0392694057560661,-2955826.1880873693,520219966.1590525,5046666.295139781,195.9369044617204,9252.188206557728,46.152510837429816,992.0810010207678,8914.85,9811.083066785628,8018.616933214372,20.10652039654348,0.5569885244060258,0.0,0.0,9259.2,9756.6,8761.8,10.74390876101608,0.2565339766787298,0.0,0.0,7526.0,10300.0,8913.0,31.116620021649272,0.5374909877433309,457.15294845881726,4.972372736375252,204.26908884069417,249.4501869845949,-45.18109814390076,9189.75,8769.23076923077,9052.11924997004,8847.850161129347,1.0034822104466314,0.8531415594246783,0.1503406510219531,0.4304837878263399,25.946596099973963,-15.850000000000364,104.43930445297303,91.46996353025462,12.96934092271843,9435.5,8808.5,9122.0,8808.5,19.762598276797227,28.875658490303127,23.119442893663862,15.706126446160924,26.223087441191858,8264.0,7944.5,72.0,20.0,52.0,9062.881103226386,10129.348544,0.0,0.0,53.40891049026588,0.2455083739009452,0.0818361246336484,0.1040804126926587,16.091004496617447,46.24587732419966,35.592369477911646,30.5388219544846,-64.40763052208835,513.8941176470598,2.804697297913579,2.3086861228515776,2.8455111768714927,-0.5368250540199151,-5.646076309332275,-5.642514410380114,-0.003561898952161,9265.136453407402,4.254827147647133,4.166797719339499,-20.79929732103645,4.25482714764712,9197.0,4,0.383450506896145,-0.8772015297338811,-0.0596309974078366,-2.2268637959561914,-0.2427063529235198,1.6605431481271609,-0.1658919943734389,-0.3610133557232018,0.8917323926948058,-0.6309182745663122
2022-08-01,9018.0,9200.0,9018.0,9197.0,9197.0,9820,-1575906.0827611198,377754,-0.0398063485378194,-2281051.018360602,112128309.57230142,-10067672.188599125,724.0963189313931,9257.51857383986,46.43602744708634,1011.8852130850617,8957.85,9820.970681017425,8094.729318982579,19.27071074013121,0.6385379850463645,0.0,0.0,9269.5,9745.7,8793.3,10.274556340687216,0.4238765224695507,0.0,0.0,8085.0,10300.0,9192.5,24.72691549869668,0.5020316027088036,429.7376536129356,5.245334272413705,200.69548397169456,239.69924638201485,-39.00376241032029,9214.583333333334,8793.076923076924,9074.408596128496,8873.713112156802,1.053232550659376,0.8872627854615632,0.1659697651978128,0.4165424612802804,25.7598183778618,-47.85000000000037,105.15968155044231,97.13968155231598,8.019999998126337,9435.5,8808.5,9122.0,8808.5,9.881299138398614,28.179524451271124,22.429626482270063,15.226157178680443,37.20335547447543,8264.0,7944.5,68.0,16.0,52.0,9062.881103226386,10035.84763136,0.0,0.0,56.33697886814885,0.3512746576082098,0.1989276771697183,0.10822681440429,15.52195727929126,45.29408136946776,36.2058993637941,29.63891424576268,-63.7941006362059,445.3705882352933,3.3486908641420383,2.261685513550646,2.728746044207324,-0.4670605306566777,-11.611390580810465,-6.836289644466184,-4.7751009363442805,9264.600837434593,1.996229344571354,1.9765659402789737,-19.218269653052268,1.9962293445713613,8900.0,0,0.383450506896145,2.751063137930202,-1.342486822855605,1.2099672966424606,-0.0,-0.2244435619116984,-1.0136311928931576,-0.7246338816617595,1.010095410149745,0.4629587852928978
2022-08-02,8981.0,9094.0,8578.0,8900.0,8900.0,31037,-1568206.981985926,346717,-0.0251355308118574,-3272042.158594802,-453871186.0038019,-56497507.07053806,-806.2524355882739,9246.512956302322,43.015097071068666,1011.8852130850617,8993.2,9782.9145307008,8203.485469299201,17.562481223608938,0.4409913352377509,0.0,0.0,9244.266666666666,9713.466666666667,8775.066666666666,10.151156753014495,0.1331344131855649,0.0,0.0,8100.0,10300.0,9200.0,24.462927545256413,0.3636363636363636,448.66388825164194,5.792764344747098,171.91621538234358,226.1426401820806,-54.22642479973703,9213.75,8807.23076923077,9047.57650441642,8875.660289034076,0.9332825590251332,0.8936785986290937,0.0396039603960395,0.3960325440000718,25.716327411854,106.79999999999929,100.08184719237128,100.43528494242044,-0.3534377500491672,9435.5,8808.5,9122.0,8808.5,4.940649569199307,26.277889763875084,20.1828909343222,20.821176163717336,-23.33059660645856,8266.0,7944.5,64.0,12.0,52.0,9062.881103226386,9947.9567734784,0.0,0.0,50.67766744758093,0.1468517206929465,0.2478782507340338,0.1762140175124667,13.115887718535438,48.48682108899893,19.02834008097166,30.27553630755913,-80.97165991902834,349.6676470588227,-0.1122334455667789,1.936940011040609,2.5703848375739806,-0.6334448265333716,-11.951816273685738,-7.859394970310095,-4.092421303375643,9259.790459356404,-3.2293139067087084,-3.2826067182465835,-21.82696530522617,-3.229313906708711,8785.0,1,0.383450506896145,-1.6850781211223165,-2.162077834922755,-1.6526065053747772,-0.7299350883902775,0.7248165581767267,-3.995304818886893,-2.189778408225223,1.374997131004804,-1.790647462015201
2022-08-03,8900.0,9198.0,8575.0,8785.0,8785.0,7269,-1570575.5325477235,339448,-0.0184262947727439,-2924026.8502241164,432817443.9400193,-28413549.30947192,-1096.2074381240584,9272.848835786235,38.55846407478812,998.8102917923892,9022.45,9731.719335302174,8313.180664697828,15.722322324915586,0.3326094276310149,0.0,0.0,9168.133333333331,9632.833333333334,8703.433333333332,10.137287124969111,0.0877627142959623,0.0,0.0,8294.0,10300.0,9297.0,22.23342883584836,0.244765702891326,466.0974994264778,6.430714650302228,138.23540705299638,208.56119355626376,-70.32578650326738,9187.5,8825.884615384615,9007.180119121585,8868.944712068589,0.9331983805668016,0.8974840948525159,0.0357142857142857,0.3686956289412382,25.7347983274695,102.54999999999929,89.55862996474211,100.88981893043436,-11.331188965692249,9235.5,8808.5,9022.0,8808.5,2.470324784599653,24.596771525819868,19.84114104666946,18.782003868433065,-34.17723919516057,8266.0,7944.5,60.0,8.0,52.0,9062.881103226386,9865.339367069697,0.0,0.0,48.64019645708039,0.0732551693096733,0.1904605158702765,0.2124221479246761,10.530041275816544,46.58769309256952,12.377096587622905,22.53711201079621,-87.6229034123771,278.5794117647056,-3.4615384615384617,1.55864549324442,2.3680369687080685,-0.8093914754636484,-17.719314962150325,-9.83137896867814,-7.887935993472183,9199.781943744449,-1.2921348314606784,-1.3005555099033117,-22.83706631532718,-1.2921348314606718,8939.0,2,0.383450506896145,0.3237501877535322,1.8544262980683328,-1.251335206212289,-0.4901972723547061,1.5012437171248365,0.1398841819138994,-0.7462646952980521,-0.739820257822899,1.0725268251872109
2022-08-04,8790.0,8950.0,8361.0,8939.0,8939.0,37033,-1534925.7685409326,376481,0.0236378388222336,-1691582.7287635286,-367399346.5287717,-56359044.71541716,555.2587828461436,9266.486889417492,32.10204341474554,998.8102917923892,9042.05,9718.591639516731,8365.508360483267,14.96434192504426,0.4238406078939871,0.0,0.0,9063.3,9486.9,8639.7,9.347588626659151,0.3532813975448532,0.0,0.0,8308.0,10300.0,9304.0,22.03040239768637,0.3167670682730923,478.38774948383,6.854552717534105,122.556877369856,191.36033031898225,-68.80345294912621,9172.0,8852.153846153846,8996.690870025957,8874.133992656101,0.8974499588703043,0.9383054565396216,-0.0408554976693172,0.3408064498133522,25.659267472462226,767.9500000000007,78.95619968294622,99.19311421448435,-20.236914531538133,8930.5,8808.5,8869.5,8808.5,1.2351623922998267,23.27333758508368,18.042075107582463,20.37339323483186,-63.946554990527154,8266.0,7944.5,56.00000000000001,4.0,52.00000000000001,9062.881103226386,9787.679005045513,0.0,0.0,51.45487011062291,0.1749254630885297,0.1316774510303832,0.1900054058782311,9.297606981583332,54.009734494244825,29.809179989685404,20.404872219426647,-70.1908200103146,230.01176470588325,-2.0383561643835613,1.3810573231289889,2.1706410395922524,-0.7895837164632635,-15.149086592351166,-10.894920493412746,-4.25416609893842,9177.457097384498,1.7529880478087678,1.7378004466653607,-21.484409310496268,1.7529880478087705,9157.0,3,0.383450506896145,0.2467707849358476,0.1213790764546587,-0.0362046267752873,0.2463124626338384,0.8556419768519419,-2.357248152503246,0.7518756780357734,-2.484483098667156,0.0265324417059105
2022-08-05,8801.0,9157.0,8800.0,9157.0,9157.0,13618,-1521307.7685409326,390099,0.0242123596481262,-1025824.6246544534,846754295.7849904,-45938044.455123045,981.293248217556,9265.510159963827,32.40139871723184,1023.16879314721,9071.2,9713.9583060529,8428.441693947101,14.17140634211349,0.5667435949034145,0.0,0.0,9016.933333333334,9406.733333333334,8627.133333333333,8.6459550179662,0.6796647853600135,0.0,0.0,8308.0,10300.0,9304.0,21.95960843107857,0.4262048192771084,466.248974535447,7.0816520168454,126.26678286175776,178.34162082753733,-52.07483796577958,9117.583333333334,8893.26923076923,9021.353813098887,8895.08703023713,0.9426760369298608,0.94942813834918,-0.0067521014193192,0.3180102786313223,25.395380572778144,723.7999999999993,74.4826703125027,96.30386972803164,-21.821199415528937,8880.5,8808.5,8844.5,8808.5,0.6175811961499134,21.79879382111475,20.273930652432888,19.23495563613088,-0.9581046947128464,8168.75,7944.5,52.0,8.0,44.0,9062.881103226386,9673.544684641873,0.0,0.0,55.19790179942552,0.3101294612306111,0.186103364542938,0.1694137771478658,9.444754148278935,59.3394481855874,41.05208870551831,27.74612176094219,-58.94791129448169,192.0852941176472,-6.656472986748216,1.4195114947446632,2.0204151306227347,-0.6009036358780715,-18.79731229342968,-12.475398853416133,-6.321913440013541,9177.08557905701,2.4387515382033875,2.409488801987969,-19.56960913482653,2.438751538203377,9200.0,4,0.383450506896145,0.6627518369804051,0.7576881977461056,-1.158997756652326,0.2456944045812292,1.32105186633288,1.2517936429931922,0.7462646952980521,0.7643366027751171,0.9149976693698534
2022-08-08,9200.0,9300.0,8958.0,9200.0,9200.0,14576,-1515255.7451491198,404675,0.0351768445984061,-789739.9639895315,353121569.7036224,-28638623.20935014,400.5560557185773,9278.340324138262,27.472799063673943,1023.16879314721,9105.2,9697.70978050999,8512.690219490012,13.014755974827318,0.5799986794466097,0.0,0.0,8999.733333333334,9392.233333333334,8607.233333333334,8.72248066609381,0.7551167728237789,0.0,0.0,8308.0,10300.0,9304.0,21.877608399595832,0.4477911646586345,453.8240770819023,7.274036304176997,131.16466570741431,168.90622980351273,-37.741564096098415,9068.0,8941.346153846154,9048.837841852905,8917.67317614549,0.9627834022529588,0.9550834165121916,0.0076999857407671,0.2999135229814706,25.023140137406507,294.7999999999993,71.35835644781658,92.74253759347803,-21.384181145661472,8830.5,8913.0,8871.75,8808.5,0.3087905980749567,20.82950307768904,21.44793925092104,18.18652852164096,22.462078370591502,8055.25,7944.5,48.0,4.0,44.0,9062.881103226386,9568.541109870524,0.0,0.0,55.91986882101459,0.3362080082377297,0.2737543108522902,0.1971783754752037,9.780225376937828,64.59424661784944,43.26972666322847,38.04366511947739,-56.73027333677153,170.15882352941298,-6.074527820316488,1.4708395689839349,1.9105000182949747,-0.4396604493110398,-21.58837207438506,-14.29799349760992,-7.29037857677514,9177.27580223939,0.4695861089876629,0.4684869929400648,-19.1919191919192,0.4695861089876558,9196.0,0,0.383450506896145,1.2039174782875222,0.0601601368742592,2.198598741321689,0.4901908628715574,0.3109994107933005,1.3069546533163532,0.3703729611204664,-0.5056862340773307,-0.749018160593721
2022-08-10,9150.0,9206.0,9000.0,9196.0,9196.0,16160,-1500664.6771879548,388515,0.0456475236388208,-686154.2548481699,-33143564.356435645,-95768050.3195162,61.420784289519545,9252.82641404762,21.91808502567873,1023.16879314721,9121.1,9705.378666391302,8536.8213336087,12.81158339216325,0.5640961276770611,0.0,0.0,8988.866666666665,9374.766666666666,8602.966666666667,8.586176974479535,0.7683769543059515,0.0,0.0,8361.0,10300.0,9330.5,21.25840085077457,0.4306343476018566,429.0416693737121,7.45539185052142,133.18819596304456,161.7626230354191,-28.574427072374533,9051.0,8974.384615384615,9071.478173875536,8938.289977912491,0.9176162611641516,1.044810594394826,-0.1271943332306745,0.2850310072884322,24.74685103349991,167.89999999999964,67.3403845874774,88.308834332198,-20.9684497447206,8830.5,9192.5,9011.5,8808.5,0.4468930886218643,19.929447387365155,20.715505435336496,17.56546985854489,11.819906159528406,8055.25,7944.5,44.0,4.0,40.0,9062.881103226386,9471.93782108088,0.0,0.0,55.82974059239767,0.3384375323233136,0.3282583339305515,0.2627053364419264,10.025202512009797,64.98780296727219,43.06343476018567,42.46175004297747,-56.936565239814335,199.36764705882345,-2.170212765957447,1.49008586980471,1.826417188596922,-0.3363313187922119,-23.39936716434022,-16.11826823095598,-7.281098933384239,9177.356782860968,-0.0434782608695671,-0.0434877154059876,-19.22705314009662,-0.0434782608695627,9200.0,2,0.383450506896145,-0.0934389288720183,0.2119990398846027,-0.491393951397896,-0.0,-2.737626708670348,0.3870592299622899,-0.3717497880469977,0.5089030579889311,-0.7627430015591017
