Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_COH.AX_2021-09-15_2023-09-15_Close_percent,asx_QAN.AX_2021-09-15_2023-09-15_Close_percent,ssx_000725.SZ_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_ASX.AX_2021-09-15_2023-09-15_Close_percent,asx_AIA.AX_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,asx_PME.AX_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,jpx_4612.T_2021-09-15_2023-09-15_Close_percent
2022-07-01,1807.0,1809.0,1762.0,1767.0,1726.8095703125,1957702,446475.9198789005,-14503996,-0.0489093623706599,-32328794.483811904,-55217.80127925496,-98.45761641173884,-79240.44018081273,1789.628133189687,35.46668946819325,845.4517838393227,1808.5,1873.4045452953944,1743.5954547046056,7.177721348675082,0.1802997400942827,0.0,0.0,1809.2666666666664,1860.5666666666664,1757.9666666666665,5.67080585135782,0.0880441845354146,0.0,0.0,1723.0,1895.0,1809.0,9.510644180259884,0.2558139534883721,55.94161320972056,4.140291908992922,-30.99159692945159,-39.15680490623368,8.165207976782085,1804.8333333333333,1820.9615384615383,1807.9386484733056,1838.9302454027568,0.9681528662420382,0.9898089171974522,-0.021656050955414,-0.3042156847532551,23.90466310417549,-1.5,-54.31211051369807,-76.93518173648566,22.6230712227876,1817.5,1829.0,1823.25,2018.5,99.9301885606174,25.952887172098773,14.244207976477952,22.870268128034603,-71.72917821436664,2001.0,2103.0,4.0,52.0,-48.0,1758.3176005523662,1876.0,0.0,1.0,38.44061617158512,0.4720180999031393,0.6254587921703004,0.7559192172891601,-17.18414993176184,46.7698223325852,28.758169934640524,46.6230936819172,-71.24183006535948,-20.59999999999991,1.4933946008041357,-1.685305737231153,-2.1044961558645063,0.4191904186333532,-15.727547654410118,-7.76869800183778,-7.958849652572338,1844.8201584560647,-1.340033500837523,-1.3490929741014843,-26.55860349127181,1.3400393537218631,1746.354736328125,4,-0.4680464365358858,0.447426887365836,0.2538070129953524,1.986626233620342,0.1590966015693311,-1.5432084002812445,-0.5726587354979813,-0.4497146471667719,0.3027174868618942,-3.8575565883025575
2022-07-04,1765.0,1803.0,1759.0,1787.0,1746.354736328125,2143496,1031065.7380607186,-12360500,-0.0393565621067484,-21586120.986124493,-9237.246069038618,1192.0449399055665,-1972.447819175108,1791.3670970585547,42.28657112756097,845.4517838393227,1805.55,1868.7084515326485,1742.3915484673514,6.99603461910759,0.3531471279785027,0.0,0.0,1809.5333333333333,1861.733333333333,1757.3333333333337,5.769443318719355,0.2841634738186457,0.0,0.0,1723.0,1895.0,1809.0,9.526183157486638,0.3720930232558139,54.7474518887485,3.928828574708045,-30.3662426191579,-37.39869244881852,7.032449829660621,1803.1666666666667,1817.3076923076924,1804.7173179389508,1835.0835605581087,0.99867197875166,0.9667994687915008,0.0318725099601593,-0.2885668356335066,23.856233375527736,-41.54999999999996,-49.33758259729398,-71.49771997243451,22.16013737514053,1817.5,1829.0,1823.25,2018.5,99.9650942803087,25.81752114133879,13.45710634311152,21.98326736433556,-57.5679172056921,1997.0,2101.0,4.0,48.0,-44.0,1758.3176005523662,1873.72,0.0,0.0,42.01481417678744,0.6348429464193127,0.5693429733841681,0.6498263914582446,-16.940681026636526,46.78168320239024,41.830065359477125,38.34422657952069,-58.16993464052288,-30.764705882352928,-1.1068068622025455,-1.6547607570481715,-2.01454907610124,0.3597883190530679,-16.969779658131813,-9.608914333096587,-7.360865325035226,1844.555135377304,1.1318619128466434,1.125504283973111,-25.727348295926845,-1.1318657454561103,1719.96875,0,0.1703231817929378,-1.348324094121878,1.0178113285122097,-2.962381370831068,-1.0296643969821702,-1.3677834898393115,-2.514814917110116,-0.895384440254432,-2.63157770975603,-4.095245471106367
2022-07-05,1810.0,1811.0,1749.0,1760.0,1719.96875,4523031,-1887018.7780683136,-16883531,-0.0101479483421606,-35948366.13096385,-1370.762216752439,2953.0907526958435,-44077.6097948809,1793.303836841476,41.48722647208602,845.4517838393227,1802.9,1868.9663303052464,1736.8336696947538,7.328895701952,0.1753262985715326,0.0,0.0,1807.7666666666669,1858.9666666666667,1756.5666666666668,5.664447845407769,0.0335286458333317,0.0,0.0,1723.0,1895.0,1809.0,9.540185257085804,0.2151162790697674,55.472706699873655,3.600287369886567,-31.68408476785476,-36.25577091262577,4.571686144771014,1802.8333333333333,1812.3461538461536,1797.8377305637275,1829.5218153315825,1.0117340286831813,0.9282920469361148,0.0834419817470665,-0.2772614835386435,23.84810244147522,-16.90000000000009,-44.81761428602803,-65.94795205902405,21.13033777299601,1812.5,1829.0,1820.75,2018.5,99.98254714015437,25.89122019702428,12.415993773070056,21.530352926289467,-75.77427651343234,1984.0,2101.0,24.0,44.0,-20.0,1758.3176005523662,1869.1312,0.0,0.0,38.744337648308,0.2200737366261188,0.4423115943161903,0.5457044532902197,-17.708040875084237,43.25915053621783,24.18300653594771,31.59041394335512,-75.81699346405229,-35.91470588235302,-0.2267573696145124,-1.7318232831299876,-1.9580039175069888,0.2261806343770016,-11.603040817666349,-10.00773963001054,-1.5953011876558063,1843.2456504595489,-1.5109121432568595,-1.5224427127230378,-26.84954280964256,1.510917901113487,1745.37744140625,1,-0.2910322117739383,0.4434691075089034,0.7712141637894803,-1.7982194390475,-0.4853252649867414,-0.7496208894421272,-0.5554299916666565,-3.479682502413212,-0.3944783117501345,-0.182985033680282
2022-07-06,1766.0,1815.0,1752.0,1786.0,1745.37744140625,5560551,-1445705.2066397422,-11322980,-0.165629919096271,-10159410.112254728,3965.434360731517,375.0133113790232,13805.478786818943,1793.3798215672628,43.40970849528951,845.4517838393227,1799.25,1860.3985895176816,1738.1014104823184,6.797119857460782,0.3916573537958004,0.0,0.0,1806.9666666666665,1858.9666666666667,1754.9666666666667,5.755501853935694,0.2983974358974356,0.0,0.0,1723.0,1895.0,1809.0,9.559538696679173,0.3662790697674418,56.22543602988628,3.55417233944474,-30.28143591264165,-35.06090391262895,4.779467999987297,1802.8333333333333,1809.1153846153843,1796.0165412462309,1826.2979771588723,1.018842530282638,0.9730820995962316,0.0457604306864065,-0.2661269681618199,23.9035025005414,-18.25,-39.81239731880733,-60.27660618334493,20.4642088645376,1812.5,1810.5,1811.5,2018.5,99.99127357007715,25.81841980765831,11.9424669312847,19.84985890014193,-42.009132420091696,1984.0,2101.0,20.0,40.0,-20.0,1758.3176005523662,1861.923328,0.0,0.0,43.31979263563704,0.5362605207897565,0.4637257346117294,0.4917934341040292,-17.001676176801723,42.07355801344713,29.133858267716537,31.715643387713783,-70.86614173228347,-39.82941176470581,0.0,-1.6580775038556277,-1.898018634776717,0.2399411309210894,-5.006224691275199,-9.007436642263473,4.0012119509882735,1842.48641186384,1.4772727272727382,1.466467340424682,-25.768911055694097,-1.4772763404131553,1776.6495361328125,2,-1.5560144315145976,0.2227116381831706,0.0,0.6507981385513659,-1.8715316363738168,-1.041669253673902,-1.611053529146929,-2.053708180996864,-2.5049064688098923,-2.64840293796442
2022-07-07,1805.0,1838.0,1785.0,1818.0,1776.6495361328125,4522854,-336325.9236208743,-6800126,-0.1142127702476948,11967838.189495947,32811.140930041074,2409.4580418504493,163181.08123663848,1801.9447638312097,63.24124439785104,860.5998561141595,1797.4,1853.739684060189,1741.060315939811,6.269020146899858,0.6828196265530388,0.0,0.0,1807.8333333333333,1860.2333333333336,1755.4333333333332,5.796994560708053,0.5970101781170476,0.0,0.0,1723.0,1876.0,1799.5,8.512295537999332,0.6209150326797386,55.90289242689765,3.261359939723841,-26.28470036040744,-33.305663202184654,7.020962841777212,1805.9166666666667,1808.2307692307693,1799.398611823734,1825.6833121841407,1.028225806451613,0.9381720430107529,0.0900537634408602,-0.2517107519975695,24.0348619106188,6.599999999999909,-35.922819781332024,-54.859845868577686,18.937026087245663,1812.5,1809.0,1810.75,2006.5,99.99563678503858,24.96566622127964,14.019793998618251,18.53889798949971,51.25029031508995,1969.75,2101.0,16.0,36.0,-20.0,1758.3176005523662,1855.14792832,0.0,0.0,48.4258045350822,0.8615476391509498,0.539293965522275,0.4817770981500649,-14.823075109572548,42.37375144642253,54.330708661417326,35.882524488360524,-45.669291338582674,-37.18529411764712,2.0774845592363844,-1.4397184979996314,-1.8063586074213,0.3666401094216684,-2.36341455037767,-7.678632223886312,5.315217673508643,1842.330886043606,1.791713325867872,1.7758513300980103,-24.438902743142144,-1.7917095743695768,1827.4669189453125,3,0.7586974615321793,0.6696475375139386,-1.8134772077325887,-0.8422282112940849,-1.671201900362604,1.9145819612853217,-1.4269508610981347,0.0663438701644025,-3.976999529710568,0.7117531488314057
2022-07-08,1776.0,1890.0,1808.0,1870.0,1827.4669189453125,6732634,3112096.369062053,-67492,-0.0103880810296044,60271999.59099652,45673.06049905579,5750.762603252725,273609.1674865135,1810.8993673584248,67.6588957171889,860.5998561141595,1800.6,1865.195355870232,1736.004644129768,7.174870139979116,1.0371903216960392,1.0,0.0,1810.4333333333327,1866.5333333333333,1754.3333333333333,6.1974113011618,1.0308972073677938,1.0,0.0,1723.0,1890.0,1806.5,9.274686215705875,0.8802395209580839,58.51260318420789,3.087884967867076,-18.705665949279137,-30.385663751603552,11.679997802324417,1811.4166666666667,1808.8076923076924,1810.260363850852,1828.9660298001309,1.0493046776232615,0.8685208596713021,0.1807838179519596,-0.2297220141267251,24.227825143445088,11.400000000000093,-28.758693514040058,-49.397793463910965,20.639099949870907,1819.5,1809.0,1814.25,1981.5,99.99781839251928,23.62667513085307,18.91642641824841,16.701091274302048,163.8062547673538,1957.25,2101.0,100.0,32.0,68.0,1749.0,1855.14792832,1.0,0.0,55.44915564742791,1.0,0.7992693866469022,0.6007630289269689,-10.565426041951438,47.036248689047625,85.81560283687944,56.42672325533776,-14.184397163120568,-22.735294117647072,3.658536585365853,-1.0227454006525911,-1.6496359660675584,0.6268905654149672,4.136016262143752,-5.315702526680299,9.451718788824053,1842.963211584973,2.8602860286028653,2.820143511120854,-22.277639235245218,-2.860293027915503,1837.2393798828125,4,-0.3574307263783396,0.2247135387254957,0.2544528321280381,-0.2227098603003412,0.7460966294772362,0.4504464513290998,0.0446743184413236,-5.156009049559955,-0.3456247922550517,0.3584166376970046
2022-07-11,1886.0,1889.0,1834.0,1880.0,1837.2393798828125,2524345,4810292.096334781,2456853,-0.0160633834225294,55267921.07799702,27234.78763798134,2535.231804066756,206071.76078196056,1814.886251311836,68.21659206332862,865.2019943821497,1803.65,1876.6466437584768,1730.6533562415236,8.094324703626143,1.0229692494672675,1.0,0.0,1811.4666666666667,1869.4666666666665,1753.4666666666665,6.403650817017518,1.0908045977011511,1.0,0.0,1723.0,1890.0,1806.5,9.259002578105507,0.940119760479042,58.16134286578711,2.877073130772516,-11.75678524598152,-26.659888050479147,14.903102804497628,1817.0833333333333,1810.423076923077,1820.9895386430285,1832.74632388901,1.083979328165375,0.9147286821705426,0.169250645994832,-0.202035314475638,24.42659826364244,27.34999999999991,-23.5727014666036,-44.25454213290641,20.68184066630281,1819.5,1809.0,1814.25,1979.0,99.99890919625965,22.38332626117125,17.652408015299436,15.58510423461028,162.74266831887684,1946.0,2091.0,100.0,28.000000000000004,72.0,1751.82,1855.14792832,0.0,0.0,56.67115334347291,1.0,0.9538492130503166,0.7641375217398313,-6.766546285677586,53.8983974789713,92.90780141843972,77.68470430557882,-7.092198581560283,-6.208823529411802,3.7527593818984544,-0.6414845902423701,-1.448005690902521,0.8065211006601508,0.6215222339461905,-4.128257574555001,4.749779808501192,1843.5051781168004,0.5347593582887722,0.5333345975362391,-21.86201163757273,-0.5347544645645286,1824.5350341796875,0,-0.128611643823973,1.1261304074433838,1.2755159092748585,-0.8518544396200411,1.820533957882617,0.9049764968910664,0.7149098835329539,3.935179797509605,-0.4133155198242093,-0.1798584901629851
2022-07-12,1869.0,1876.0,1845.0,1867.0,1824.5350341796875,3325891,6205020.580205748,-869038,-0.0071668825891143,41195849.06685459,-932.0810573768052,4582.024056218324,-9499.011323813858,1819.1415339652349,62.058477988990624,865.2019943821497,1808.35,1884.867383645822,1731.8326163541778,8.462674111297268,0.8832462455294787,0.0,0.0,1814.8,1867.1,1762.5,5.763720520167507,0.9990439770554502,0.0,0.0,1723.0,1890.0,1806.5,9.234937926839384,0.8622754491017964,55.8452085792084,2.772449404647026,-7.215562071079148,-22.77102285459915,15.55546078352,1820.0833333333333,1811.2307692307693,1828.0680711594853,1835.2836332305649,1.096816976127321,0.9005305039787799,0.1962864721485411,-0.1726473755413878,24.524479463255588,47.65000000000009,-18.454438356051625,-39.39050350037368,20.936065144322058,1819.5,1809.0,1814.25,1979.0,99.99945459812984,21.22878802503814,16.879438552841677,14.90265855172476,129.2666051660518,1946.0,2091.0,96.0,24.0,72.0,1754.5836,1855.14792832,0.0,0.0,54.575403517415566,0.8850417951869749,0.9616805983956584,0.904933066030959,-4.272497771105792,56.84528958312435,83.68794326241135,87.47044917257683,-16.31205673758865,9.950000000000044,1.9661387220098308,-0.393157871646135,-1.2370361270512438,0.8438782554051087,-0.5761115756990189,-3.417828374783805,2.841716799084786,1843.9989209676623,-0.6914893617021245,-0.6938912282272724,-22.40232751454697,0.6914910404291135,1784.467529296875,1,-1.274574432010894,3.416858768324147,0.7751935558984826,4.278366799922836,-1.1604235938933414,-0.1522032234916821,-0.7650737567449113,2.5191755957608706,3.4301376748668133,4.039495169165875
2022-07-13,1870.0,1881.0,1780.0,1826.0,1784.467529296875,4666540,5789190.283176045,-5535578,0.002732290447195,7978136.343018226,-64930.33382334664,-1971.1303428273384,-125477.10049715669,1820.884676607808,53.95676933155909,865.2019943821497,1812.6,1882.869196665409,1742.3308033345909,7.753414616066317,0.595347610588214,0.0,0.0,1815.1666666666667,1872.6666666666667,1757.6666666666667,6.335506381415848,0.594202898550724,0.0,0.0,1723.0,1890.0,1806.5,9.213284784287763,0.6167664670658682,60.36068772128756,2.7962857614589263,-6.846050329248556,-19.58602834952903,12.739978020280477,1817.5833333333333,1811.7307692307693,1827.7499063657187,1834.5959566949675,0.9875930521091812,0.9156327543424316,0.0719602977667493,-0.1473634099340973,24.74335752898199,21.40000000000009,-14.753943577032707,-34.41581126787638,19.66186769084367,1819.5,1809.0,1814.25,1979.0,99.99972729906492,20.90719645949189,14.857605815424384,20.82627178093289,44.33087951978265,1946.0,2091.0,92.0,20.0,72.0,1757.291928,1855.14792832,0.0,0.0,48.4854496489351,0.5509894405546927,0.8120104119138892,0.909180074453288,-3.9727430974940185,54.145178778614266,54.60992907801418,77.06855791962174,-45.39007092198582,20.55588235294113,-1.6163793103448276,-0.3731639276902008,-1.0642616871790351,0.6910977594888343,1.2684411669150786,-2.480574466444028,3.7490156333591065,1843.9189072641527,-2.1960364220674933,-2.220508238680896,-24.10640066500416,2.196039217236887,1781.5357666015625,2,0.3512083242419237,-4.2452904455773535,-0.2604165845480537,-2.3978502599067184,-0.6504280922958685,0.6079021628696069,-1.1835670362566049,-2.9662922124041984,-1.3971164535114156,-2.8063633851402727
2022-07-14,1802.0,1848.0,1797.0,1823.0,1781.5357666015625,3420117,5856251.400823104,-8955695,-0.048124709168561,5372638.151158481,-11929.41644978812,-6164.507187162534,-108097.94926612034,1820.5106968318687,47.68756555442687,863.7805234165711,1813.4,1883.7602160315184,1743.0397839684815,7.760032649334768,0.5682203704128731,0.0,0.0,1817.1666666666667,1876.0666666666668,1758.2666666666669,6.482619462533245,0.5495189586870386,0.0,0.0,1749.0,1890.0,1819.5,7.775449432006177,0.524822695035461,59.42461894915881,2.883362473195579,-6.717845399560929,-17.01239175953541,10.294546359974484,1816.6666666666667,1810.3461538461536,1827.019151540224,1833.7369969397844,0.9716748768472906,0.9889162561576356,-0.0172413793103448,-0.1259535918065224,24.893721071432093,11.599999999999907,-10.4371768130233,-29.54081863446807,19.103641821444768,1819.5,1809.0,1814.25,1955.5,99.99986364953246,20.608575720056088,13.94902302952778,19.55268892581934,24.57466918714611,1934.25,2091.0,88.0,16.0,72.0,1759.94608944,1855.14792832,0.0,0.0,48.06283117408379,0.5278075413672674,0.6546129257029784,0.8094346453375086,-3.8585017418136434,56.875823839648014,52.4822695035461,63.5933806146572,-47.5177304964539,24.417647058823377,-0.5997818974918212,-0.3663472684889897,-0.924678803441026,0.5583315349520364,0.1299615531401261,-1.9584672625271973,2.0884288156673234,1843.4958322055088,-0.1642935377875187,-0.1644286476250478,-24.231088944305903,0.1642934179064497,1790.3311767578125,3,-3.3826151196707457,0.2262495183081796,0.7792205341430929,-0.8804800125196266,0.2349882808448029,-1.9877693455533887,-0.4413926296102346,-2.247920377160824,0.5371353303241051,7.552324066246598
2022-07-15,1807.0,1847.0,1802.0,1832.0,1790.3311767578125,1453743,6340832.400823104,-7501952,0.0724007646715779,6474216.558135841,6190.9154506676905,-9409.138898413385,1557.977560969456,1819.204715693224,47.07740277219301,868.0449363133068,1816.8,1883.773427566476,1749.8265724335245,7.372680269316985,0.6134778415283663,0.0,0.0,1821.9333333333336,1880.6333333333337,1763.2333333333331,6.443704489736208,0.5857467348097662,0.0,0.0,1749.0,1890.0,1819.5,7.760898282694849,0.5886524822695035,57.98215705424293,2.962692457203866,-5.82289458114974,-14.774492323858276,8.951597742708538,1817.25,1809.4615384615383,1827.7854359186504,1833.6083304998003,0.9482758620689656,1.0307881773399017,-0.0825123152709359,-0.1068642199049696,24.95026486418748,-25.799999999999955,-5.28457876949521,-24.64604043137932,19.361461661884107,1819.5,1806.5,1813.0,1951.5,99.99993182476624,20.33128503343713,13.182974796394802,18.47890026170172,30.278884462151623,1932.25,2091.0,84.0,12.0,72.0,1762.5471676512,1855.14792832,0.0,0.0,49.48535737352876,0.6058373978675223,0.5615447932631609,0.6760560436266762,-3.359262836828635,58.25387896635651,58.86524822695036,55.3191489361702,-41.13475177304964,21.429411764705947,0.3835616438356164,-0.3175647974702727,-0.8032560022468754,0.4856912047766027,-5.085788198233514,-2.5839314496684604,-2.5018567485650536,1842.8744211102016,0.4936917169500843,0.4924770555412294,-23.857024106400672,-0.4936982080931216,1807.9217529296875,4,-1.666750861386305,0.0,2.0942338341232016,1.6527414510731688,-0.6006405341133245,0.0,-0.9228813246188708,3.5218704442124675,-0.6339550524173063,-1.7716586716394858
2022-07-19,1831.0,1881.0,1830.0,1874.0,1831.3758544921875,3646249,11154339.50446456,835470,0.1395773222486164,27597720.654956944,46157.02328612226,-626.142790387291,93395.00086510093,1822.4277157913448,60.33684206121985,879.3060598114255,1824.65,1892.970641097709,1756.3293589022912,7.488629720517234,0.861164643708641,0.0,0.0,1835.6333333333328,1900.733333333333,1770.5333333333333,7.092919791534248,0.7946748591909896,0.0,0.0,1749.0,1890.0,1819.5,7.727509385361577,0.8865248226950354,62.775547213936775,2.943990285956255,0.062642412860896,-10.022261337276412,10.084903750137308,1831.0833333333333,1813.2692307692307,1837.7872055985608,1837.7245631857,1.029585798816568,0.9585798816568049,0.0710059171597632,-0.0674402460204605,25.10340618230168,-37.65000000000009,5.120636924385555,-14.739236169554014,19.85987309393957,1826.5,1806.5,1816.5,1899.0,99.99998295619156,21.43302559877864,10.730237485411404,19.21284485042961,111.04936556450872,1866.25,2060.5,76.0,4.0,72.0,1762.5471676512,1887.46,0.0,0.0,55.83224749447993,0.9539834816120172,0.7733378681683415,0.6553872942838647,-0.043703581992143,61.59964534515301,88.65248226950355,73.04964539007092,-11.347517730496454,15.291176470588198,6.055461233729485,0.0034086943231745,-0.5449645411016636,0.5483732354248382,-1.935467443723168,-2.366691305303852,0.4312238615806842,1847.3575658030848,1.2972972972973065,1.2889544725997126,-22.11138819617623,-1.2972962753776898,1825.5123291015625,1,4.774049573012789,0.2222273084852446,-0.7772081027600848,-1.4161680205399565,-0.177331752230657,0.7507464721209232,0.0866874843926126,-0.5913325668923761,-1.4232329653023612,2.127663637103538
2022-07-20,1879.0,1903.0,1857.0,1868.0,1825.5123291015625,1825773,10201762.287073256,-990303,0.1081846531081059,22090240.84710596,61727.27934962342,5362.04590238285,41457.09848106377,1825.4483610937025,65.12072111222292,876.4907789368958,1827.85,1897.97353385278,1757.72646614722,7.672788670052786,0.7862804952492309,0.0,0.0,1844.8,1908.2,1781.4,6.8733738074588,0.6829652996845421,0.0,0.0,1749.0,1903.0,1826.0,8.425199004294663,0.7727272727272727,61.0979924925431,2.7964446378448464,2.4681396792595933,-7.524181133969211,9.992320813228805,1837.8333333333333,1816.923076923077,1842.4353278141668,1839.9671881349072,1.0737704918032789,0.9063231850117096,0.167447306791569,-0.0470636961850283,25.13576601280806,-67.84999999999991,9.39056764793304,-9.704415344080116,19.09498299201316,1833.0,1813.0,1823.0,1877.5,99.99999147809578,21.159852716979977,12.732998789648816,18.175565942967904,137.14624523956144,1853.25,2059.0,72.0,56.00000000000001,15.999999999999991,1763.0,1887.46,1.0,0.0,54.74069872294172,0.894108736219357,0.8694283142856198,0.7580151346246843,1.384569465660641,58.18621676003165,77.27272727272727,79.18547173866322,-22.727272727272727,24.32352941176464,4.532736429770566,0.1341404181104684,-0.4091435492592372,0.5432839673697056,-5.94238866207094,-3.081830776657269,-2.8605578854136704,1849.2390216719675,-0.320170757737459,-0.3206844009579157,-22.36076475477972,0.320170508759432,1814.7625732421875,2,-1.626491284236451,-2.67261399807056,-0.2570693127149894,-2.401786731242538,-2.0179312360848627,-2.118000963052338,-1.496426397320377,-5.421285506376549,-1.61030649745706,-2.2727206217672062
2022-07-21,1860.0,1890.0,1849.0,1857.0,1814.7625732421875,3647571,7977633.628536671,-4637874,0.0562349945458565,13202594.868947962,-11802.374785850638,8463.147794768873,-27324.863732606,1829.9233989297595,62.87779277543397,876.4907789368958,1830.1,1900.929090068996,1759.2709099310036,7.740461184525029,0.6898937285075678,0.0,0.0,1849.9666666666665,1912.1666666666663,1787.7666666666669,6.724445485504224,0.5565380493033225,0.0,0.0,1749.0,1903.0,1826.0,8.414840719086389,0.7012987012987013,59.08819324328879,2.506899754507138,3.447168709295511,-5.329911165316267,8.777079874611779,1845.9166666666667,1821.384615384616,1844.6760466119872,1841.228877902692,1.097877358490566,0.8997641509433962,0.1981132075471698,-0.028784901046925,25.02815564522484,-44.09999999999991,13.299148733109671,-5.03132176106348,18.330470494173152,1833.0,1813.0,1823.0,1875.5,99.99999573904788,21.09262199742175,12.105658750297724,18.241420107850324,97.63723256956496,1843.25,2050.0,68.0,52.0,16.0,1765.8,1887.46,0.0,0.0,52.70625215435076,0.7788284736930978,0.8756402305081573,0.8394688043207061,2.0409869073340023,55.893466853238415,70.12987012987013,78.68502655736698,-29.87012987012987,32.73823529411766,5.511363636363637,0.1872210864529842,-0.2898706221167929,0.4770917085697772,-4.906723371322622,-3.44680929559034,-1.4599140757322822,1849.519483047032,-0.5888650963597475,-0.590605743608208,-22.81795511221945,0.5888624079940143,1856.7845458984373,3,-1.2003449570698308,0.2169246983125816,0.2564101608766975,-0.1272670706328256,0.4973969281480634,1.4814800686306455,-1.6880335107063331,-5.67947682609055,-0.5886328099358735,1.4492706970074067
2022-07-22,1857.0,1900.0,1851.0,1900.0,1856.7845458984373,13710230,21687863.62853667,9072356,0.2210628527054358,95536494.17338397,2144.384156939745,9276.121382338755,295989.7043604326,1842.9569169065269,69.77598761176036,876.4907789368958,1833.55,1910.6615425860607,1756.4384574139383,8.411174234251744,0.9308693469971604,0.0,0.0,1852.733333333333,1911.6333333333328,1793.8333333333333,6.358173509409519,0.9012450481041324,0.0,0.0,1749.0,1903.0,1826.0,8.399007390035724,0.9805194805194806,58.0793739189599,2.30159201317872,7.605129701952819,-2.7429029918624503,10.34803269381527,1855.4166666666667,1824.9615384615383,1853.187424056297,1845.582294354344,1.1031652989449003,0.8815943728018757,0.2215709261430246,-0.0080612734730575,24.96507472664309,-15.549999999999956,16.674832531431356,-0.5593735390595967,17.234206070490952,1833.0,1826.0,1829.5,1875.5,99.99999786952397,20.67898581532136,12.60074049491281,17.153676755838173,125.01250125012524,1842.25,2049.0,100.0,48.0,52.0,1768.544,1887.46,0.0,0.0,59.10463846316253,1.0,0.8909790699708183,0.8786825382548651,4.540387141475812,61.32878384257392,98.05194805194805,81.81818181818181,-1.948051948051948,42.11470588235284,6.382978723404255,0.4120720991535837,-0.1494820778627176,0.5615541770163013,15.1137665470814,0.2653058729440083,14.848460674137392,1850.9105606193968,2.315562735595056,2.2891603801825866,-21.03075644222776,-2.3155631086867032,1872.4205322265625,4,-3.18227378323644,1.956514730795874,0.0,0.453969248046576,-0.558020615439375,1.353385733792507,0.1260839533621691,4.338482949797651,0.9227935593740852,-3.627450422944861
2022-07-25,1900.0,1941.0,1880.0,1916.0,1872.4205322265625,7875136,23107970.12033995,16947492,0.2250939221296873,99888734.4343291,27110.642914611253,11310.50746315045,383785.9115812148,1855.6968959045344,77.86550310519895,883.871753917417,1836.55,1921.219888390159,1751.880111609841,9.220537245395882,0.9691750604057388,0.0,0.0,1857.2,1916.7,1797.7,6.407495153995262,0.9941176470588232,0.0,0.0,1749.0,1941.0,1845.0,10.454384579782744,0.8697916666666666,58.37143652706391,1.840199847157644,12.05247657993823,0.2161729224976856,11.836303657440544,1863.5833333333333,1830.8076923076924,1862.850897278405,1850.7984206984668,1.1490610328638498,0.8427230046948356,0.3063380281690141,0.0151274343295775,24.99575591057946,33.450000000000045,19.953862823013424,3.70821548083652,16.245647342176905,1852.0,1845.0,1848.5,1875.5,99.99999893476198,19.36872580691683,16.643482492103836,15.883856676272554,167.38197424892633,1842.25,2049.0,100.0,44.0,56.0,1771.23312,1887.46,0.0,0.0,61.20768385663672,1.0,0.9262761578976992,0.8976318194588916,7.269890264373341,62.80630948327818,86.77248677248677,84.98476831810164,-13.227513227513228,57.4794117647059,5.39053905390539,0.6512041746496512,0.0106551726397561,0.6405490020098951,18.16786063145404,3.845816824646013,14.32204380680802,1853.0743658977128,0.8421052631578885,0.8385793376273654,-20.36575228595179,-0.8421001974981124,1902.7154541015625,0,1.6074822484868465,-1.7738341384937968,0.2570693127149894,-0.4195606778489065,-0.4855352620146789,1.3719535575141606,1.283395235895398,2.1859078446634186,0.7950968849504534,1.7029319451797704
