Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_601211.SS_2021-09-15_2023-09-15_Close_percent,ssx_601318.SS_2021-09-15_2023-09-15_Close_percent,ssx_601628.SS_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_002352.SZ_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent,ssx_601319.SS_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,ssx_600030.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent
2022-11-02,148979.0,154340.0,145282.0,151537.0,143886.46875,148759,738257.5914672539,-217781,0.0330570003169628,204807512.36990488,13411117982.777512,2277668358.8283124,5571.496519974786,143816.4847186798,68.29739247571585,780.1233931851554,143630.4,150310.57414144196,136950.22585855803,9.301894503450477,1.0917959496706553,1.0,0.0,144582.53333333335,151537.3333333333,137627.73333333334,9.620525854206438,0.9999760357355126,0.0,0.0,135909.0,154340.0,145124.5,12.832241642437817,0.8479192664532581,6831.62534862895,2.3374588726863563,4552.507180621149,4430.262659935897,122.2445206852517,144748.75,140939.11538461538,145240.62612316574,140688.1189425446,1.0480522271224944,0.8842387467127816,0.1638134804097127,0.5051447673643752,24.918214370075123,752.6000000000058,130.1570533890804,145.10259455786732,-14.945541168786916,145124.5,133621.0,139372.75,132605.0,99.9999881544576,28.67402737020807,22.98729083880911,7.955022854284191,191.8629757450771,121417.5,122675.5,100.0,4.0,96.0,139146.32201761278,147108.11731200002,0.0,0.0,66.34134654608758,1.0,0.6915239255189323,0.6578917242837897,23.015415472771043,61.3042656611848,84.79192664532582,77.04770217951221,-15.208073354674193,11503.091176470596,3.750539165679623,3.235886025656751,3.2079678113375207,0.0279182143192304,-11.238243528446404,-9.978098343166108,-1.2601451852802956,141346.9114842027,3.5435357462538786,3.482197350464133,6.303708848061396,-3.543530861057519,140201.40625,2,0.148807659652121,0.1601575954099132,1.2121185778403143,0.4451019159248943,-2.102714763812372,0.3391449092298728,0.602416805607902,0.0,-0.0558676786979503,0.3748789431467685
2022-11-03,147427.0,150000.0,145785.0,147656.0,140201.40625,314882,702922.0787744899,-532663,-0.001073443078699,969718.888489902,-2568097731.848756,2061096881.047701,-2793.085247990708,144413.05497327517,64.81135982449874,780.1233931851554,143758.3,150640.8586840934,136875.74131590658,9.575180958725044,0.7831577745212809,0.0,0.0,145279.0,151690.0,138868.0,8.825776609145162,0.6853844953985337,0.0,0.0,135909.0,154340.0,145124.5,12.820824954107,0.637350116651294,6723.662813766055,2.1466752470463466,4407.963824083272,4425.802892765372,-17.839068682100333,145021.5,142071.57692307694,145612.22210421716,141204.2582801339,1.0434065592133923,0.9195448793743648,0.1238616798390276,0.500609066395475,24.717034734943176,-2578.2999999999884,125.23649863137302,141.9847289187178,-16.748230287344768,146069.0,134576.0,140322.5,132605.0,99.9999940772288,30.095996131702524,21.58967808839432,7.471362493915922,106.60509063885112,120834.25,122675.5,96.0,4.0,92.0,140665.6898158515,147108.11731200002,0.0,0.0,59.551855605646615,0.3144205777578223,0.6231459922991989,0.635323165957982,22.48719863084073,60.45250267993031,63.7350116651294,73.63169526374104,-36.2649883348706,11304.726470588212,2.2668873759376105,3.121693267449733,3.190712902559963,-0.0690196351102301,-6.09324852149664,-9.201128378832214,3.1078798573355746,141801.31827241575,-2.5610906907224007,-2.5944575548946247,3.581174456861058,2.561090373551892,150517.875,3,1.117728081294473,1.2566960332221695,-0.3608822195475198,0.7451606444433452,4.336629013785128,0.7292121771832853,3.6363577011165935,1.3973807319163427,1.0050240872328118,1.7874007581875873
2022-11-04,149785.0,159376.0,148540.0,158521.0,150517.875,221305,889303.532262862,-311358,0.0595522332169829,344328162.61870563,29699174442.51147,3990309579.8447113,8219.915019626562,145296.1563202758,64.68636975488982,837.5273636770874,144559.85,153944.1682869077,135175.53171309232,12.983298318181271,1.2438553112311617,1.0,0.0,146815.06666666665,153587.86666666667,140042.26666666666,9.226301024508842,1.3641871407197417,1.0,0.0,135909.0,159376.0,147642.5,16.233414741368364,0.9635658584395108,7223.296532389449,2.1466752470463466,5111.208045324718,4562.883923277242,548.3241220474765,146466.58333333334,143307.92307692306,147598.1879343376,142486.97988901287,1.0598398651495995,0.8342263158950896,0.2256135492545101,0.5088431996542284,24.759189151577587,-4347.850000000006,129.23692955575046,139.17837426309842,-9.941444707347957,148726.0,143293.5,146009.75,135123.0,99.9999970386144,32.40292826986842,28.465024084093365,6.591925426565084,231.88151602535984,120834.25,122675.5,100.0,4.0,96.0,142033.12083426636,147108.11731200002,0.0,0.0,69.08930878432226,1.0,0.7714735259192739,0.6953811479124683,25.278503475649707,62.45808576803659,96.35658584395108,81.6278413848021,-3.64341415604892,11838.079411764687,12.282901260801813,3.587140417535681,3.269998405555107,0.3171420119805739,-5.500610716435661,-8.461024846352904,2.960414129917244,144354.81979184324,7.3583193368369715,7.100183264960513,11.203008046243102,-7.358320451939122,150791.34375,4,-2.110018383615113,-3.7368096295176656,-5.933113642507976,-1.951950963285313,-3.539633467460817,-4.652307526245238,-1.8867943896912749,-2.9229345133286984,-2.9328863838310752,-3.639851047429248
2022-11-07,158300.0,160466.0,153001.0,158809.0,150791.34375,201033,1001090.2680967534,-110325,0.1059484415884466,303409497.1017477,10306321598.941467,4109421446.758559,16649.56415446613,146134.03838097554,65.13449595371218,839.0489783574072,145575.3,156401.38764235677,134749.2123576432,14.873522695617709,1.1111949412003423,1.0,0.0,148380.03333333335,155210.93333333332,141549.13333333333,9.207303498381735,1.2633669550620477,1.0,0.0,135909.0,160466.0,148187.5,16.868933122583297,0.9325243311479416,7247.466879150505,2.124656120772712,5626.909836379171,4775.689105897628,851.2207304815429,148016.33333333334,144461.11538461538,149322.92825213182,143696.01841575265,1.0629353381084867,0.8395686576293928,0.2233666804790939,0.5243813062186347,24.82998235671352,-4256.299999999988,131.52721112813003,137.1992463515505,-5.672035223420465,150296.5,143838.5,147067.5,135668.0,99.9999985193072,34.63247519316623,27.429298139223583,6.099452147746492,224.3319779538756,121353.75,122675.5,100.0,20.0,80.0,144114.2663341544,147108.11731200002,0.0,0.0,69.29597834697053,1.0,0.7714735259192739,0.7220310147125821,27.49359646783164,63.00744033806911,93.25243311479416,84.4480102079582,-6.747566885205847,12876.185294117662,13.26348672010955,3.91584255320071,3.399167235084228,0.5166753181164823,-5.715311807038372,-7.911882238489998,2.196570431451626,146437.4599697179,0.1816793989439791,0.1815145615442048,11.405041002869144,-0.1816852317374326,149857.96875,0,0.0737998102123356,-1.2529354283289391,-1.7651094953324955,-0.2945495345803408,-0.319869927482614,-0.9358847524246272,-2.674891978054461,-3.528399531959621,-0.1095924799151646,-0.5545273817258618
2022-11-08,154600.0,159768.0,155500.0,157826.0,149857.96875,197516,1018861.1546946916,-307841,0.1250897672902881,232328393.51578376,1945834261.52818,5446940885.162246,-857.3540300784541,147208.73811659665,71.01389793827167,833.855411583954,146406.5,158265.31020170197,134547.68979829803,16.19984112959735,0.981477475639212,0.0,0.0,150053.5,156738.8,143368.2,8.910555235299395,1.0813127309170878,1.0,0.0,135909.0,160466.0,148187.5,16.77316239374618,0.8924950116056521,6949.520191235453,1.935070162947676,5888.40941812977,4998.233168344057,890.1762497857126,149391.91666666666,145446.42307692306,150631.09313641925,144742.68371828948,1.157655969945217,0.8027401699188885,0.3549158000263284,0.5414271231216508,24.748004053505586,-3559.5,136.27562541309382,135.76917400621872,0.5064514068751009,151360.5,147924.0,149642.25,135668.0,99.9999992596536,36.70276876479992,26.22306005280973,5.831221023146564,187.26072528374348,122161.5,122675.5,96.0,16.0,80.0,146403.5090473728,147108.11731200002,0.0,0.0,67.63380117464588,0.8707273720415313,0.9569091240138436,0.8332853919507969,28.75743681553393,62.89159573914442,89.24950116056522,92.95284003977017,-10.750498839434783,13935.03529411764,11.680665727892215,4.068191404817596,3.532972069030902,0.5352193357866941,-5.9597028953304845,-7.521446369858095,1.5617434745276109,148313.55063323522,-0.6189825513667313,-0.620906190462911,10.715463237718437,0.6189844700551674,152636.25,1,0.5169875163753233,0.2578074652921316,-0.5670466644469485,0.2936844882869565,0.0199324238117668,-0.1854414323944695,1.002002887116987,0.9975041957092684,-0.0547362531403479,0.2757301751845489
2022-11-09,161490.0,162000.0,157363.0,160752.0,152636.25,140158,1083575.0382400872,-167683,0.1451480508529262,257724667.0135289,6773967593.715663,5724962041.35865,1375.8562312506356,148667.5121442327,69.08453780928551,849.3145940652604,147301.75,160570.13932010933,134033.36067989067,18.015250083735367,1.006853155854232,1.0,0.0,151539.3333333333,157901.93333333335,145176.73333333334,8.39729179222997,1.223970284684457,1.0,0.0,135909.0,162000.0,148954.5,17.712620522159444,0.9521674140508222,6718.268172111908,1.6123967745041632,6259.596732400096,5250.505881155264,1009.0908512448314,150884.0,146083.92307692306,152188.1557308163,145928.5589984162,1.198438183428102,0.8034180739729242,0.3950201094551777,0.5616196734696989,24.645508948502048,-6287.75,140.415839186547,134.90341656874108,5.512422617805925,152643.0,148954.5,150798.75,136435.0,99.9999996298268,38.81158141055833,27.295314614601768,5.545866274658979,182.19552858672773,128341.0,128183.5,100.0,12.0,88.0,148372.2577807406,147108.11731200002,0.0,0.0,69.94477365198956,1.0,0.9569091240138436,0.8950972579823202,30.54194603930617,65.7910657106864,95.21674140508222,92.57289189348052,-4.783258594917788,14805.00294117647,12.53438994168586,4.289493965652079,3.684276448355137,0.6052175172969414,-8.298913439344735,-7.676939783755424,-0.6219736555893114,150027.2693322007,1.853940415394173,1.8369644354550017,12.76806195677336,-1.8539429522328987,157179.65625,2,0.222721701543179,0.8270898223756262,1.492534535164438,0.0,0.3388423455809857,2.452569278361068,1.619429386033474,0.5037772975345689,0.16411892686979,-0.3686597340104782
2022-11-10,158445.0,166749.0,156685.0,165537.0,157179.65625,252613,1275344.0485739503,84930,0.2207378304775145,393585886.72588193,8109349875.105398,6919161851.68522,10117.81231606746,150327.36086040674,75.09145721675647,849.3145940652604,148549.8,163625.52107197503,133474.07892802494,20.29719470773444,1.0633959370466963,1.0,0.0,153215.83333333334,159935.23333333334,146496.43333333332,8.77115615770782,1.4168353325197678,1.0,0.0,135909.0,166749.0,151329.0,20.760714588643005,0.9607003891050584,7052.841354900718,1.359248459261538,6860.78797027687,5572.562298979586,1288.225671297284,152927.58333333334,146988.8076923077,154241.8240799215,147381.03610964463,1.1900437965273392,0.7303562738784258,0.4596875226489133,0.5884314703789495,24.713563604561934,-1127.7999999999884,147.23262780950677,134.96310366159446,12.269524147912309,155524.5,151329.0,153426.75,138809.5,99.9999998149134,41.11027271133088,29.33707369703366,4.976645758334349,177.5240390733067,128341.0,128183.5,100.0,8.0,92.0,150552.6965358221,147108.11731200002,0.0,0.0,73.30195526397782,1.0,0.9569091240138436,0.9569091240138436,33.186104544569915,71.01362914384875,95.81361610997892,93.42661955854211,-4.18638389002107,16316.167647058814,17.39047186804147,4.65513620434366,3.8784483995528416,0.7766878047908183,-5.747940133239833,-7.291139853652306,1.5431997204124732,152696.3010203075,2.9766348163631,2.9331930064921963,16.12475535071658,-2.9766233447166,160416.5625,3,-0.4464303478609395,-0.234559346744021,-1.1111103147096628,0.1472674281379511,1.379997077196819,-0.9487693154683114,-1.8518436423772893,-0.4219364127258416,-0.986300299618236,0.1836573003597408
2022-11-11,166400.0,174084.0,165700.0,168946.0,160416.5625,220245,1225641.8133640268,305175,0.2427821993776882,444618646.4793274,31119525982.42866,8762533118.183075,12055.000264254726,152455.2499518028,75.41445595192405,866.8050249125542,150054.55,166865.49661790323,133243.60338209674,22.406447012640733,1.0618794238475864,1.0,0.0,155509.36666666664,162425.76666666666,148592.96666666667,8.895155511532954,1.4713603416035324,1.0,0.0,135909.0,174084.0,154996.5,25.440748047959893,0.8654092992796333,7202.257219410647,1.2256105955512484,7525.564148439269,5963.162668871523,1562.4014795677458,154721.25,147906.03846153847,156504.00499070282,148978.44084226355,1.2577000590354823,0.6744294933127049,0.5832705657227775,0.6217699251382736,24.84323583810953,-2384.5499999999884,158.17745232394236,136.8480382561989,21.32941406774347,159481.5,154996.5,157239.0,142477.0,99.9999999074567,43.63872033252365,34.18422041394365,4.549566096997849,197.46820313422333,128618.0,128460.5,100.0,4.0,96.0,153468.0311593741,147108.11731200002,0.0,0.0,75.40938885216926,1.0,1.0,0.971272749342562,36.09337479801705,67.09082332043604,85.73094867807154,92.25376873104422,-14.26905132192846,17893.48235294118,14.600263190025911,5.051445098963843,4.113047739435042,0.9383973595288008,-4.922676295028724,-6.81744714192759,1.894770846898866,156156.13460280545,2.059358330765937,2.038440245146411,18.51618017411312,-2.0593671771692783,159518.328125,4,-2.074077399797119,-4.862201287650677,-4.495496036012895,-2.359878948829902,-6.530111937290172,-3.4774469356648154,-1.4141517458677555,-0.5882485992190851,-2.875741214680474,-5.151803250270561
2022-11-14,170499.0,170799.0,163704.0,168000.0,159518.328125,165963,1260658.9537445763,139212,0.2083029469483526,358672982.9822806,-11288267565.662226,8013660595.193232,3606.336832318165,154204.35420598392,75.84614943260048,861.9514175257723,151151.6,169563.7916826866,132739.4083173134,24.36254949691117,0.9575337985385772,0.0,0.0,157609.8,164757.9,150461.7,9.070628856835034,1.226780543081379,1.0,0.0,135909.0,174084.0,154996.5,25.256100497778387,0.8406286836935167,7191.531497469582,0.8199538431345151,7885.174383199657,6347.56501173715,1537.6093714625076,156415.41666666666,148887.1923076923,158272.61960751776,150387.4452243181,1.231325978497646,0.7030326149151249,0.5282933635825211,0.6550487953006134,24.99407569609147,-4213.600000000006,167.76681179113416,140.66956102539535,27.097250765738806,159683.0,154996.5,157339.75,142792.0,99.99999995372836,45.32113433009284,31.748545234383407,6.22988339061806,146.76989382423466,129187.5,128522.0,96.0,16.0,80.0,156685.0,147108.11731200002,0.0,0.0,73.67149697138905,0.8904059128388516,0.9634686376129504,0.9734592538755978,37.90205353877255,68.80274991267315,82.08322289954943,87.87592922919997,-17.91677710045057,18503.302941176487,13.767183585020652,5.243239800661632,4.339086151680361,0.9041536489812714,-6.287925276132366,-6.711542768768545,0.4236174926361791,158638.93692685082,-0.5599422300616719,-0.561515783308586,17.852558031862277,0.5599386752848545,162249.125,0,-0.1451360555291643,-3.1490134095926834,-3.537299493207243,-1.2968314714352829,1.3516064886744914,-1.8619394483962,-1.1952137995331071,-0.8354128745647245,-1.2658317578883924,-4.549426323852728
2022-11-15,170000.0,173963.0,168195.0,170876.0,162249.125,253472,1242817.4780164212,392684,0.2157759783221656,411574767.1276691,8709845663.426336,7707444769.556969,3409.9023148179785,156257.62090085723,76.69388872079467,861.9514175257723,152476.25,172492.1840014398,132460.3159985602,26.254494062438976,0.959627564686126,0.0,0.0,159992.0,167171.0,152813.0,8.974198709935497,1.2580442958629336,1.0,0.0,135909.0,174084.0,154996.5,25.036686041268723,0.9159659462999346,7068.6783477226245,0.8199538431345151,8306.48525791848,6739.349060973416,1567.1361969450645,158410.25,150132.42307692306,160211.60120636117,151905.1159484427,1.258801015186868,0.7057697818166933,0.5530312333701748,0.6891754487726243,25.059112525510685,-6364.25,179.58852601911127,146.16194687317653,33.42657914593474,159934.5,154996.5,157465.5,142792.0,99.99999997686416,47.077064449550605,33.039685409124864,5.852459652516149,146.62315284965675,129187.5,128522.0,100.0,12.0,88.0,160164.8,147108.11731200002,0.0,0.0,75.51869844076009,1.0,0.9634686376129504,0.9756457584086334,40.002832548409934,63.21187941942879,89.92114109774106,85.91177089178734,-10.078858902258949,19570.891176470614,16.29122487035348,5.468206390585121,4.564910199461313,0.9032961911238084,-3.95584846467834,-6.160403907950505,2.2045554432721644,161377.71331863425,1.71190476190477,1.697416785489381,19.870081584836296,-1.7119016398292075,159138.515625,1,-2.1014515895790424,-2.1394351807155942,-0.0307710965172418,-0.4267406565019342,-3.087605227575054,-1.4712423057056585,0.5905485816260096,-0.3314030525189793,-3.1249863675159446,-0.5020908935739357
2022-11-16,172500.0,173082.0,166385.0,167600.0,159138.515625,252783,1081756.546106611,139901,0.1578362592632554,234475927.8237164,-3564643785.381137,7045049328.331599,-507.1051463706899,157886.31903771422,68.57532248422024,845.4262598452646,153797.25,174141.33906660593,133453.16093339407,26.45572540029932,0.8392324412956073,0.0,0.0,161855.6,168798.5,154912.7,8.579128556565227,0.9136888043900964,0.0,0.0,135909.0,174084.0,154996.5,24.82164017887186,0.8301506221349051,7031.510512950362,0.9668844777281924,8280.577991582337,7047.594847095201,1232.983144487136,160200.91666666666,151147.73076923078,161348.27794384406,153067.69995226173,1.2180520236526855,0.7231328574200598,0.4949191662326256,0.7161030662736,25.12526862987545,-7446.25,185.75347056436863,152.8860548657316,32.86741569863702,161312.0,154996.5,158154.25,142792.0,99.99999998843208,48.1195507438808,30.78401942029376,7.29807727458061,114.80251631904932,129665.0,128522.0,96.0,8.0,88.0,162948.63999999998,147108.11731200002,0.0,0.0,69.53421906433309,0.6251933185397028,0.8385330771261845,0.9218234507840284,39.95996107849673,56.91257926066817,78.94668484966556,83.65034961565202,-21.05331515033444,20174.27647058823,14.706526500219011,5.40974875441707,4.733877910452464,0.6758708439646055,-2.144606757157518,-5.357244477791907,3.212637720634389,162127.12295716524,-1.9171797092628613,-1.935795921017025,17.571956703214987,1.9171809863381384,153954.171875,2,1.2065283310742387,0.4471732766591003,2.27692637120893,0.4249273188717239,-1.0670238650989887,2.0210927915442767,1.188123247170353,-0.082579771546392,1.8686768322676104,1.582012717622888
2022-11-17,169900.0,170302.0,161200.0,162140.0,153954.171875,385356,775995.0615977118,-245455,0.1020159388654119,-99598313.29395735,-9406552642.23212,6172804001.934472,-17400.264766327506,159508.2148452296,57.85239994003985,845.4262598452646,154893.65,174542.62147715362,135244.67852284637,25.370919307736145,0.6843951478179284,0.0,0.0,163528.96666666667,170960.56666666668,156097.36666666667,9.089031932976612,0.4065499578377016,0.0,0.0,135909.0,174084.0,154996.5,24.64594255477872,0.6871250818598559,7238.559461655325,1.6686145614671226,7730.359159078711,7184.147709491904,546.2114495868072,161516.66666666666,151889.76923076922,161470.08133709882,153739.7221780201,1.150439838974206,0.7675960439341981,0.382843795040008,0.727914561664161,25.2402920347703,-3356.649999999994,190.3935410224585,159.68123391758806,30.71230710487046,163542.5,154996.5,159269.5,142792.0,49.99999999421604,47.58589253204762,27.987345617166792,11.81027511159762,74.10680202155625,132764.75,128522.0,92.0,4.0,88.0,162948.63999999998,174084.0,0.0,1.0,60.87560117365571,0.0829059057998604,0.5693664081131876,0.790456040950774,37.10689571753661,51.036144723268585,59.89793177544991,76.2552525742855,-40.102068224550095,19911.061764705868,10.78844695287357,5.028211999841838,4.792744728330339,0.2354672715114993,3.8091976864960575,-3.523956044934314,7.333153731430372,162128.34483882805,-3.2577565632458283,-3.312002848842077,13.741748567179467,3.2577555028957192,156478.921875,3,-0.2873527031025702,-0.6146621348298993,-1.4168739784839488,0.7112415161007277,0.4260086310861055,-2.286997233616603,-0.4008129301862624,1.237621119561581,-0.1543952315422387,1.0998378955610804
2022-11-18,167004.0,166315.0,161310.0,164799.0,156478.921875,264065,880091.0146446648,18610,0.1070348440173516,14936993.6051794,-3674168291.8978286,5879196635.826232,-8223.450729709115,160762.5843710512,56.51463105304348,859.2907499459711,156067.65,175129.07553194795,137006.22446805204,24.427132121164068,0.7290319259009721,0.0,0.0,164395.2,171243.7,157546.7,8.331751778640738,0.5294809082280783,0.0,0.0,137798.0,174084.0,155941.0,23.250173882928333,0.7441161880615114,7015.203515489792,1.8995213960808304,7423.29472724162,7231.977113041847,191.3176141997737,162621.83333333334,152821.42307692306,161982.22266985284,154558.92794261122,1.1411357505553792,0.8014915899714377,0.3396441605839415,0.7312577005844372,25.25680357157497,-8411.649999999994,190.33924096821315,166.21590389981952,24.123337068393624,164792.0,154996.5,159894.25,142792.0,50.00000010251146,47.09035276391681,26.55854164836755,11.207339478369468,64.74126096882073,132764.75,128522.0,88.0,16.0,72.0,162948.63999999998,173826.32,0.0,0.0,63.27406530778244,0.2331212087808701,0.3137401443734776,0.5738798765376165,35.49708537566266,51.538013841746576,68.20749871597329,69.01737178036292,-31.79250128402671,17705.808823529398,8.751658010914825,4.802889633135874,4.794773709291446,0.0081159238444277,4.18271898349269,-1.9826210392489128,6.165340022741604,162236.7190446011,1.6399407919082345,1.6266389936234305,15.607045899362326,-1.6399360726969547,150222.578125,4,1.0744921691459552,0.9398549749492844,0.3415086318049134,1.0028681013908454,2.362345774490052,-0.613770261822367,1.197618953373535,1.2531409333822126,1.5930113258161498,0.8554272872593032
2022-11-21,164700.0,164775.0,154755.0,158210.0,150222.578125,261317,798983.6423891758,-242707,0.0646891644697899,-233170821.62413195,-15519828407.642826,4575255641.126413,-6117.476761600051,161401.3014282504,49.852482052266495,824.9345539047694,156835.8,174917.2418960435,138754.35810395647,23.057799170908066,0.5380002880273809,0.0,0.0,164577.3333333333,171681.33333333334,157473.33333333334,8.633023583644569,0.051848723723723,0.0,0.0,138076.0,174084.0,156080.0,22.959043789746985,0.5591535214396801,7318.083163940813,2.7341789769389333,6572.502996004652,7100.082289634409,-527.5792936297566,163501.33333333334,153566.0,161401.8807206447,154829.37772464004,1.067095440014419,0.8364590151493592,0.2306364248650598,0.7183866953605061,25.28910204153921,1685.2000000000116,186.57887646280705,171.8051540164543,14.773722446352735,164419.5,154996.5,159708.0,142792.0,25.00000005125573,45.021480746678286,23.919477585804145,16.578716412616604,22.52229069945712,134807.5,128522.0,84.0,12.0,72.0,162948.63999999998,173573.7936,0.0,0.0,54.378058574441305,0.0,0.1053423715269099,0.3294829746711916,31.03721504051069,45.390093997301975,44.88577182140129,57.66373410427483,-55.11422817859871,15640.111764705884,7.147694641599394,4.244997359411775,4.684818439315512,-0.4398210799037372,4.329463221349752,-0.7202041871291803,5.049667408478933,162213.9761976323,-3.9982038725963176,-4.080328503482278,10.98484051321984,3.998202233907108,150529.28125,0,0.8689461008439849,2.253320804828604,2.274136375595376,0.4341515222779861,1.5050490148103393,0.4793080745394036,0.4040320507297394,-0.6768138937506905,1.566578014445895,1.1216554363952582
2022-11-22,155454.0,160982.0,154383.0,158533.0,150529.28125,226412,857345.0322967375,-16295,0.076267839730908,-189413407.6778274,-6069650681.059308,3183772165.1380696,-9985.74587269948,161657.70637411432,44.49991720634287,826.6187322810492,157711.75,174276.15804707486,141147.34195292514,21.0059276459425,0.5247895969981561,0.0,0.0,164604.13333333333,171941.23333333334,157267.03333333335,8.914842964656202,0.0862715968616106,0.0,0.0,140127.0,174084.0,157105.5,21.531052695820065,0.5420384604058074,7246.174847546732,3.347038256621365,5856.794340522669,6851.424699812062,-994.6303592893928,163502.33333333334,154045.76923076922,160960.51445593013,155103.72011540746,1.0611705744089823,0.9082635637832904,0.152907010625692,0.6944048548582976,25.318279485818405,1097.25,183.90826082193507,176.6376453092752,7.270615512659873,164233.5,154996.5,159615.0,142792.0,12.500000025627866,43.01861052472053,22.34822889989441,15.85997933661997,5.8016315770463525,135692.75,128909.5,80.0,8.0,72.0,162948.63999999998,172821.041856,0.0,0.0,54.7141823830225,0.0158994150937079,0.0830068746248591,0.1673631301750821,27.665000313595435,46.99837539518376,45.04752818120782,52.7135995728608,-54.95247181879218,12478.25294117647,0.0075699749559995,3.776050204446951,4.5030647923418,-0.7270145878948497,3.2657934555737897,0.0769953414114137,3.188798114162376,162191.969836861,0.2041590291384842,0.2039509078100465,11.211426086102527,-0.2041657977303401,155842.75,1,-0.6574204117987392,-1.844222216898132,-4.43097627809837,-2.03488212070036,0.0,-2.977238031422914,-3.0425927829599004,-3.6134525424366473,-1.6445623287355602,-3.1413625514126693
2022-11-23,160830.0,165373.0,160529.0,164129.0,155842.75,159081,934718.0372513206,142786,0.0578853193685474,-35180452.8667092,16042528020.316694,4513102576.00703,6077.584198209585,163103.1865528969,51.22861991876437,855.7972530044616,158547.1,174629.66210807217,142464.53789192784,20.28742513495631,0.6735388914555576,0.0,0.0,164934.6666666667,172292.46666666665,157576.86666666664,8.922078237039315,0.4452508449083528,0.0,0.0,142255.0,174084.0,158169.5,20.07542238237092,0.6872349115586415,7205.5573627920585,3.4420570927003293,5675.714404284372,6616.282640706524,-940.568236422152,163945.66666666666,154805.23076923078,161447.9737704024,155772.25936611803,1.1103550352728602,0.8208965265363397,0.2894585087365204,0.6702317372572884,25.31915494177927,-721.1000000000058,179.6587867607898,180.2405518594178,-0.581765098627983,164233.5,154996.5,159615.0,142792.0,6.250000012813933,41.80922835600502,25.20710772677144,14.776484103591258,49.30476103121607,136368.25,129585.0,76.0,4.0,72.0,162948.63999999998,171714.75934463998,0.0,0.0,60.18699234019925,0.274775683351606,0.0968916994817711,0.0950803152111799,26.47477941866408,49.82656715008647,61.02803006576887,50.32044335612599,-38.97196993423113,10552.649999999994,3.3499360867457133,3.643597664552393,4.331171366783919,-0.6875737022315263,0.1264039665927333,0.0868770664476776,0.0395269001450556,162220.39019742585,3.5298644446266625,3.46899304548387,15.137038673878124,-3.5298572516103093,155719.3125,2,-0.5805514092046877,0.476538235808519,0.0610349860668719,-0.4273556755314018,1.6054176449860194,1.0629260730137986,-3.937013035019888,-1.297648787555886,-0.3131520718634277,0.0
