Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_SOL.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,jpx_6857.T_2021-09-15_2023-09-15_Close_percent,asx_TPG.AX_2021-09-15_2023-09-15_Close_percent,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent
2022-08-25,8200.0,8384.0,8192.0,8237.0,7709.4755859375,462427,16403019.22894387,23617097,-0.1130000967658203,-51401068.39065856,-83040.13390221591,-2314141.100785253,-5060.783290874149,8752.95071763941,15.54493950064493,1776.2564108771082,8814.35,9418.567601531113,8210.13239846889,13.709861794258469,0.0222333820324223,0.0,0.0,8697.422330729165,8950.489322916666,8444.355338541667,5.819356185415531,-0.4096846782531712,0.0,1.0,8192.0,9208.0,8700.0,11.526658233448863,0.0442913385826771,243.86413011367912,5.532924425522695,-117.0228277110873,-22.5468739603004,-94.4759537507869,8727.25,8773.923076923076,8596.586414657262,8713.60924236835,0.7898349649621142,1.1814666371499538,-0.3916316721878395,-0.0087303065859671,23.94302901933144,222.64999999999964,2.9357790514431064,26.989465082757743,-24.05368603131464,8696.0,8700.0,8698.0,8688.5,3.1249998138547967,24.901664703600314,9.349408008990888,28.269726545739243,-158.51725664744245,8619.75,8970.71240234375,52.0,100.0,-48.0,8847.68241043114,8899.38376832,0.0,0.0,34.58984621664587,0.0,0.0028188942029614,0.0028188942029614,-12.85408015230764,31.1517678994362,4.429133858267717,7.288001199248892,-95.57086614173228,-316.70462431066335,-9.968302546726418,-1.3429891616218566,-0.2622834382359342,-1.0807057233859223,-10.046292167685102,-11.633400772559176,1.587108604874075,8580.700507734751,-0.3146556940578526,-0.315151775993705,44.02867634201784,0.3146505082473538,7734.74658203125,3,-1.7076270306231578,-1.6666614040793348,1.009085681001224,-0.9663351997533738,-0.219218694739439,0.59416829642241,-0.3917455753430943,-0.2430136511974296,3.392860889959479,-0.9049764968910664
2022-08-26,8238.0,8399.0,8195.0,8264.0,7734.74658203125,818804,16138112.05247328,24435901,-0.1258395152619799,-40899814.62056448,224229.48593314152,-2569152.3683031267,1228.8985522696837,8684.26291286094,18.65148984853577,1776.2564108771082,8791.7,9441.09082223266,8142.309177767341,14.772815774711589,0.09369613649164,0.0,0.0,8619.1556640625,8868.72265625,8369.588671875,5.790984683756604,-0.2115437441255692,0.0,1.0,8192.0,9208.0,8700.0,11.556354288704116,0.0708661417322834,239.87771710231124,6.107115932496729,-134.8855801040081,-45.01461518904195,-89.87096491496617,8662.833333333334,8764.0,8545.41927394076,8680.304854044769,0.7733857351301302,1.212817800557844,-0.4394320654277138,-0.0448373109625742,23.91891696913821,172.29999999999927,-5.8800394272486844,22.50840569753285,-28.38844512478154,8675.5,8700.0,8687.75,8688.5,1.5624999069273984,26.58565230201021,9.231780163248525,26.604130614399303,-130.66408044262457,8619.75,8970.71240234375,48.0,96.0,-48.0,8847.68241043114,8814.4977161216,0.0,0.0,35.70288991831646,0.042443939044845,0.014147979681615,0.0065952560291792,-15.162376791501794,31.81184477969889,7.086614173228346,5.608789757993677,-92.91338582677166,-393.104624310663,-8.553723580834347,-1.5539267614680072,-0.5206121028823488,-1.0333146585856583,-6.0844297350053695,-10.523606565048416,4.439176830043047,8505.502188592283,0.327789243656662,0.3272531858225846,44.50078685084804,-0.3277913758472124,7500.7568359375,4,-1.247871277876726,0.3049885189318502,-1.936807871010373,-1.0231133958226053,-0.4374339212441356,-0.6107094191257829,-1.1883592945029022,-1.333343909847713,1.4787359650686085,-1.2331799970448856
2022-08-29,8200.0,8213.0,7998.0,8014.0,7500.7568359375,830707,15431045.164101187,23605194,-0.2400297982021493,-64725091.10334098,-4956320.339180963,-3220907.9884343385,-22446.34260783603,8607.203507382028,13.863444481709038,1776.2564108771082,8748.75,9479.483296080049,8018.016703919951,16.704861747793654,-0.0027484062526633,0.0,1.0,8519.822330729166,8769.389322916668,8270.255338541667,5.858502266822304,-0.5133999017569224,0.0,1.0,7998.0,9208.0,8603.0,13.830547221031576,0.0132231404958677,242.4899453920801,6.893431712210546,-167.28647636508322,-69.4689874242502,-97.81748894083302,8583.666666666666,8737.615384615385,8463.662462565258,8630.948938930342,0.6705774957312663,1.2567806187120385,-0.5862031229807722,-0.0846599023586595,23.920357612414698,354.25,-17.2528446541845,16.49501859967974,-33.74786325386424,8578.5,8603.0,8590.75,8603.0,0.7812499534636992,28.686719724132843,8.526360010952512,30.23034702072333,-148.45884068131323,8613.25,8970.71240234375,44.0,100.0,-56.0,8847.68241043114,8739.797990187008,0.0,0.0,30.523666212187464,0.0,0.014147979681615,0.010371617855397,-18.913437505809267,25.62059839569303,1.322314049586777,4.279354027027613,-98.67768595041322,-450.01638901654405,-10.597947344935296,-1.9382164991213064,-0.8041329821301404,-1.1340835169911658,-2.869494701514365,-8.992784192341606,6.123289490827242,8378.024993709467,-3.0251694094869275,-3.071871960338335,40.12939325056828,3.0251766313499644,7593.41650390625,0,2.4873955730423063,1.912054157399908,2.3000058374492056,2.515521824403152,2.264797387057442,2.4279966500482857,3.663455811143706,4.186610304984072,1.3133167775504688,2.214837377401892
2022-08-30,8104.0,8237.0,7971.0,8113.0,7593.41650390625,833932,15487476.652822992,24439126,-0.2835076001705693,-43684468.37429228,-47845.62770105956,-3117237.1715597585,-14828.41383683346,8522.016705127657,23.057044745991973,1776.2564108771082,8706.75,9480.963891634614,7932.536108365386,17.784222393766075,0.1165465342229889,0.0,0.0,8430.288997395834,8673.455989583334,8187.1220052083345,5.768888641008992,-0.1524096764563773,0.0,1.0,7971.0,9208.0,8589.5,14.20736784678554,0.1147938561034761,244.84095085287208,7.474003867978076,-182.86795946005623,-92.1487818314114,-90.7191776286448,8501.166666666666,8718.538461538461,8409.714391401372,8592.582350861428,0.6949943447224266,1.231694878941798,-0.5367005342193713,-0.1229599979422416,23.9604354890335,313.25,-28.033883602976,9.20411893206224,-37.23800253503824,8501.0,8589.5,8545.25,8589.5,0.3906249767318496,30.70401505565096,7.878073314152892,28.703601949306,-119.82123968547552,8603.5,8970.71240234375,40.0,96.0,-56.0,8847.68241043114,8635.946271560826,0.0,0.0,34.571372386535856,0.1473180191038527,0.0632539860495659,0.0305166484709318,-20.83169743446416,33.47069190203454,11.479385610347617,6.62943794438758,-88.52061438965238,-480.68338120404405,-10.875535537734812,-2.128207237277432,-1.0689478331595987,-1.0592594041178334,-0.3684323639044637,-7.267913826654178,6.899481462749714,8317.481531879519,1.2353381582231204,1.2277701198973645,41.86046511627908,-1.2353375798666093,7540.0673828125,1,-0.6377090074154665,-0.8187244703933487,-2.35415145841516,-0.5026831061495898,-0.5793175024029154,-1.257446366100382,-1.6739498268531747,-0.7490645281245634,-0.1901107469329304,2.378256398204286
2022-08-31,8300.0,8350.0,8056.0,8056.0,7540.0673828125,1212315,14275161.652822992,23226811,-0.3669495128451739,-47315537.89225053,2400861.1623216737,-2770527.6665895707,1784.444612443447,8427.260533086452,35.469049211005455,1776.2564108771082,8666.6,9486.976840238687,7846.223159761312,18.93191886642256,0.1278539507390614,0.0,0.0,8347.2556640625,8592.32265625,8102.188671875,5.871797918987644,-0.0942368277806693,0.0,1.0,7971.0,9208.0,8589.5,14.2731867168209,0.068714632174616,249.75685576758488,8.063367942787911,-197.53871733263983,-113.22676893165712,-84.31194840098274,8420.833333333334,8697.846153846154,8355.296792724239,8552.835510056879,0.7561023092170196,1.2160554886388044,-0.4599531794217848,-0.159690359049771,24.10255261310586,410.3999999999997,-37.051406435573554,0.7758450604325012,-37.827251496006056,8469.0,8589.5,8529.25,8589.5,0.1953124883659248,31.603916186366565,10.414035104863808,26.32147932037821,-96.75119205146932,8611.5,8970.71240234375,36.0,92.0,-56.0,8847.68241043114,8529.554868111094,0.0,0.0,33.36605534606382,0.1034499834446083,0.0835893341828203,0.0536637666380003,-22.772144060450053,31.20978259227365,6.916192026037429,6.572630561990607,-93.08380797396256,-491.9804400275734,-10.687361419068736,-2.309628392833737,-1.3170839450944265,-0.9925444477393106,5.684793976440745,-4.677372266035194,10.36216624247594,8261.689950871694,-0.7025761124121788,-0.7050557996665319,40.86378737541527,0.7025707211807202,7551.298828125,2,-1.1931255912100769,0.6187194240546461,1.9000083595527,-2.0006686407488843,-1.1519704912366393,-0.0130677683330304,0.4652822376703227,0.8674142186412865,-1.5180286810006294,-3.016243994589942
2022-09-01,8056.0,8226.0,7996.0,8068.0,7551.298828125,1676726,13648211.931083862,24903537,-0.3943940866788269,-37681787.90764332,-1261983.1743528757,-2971078.568066605,-6019.82983750747,8351.21118416851,27.444267084029377,1776.2564108771082,8621.8,9469.718062079124,7773.881937920875,19.66916565169975,0.1734354268606668,0.0,0.0,8261.122330729168,8510.589322916667,8011.6553385416655,6.039542381779049,0.1129300934048733,0.0,0.0,7971.0,9208.0,8589.5,14.347352061054538,0.078415521422797,247.7811701908264,8.592203541262903,-205.8244824199064,-131.746311629307,-74.07817079059942,8336.75,8674.615384615385,8311.097286151278,8516.921768571185,0.715854370567516,1.2408818056976756,-0.5250274351301596,-0.1932911173304302,24.25881603490452,288.2000000000007,-46.67886929243524,-8.29886422935119,-38.38000506308405,8265.5,8589.5,8427.5,8589.5,0.0976562441829624,32.63110537337766,9.73348329576624,26.306153376756807,-95.0880654555186,8611.5,8970.71240234375,32.0,88.0,-56.0,8847.68241043114,8440.186089213319,0.0,0.0,33.88863425661681,0.1288420722416745,0.1265366915967118,0.0911266706096993,-24.20888893198625,28.34729550851873,7.89259560618389,8.762724414189645,-92.10740439381613,-519.6892635569857,-11.116007491461936,-2.416653434336241,-1.5369978429427895,-0.8796555913934514,14.118763138363352,-0.9181451851554848,15.036908323518835,8208.449219225722,0.1489572989076482,0.1488464675704293,41.07361426822871,-0.1489568294588679,7657.99755859375,3,1.5852391296199784,1.284041236279336,2.752286825333784,0.9480328256217518,0.8322371175476206,4.169389854252842,0.9349144662896977,3.999998512677664,0.5607472600212446,2.027030437567888
2022-09-02,8068.0,8245.0,8028.0,8182.0,7657.99755859375,617899,13907330.866567733,25521436,-0.3499911984423917,-22235748.77797999,895534.7071285112,-3054926.7413168787,11228.454297114054,8310.042747920517,32.891684564129434,1801.3547290278257,8585.5,9443.402675132804,7727.597324867197,19.98492050859713,0.2648334643917862,0.0,0.0,8213.4556640625,8433.52265625,7993.388671875,5.358694347140389,0.4285316172365844,0.0,0.0,7971.0,9208.0,8589.5,14.408013511152523,0.1705739692805173,244.70305317174376,8.979328188517957,-200.87658347209617,-145.57236599786484,-55.304217474231336,8276.083333333334,8653.23076923077,8291.236165204928,8492.112748677024,0.7101546243743022,1.243537067296664,-0.5333824429223619,-0.2205085920339857,24.414623008507927,412.5,-52.1185673714495,-17.0608253210944,-35.0577420503551,8185.0,8589.5,8387.25,8589.5,0.0488281220914812,33.41938456033146,9.672606052016116,24.668218879311176,-77.12814969213235,8637.75,8970.71240234375,28.000000000000004,84.0,-56.0,8847.68241043114,8365.116314939189,0.0,0.0,38.79909756303866,0.3168599849566194,0.1830506802143007,0.1310589019979442,-24.061568697064697,32.31918111705863,17.76094276094276,10.85657679772136,-82.23905723905725,-540.7598517922797,-8.170594837261504,-2.3654488513873124,-1.7026880446316943,-0.6627608067556181,10.399298063004284,1.3453434644764688,9.053954598527811,8206.429633680076,1.4129895884977597,1.403099941524033,43.0669697499563,-1.4129851419910435,7657.06201171875,4,-1.5763785697781003,-1.221911546946771,0.4192952347794261,-0.792089293721645,-0.4858593710532233,-0.2727796052462992,0.3085302894967725,0.6510391954619053,0.5639188057354829,4.597696865513612
2022-09-05,8200.0,8307.0,8058.0,8181.0,7657.06201171875,468173,13901690.228013515,25053263,-0.3799871677978833,-19126095.09541142,2446531.5171955666,-2053329.815833,8673.628664540116,8280.424462378947,37.07834703666836,1801.134568342293,8537.7,9373.61341656898,7701.786583431022,19.581700377595343,0.2866405820688448,0.0,0.0,8191.622330729167,8412.189322916665,7971.055338541666,5.385184601592005,0.4759203980980621,0.0,0.0,7971.0,9208.0,8589.5,14.488679620975203,0.1697655618431689,245.13274785456937,9.299078482727378,-194.7906047127326,-155.4160137408384,-39.37459097189421,8208.0,8632.615384615385,8274.2767551734,8469.067359886132,0.7648180284177473,1.2114925254155935,-0.4466744969978464,-0.2419241730501878,24.5759706154695,-75.70000000000073,-57.0778061916805,-25.523615252499923,-31.55419093918058,8185.0,8589.5,8387.25,8589.5,0.0244140610457406,33.609111065818176,10.76049682407864,22.905800728697265,-65.53081206915991,8664.5,8970.71240234375,24.0,80.0,-56.0,7971.0,8365.116314939189,1.0,0.0,38.77189291085945,0.359663197727759,0.268455084975351,0.1926808189287878,-23.94805099109584,33.18324444172241,17.67676767676768,14.443435347964774,-82.32323232323232,-505.1980870863972,-9.07979551011336,-2.300024269913844,-1.822155289688124,-0.4778689802257192,5.815729438589708,2.2394206592991166,3.576308779290591,8205.453780973336,-0.0122219506233145,-0.0122226975644679,43.049484175555165,0.0122165992851535,7591.544921875,0,-1.2133275776759689,-2.1417379334306474,-0.8421107396229814,0.6548816159788373,0.527471345998066,2.067466237437188,-0.0728205615639012,0.1310649968284707,1.7013221747154006,-2.4096362008327787
2022-09-06,8181.0,8367.0,8080.0,8111.0,7591.544921875,697342,13354993.538118046,24355921,-0.4092756545856776,-23367215.79606693,1687407.3266775843,-2182049.2457917584,-6023.964769603607,8245.214481441055,42.79259597552345,1801.134568342293,8485.8,9291.811066921557,7679.788933078443,18.99670194728976,0.2674969889486168,0.0,0.0,8179.033333333335,8409.833333333332,7948.233333333333,5.643698725603263,0.3526140958983265,0.0,0.0,7971.0,9208.0,8589.5,14.577293832048834,0.1131770412287793,249.31947306911243,9.639839427153978,-193.38659736892805,-163.01013046645633,-30.37646690247172,8178.75,8603.307692307691,8249.157254377491,8442.543851746419,0.747985442408236,1.2019529750453188,-0.4539675326370829,-0.2596716962540432,24.765537636893608,-160.79999999999927,-62.41644727857045,-33.730453911408375,-28.68599336716208,8185.0,8589.5,8387.25,8589.5,0.0122070305228703,33.27796409489563,11.586929397374927,21.039925518750184,-59.6503079939617,8655.5,8970.71240234375,20.0,76.0,-56.0,7977.72,8365.116314939189,0.0,0.0,36.82540458378048,0.2747867458996713,0.3171033095280166,0.2562030249058893,-24.3719883008661,30.750570396558008,13.20754716981132,16.21508586917392,-86.79245283018868,-464.4451459099264,-4.147955566060033,-2.2906199927990216,-1.915848230310304,-0.3747717624887179,4.368067368202818,2.665150001079857,1.7029173671229612,8199.668361784079,-0.8556411196675273,-0.8593227443354223,41.82549396747683,0.855642670040794,7200.31494140625,1,0.6523638473076829,0.3431157811666736,-0.2087669596615597,0.3295992931667655,0.1767501351502289,-0.1111108327250605,0.327458553352713,-1.3123374949080642,0.0,1.1764750761144285
2022-09-07,8111.0,8111.0,7581.0,7693.0,7200.31494140625,1502067,12487762.402268987,22853854,-0.418179386430874,-109723900.11091451,-13319978.40309387,-2729253.472368357,-83375.69644399337,8172.554886515159,38.756132650624686,1801.134568342293,8418.6,9253.185262271048,7584.014737728955,19.827174643552272,0.0652930666271759,0.0,0.0,8130.433333333334,8398.833333333332,7862.033333333333,6.602354118066678,-0.3148907103825132,0.0,1.0,7581.0,9208.0,8394.5,19.32625377141092,0.068838352796558,277.3875257622012,9.93131087799824,-223.42748509251032,-175.09360139166714,-48.33388370084319,8126.083333333333,8554.846153846154,8163.594599857877,8387.022084950388,0.6512655156412642,1.217117011807296,-0.5658514961660318,-0.2831336176063765,25.107504564745422,-87.60000000000036,-72.10502391063919,-42.06832090719529,-30.036703003443897,7990.0,8394.5,8192.25,8394.5,0.0061035152614351,34.586642014366,9.971537501961407,31.232698918358945,-122.72544805247922,8668.0,8970.71240234375,16.0,100.0,-84.0,7977.72,8367.0,0.0,1.0,27.8379771276084,0.0,0.2114833145424768,0.2656805696819481,-27.7488568356424,29.99695490691939,8.080808080808081,12.988374309129028,-91.91919191919192,-513.4480870863972,-7.591591591591591,-2.663966814793859,-2.0654719472070147,-0.5984948675868442,10.929117884595469,4.317943577782979,6.611174306812488,8124.9207896415555,-5.15349525335963,-5.291034061140998,34.516523867809056,5.153496218423513,7319.181640625,2,3.0643136385259453,1.7597515480755987,0.2083320312139989,3.075396613614089,1.3722861948971,0.2219750271490141,2.025909490467427,1.9430042163917849,1.7307584592474683,-0.5952403929229177
2022-09-08,7799.0,7861.0,7647.0,7820.0,7319.181640625,1102477,13167794.944325063,23956331,-0.3449070044228646,-74046974.52364102,-1785796.8919079492,-1752624.4436170051,-59208.69430043368,8109.539142383293,37.93880317407336,1830.868624000615,8361.4,9195.436785759495,7527.363214240502,19.9496922945798,0.1754339801049749,0.0,0.0,8080.933333333334,8351.533333333333,7810.333333333333,6.69724619268401,0.0178615422517867,0.0,0.0,7581.0,9200.0,8390.5,19.362786136292968,0.1476219888820259,271.0487731859811,9.863606440646535,-234.28655684070327,-186.9321924814744,-47.354364359228896,8083.5,8514.884615384615,8110.733892187434,8345.020449028138,0.7564891343120149,1.2987255387218888,-0.5422364044098739,-0.306138839772708,25.349266161123857,-98.39999999999964,-79.56436498376945,-50.25546819125316,-29.308896792516293,7974.0,8394.5,8184.25,8394.5,0.0030517576307175,35.80184293958849,9.401591757760595,29.447523480276043,-120.72490729459945,8666.5,8972.0,12.0,96.0,-84.0,7977.72,8367.0,0.0,0.0,33.174316063071856,0.4868424689700976,0.2538764049565896,0.2608210096756942,-28.81831080241724,33.31125289320595,24.412665985699693,15.233673745439695,-75.58733401430031,-561.3333812040437,-6.133717440883448,-2.807501291000291,-2.2138778159656702,-0.593623475034621,11.888231448822784,5.832001151990941,6.056230296831844,8101.318740253704,1.6508514233718907,1.6373730080422533,36.73719181675119,-1.6508541666030965,7444.599609375,3,-3.276987274168988,-0.1947041351402845,-2.713991706858323,-1.057664015285411,-2.78275981862231,-3.4621810963345894,-2.4403826251290184,-1.1889016547262798,-1.7612412918946916,-1.420117020920003
2022-09-09,7999.0,8079.0,7907.0,7954.0,7444.599609375,899686,12759797.80479018,24856017,-0.3686073822807227,-46246274.73454945,4569149.681110966,-951651.1382955804,33616.871569098425,8076.179522443778,45.67886457426094,1862.2415646164825,8303.95,9082.1634604336,7525.736539566401,18.74321161455934,0.2751580910686008,0.0,0.0,8050.333333333334,8317.733333333334,7782.933333333332,6.64320317999256,0.3198703565195721,0.0,0.0,7581.0,9200.0,8390.5,19.49674552472016,0.2303891290920321,269.84389586738297,9.641547632418584,-229.4349856252884,-195.4327511102372,-34.002234515051185,8057.75,8476.038461538461,8086.62098569706,8316.055971322348,0.8457708182466497,1.122650263368752,-0.2768794451221024,-0.3243265722026864,25.47018788219455,-66.95000000000073,-82.73670110844942,-57.53145224172704,-25.205248866722386,7974.0,8394.5,8184.25,8394.5,0.0015258788153587,35.425358227091664,14.58546161501956,27.405854152067928,-77.96925947708526,8656.5,8972.0,8.0,92.0,-84.0,7977.72,8351.28,0.0,0.0,38.35424325932613,0.9594152526347036,0.4820859072016004,0.3158152089002222,-28.02214960971477,38.30742438572391,45.59902200488997,26.03083202379925,-54.400977995110026,-569.2098517922796,-3.739561902456735,-2.758939891896923,-2.322890231151921,-0.4360496607450019,10.703469167494395,6.806294755091632,3.897174412402765,8094.814435896914,1.7135549872122846,1.699039222827814,39.08025878650114,-1.7135518000246035,7642.08642578125,4,0.3083278714997988,0.4275121815453957,-1.4227552579220628,-0.7765056421994672,-0.52401626633646,0.7391503125058279,-0.0181919951459406,-1.0443876396913083,0.7692367121393033,-3.0338417519298275
2022-09-12,7940.0,8187.0,7940.0,8165.0,7642.08642578125,652314,13295910.120579654,25508331,-0.3109837621480746,-19977056.34389953,2669496.59213201,-499411.61306933657,32720.895690115864,8064.108542671036,51.22808266528805,1911.642239765348,8261.2,8968.039331107177,7554.360668892824,17.112267736095877,0.4319505892171316,0.0,0.0,8052.5666666666675,8323.166666666668,7781.966666666665,6.720838490419235,0.7077482138457739,0.0,0.0,7581.0,9159.0,8370.0,19.10134120950952,0.3700887198986058,267.55950628064465,9.34622986489448,-206.1873445234669,-197.5836697928832,-8.603674730583748,8051.75,8447.461538461539,8098.67929558982,8304.866640113287,0.8869492934330839,1.0447963208298698,-0.1578470273967859,-0.3331465502553876,25.54865307097209,2.7999999999992724,-81.02881025734257,-63.41977742554554,-17.60903283179703,7974.0,8394.5,8184.25,8394.5,50.00076293940768,34.43217651416341,16.522434400014387,25.584104400797504,-49.02830317071239,8676.0,8972.0,4.0,88.0,-84.0,7977.72,8335.8744,0.0,0.0,45.51588344018936,1.0,0.8154192405349336,0.5171271842310411,-24.90767184185471,43.36549658750973,71.39364303178485,47.13511034079151,-28.60635696821516,-578.686322380514,-0.8741046497511229,-2.4827291449517395,-2.3548580139118847,-0.1278711310398548,7.459333448372574,6.936902493747821,0.5224309546247525,8096.144578941638,2.6527533316570207,2.618177963693036,42.76971498513726,-2.6527526901185468,7322.92529296875,0,-1.8163298108813704,-0.8977304404192239,-1.6032066374582854,-0.4690069322086003,-1.34666157286955,0.2843201327460463,-2.490909686859069,-2.0671794405682533,-0.1938048245080352,0.1132528761975208
2022-09-13,8199.0,8200.0,7824.0,7824.0,7322.92529296875,814671,12481239.120579654,24693660,-0.3678816452756689,-56809307.00905675,-2376910.433782472,-638476.0379587106,-16719.332961589767,8049.070906641546,49.80352227231077,1911.642239765348,8198.55,8822.284390586285,7574.815609413714,15.215724502168932,0.1997520052983311,0.0,0.0,8036.8,8318.4,7755.2,7.007764284292254,0.1221590909090912,0.0,0.0,7581.0,9159.0,8370.0,19.2473059260479,0.1539923954372623,278.40355565258017,9.09275291386931,-212.8259465716292,-200.63212514863235,-12.19382142299682,8015.083333333333,8396.961538461539,8056.420942422155,8269.246888993785,0.862438005742626,1.0315844427042549,-0.1691464369616289,-0.3424100976229259,25.74674711679162,-184.54999999999927,-83.78664615215429,-68.61258183849895,-15.174064313655336,7974.0,8394.5,8184.25,8394.5,49.9713353592918,33.92441965507712,14.89885394516487,26.101663265209496,-84.11598295846699,8749.5,8972.0,12.0,84.0,-72.0,7977.72,8320.776912000001,0.0,0.0,37.86071534786899,0.5669640987478046,0.8421264504608361,0.7132105327324566,-24.856741497748587,35.90996742415656,29.706601466992662,48.8997555012225,-70.29339853300733,-603.1627929687502,-5.324298160696999,-2.5737041042382782,-2.3986272319771635,-0.1750768722611146,6.282174901439818,6.805956975286222,-0.5237820738464034,8087.159525375346,-4.176362522963872,-4.266079368991171,36.807134114355655,4.176361205963104,7295.78271484375,1,-0.6572462832674262,-1.0444863970130314,0.1972374323068209,-0.9669863675317742,-0.642945308809459,-1.8737274894261449,-0.3015791795200897,-1.5189891529642665,-1.1810941021058312,0.3401330386530077
2022-09-14,7837.0,8066.0,7702.0,7795.0,7295.78271484375,545593,12214438.148052182,24148067,-0.3598282569427292,-50954005.5791915,-8539699.00640221,-1242523.1002801384,-36045.87877219528,8032.588755024643,49.5782029976338,1904.556653753948,8142.8,8697.733004965508,7587.866995034492,13.630029104620236,0.1866288390779553,0.0,0.0,8006.833333333333,8295.433333333334,7718.233333333333,7.208842447076476,0.1329983829983837,0.0,0.0,7581.0,9031.0,8306.0,17.8071425062632,0.1475862068965517,286.9632000873221,8.825026180820391,-217.91515391338908,-204.0887309015837,-13.82642301180536,7996.833333333333,8344.884615384615,8016.20233589567,8234.11748980906,0.8431176617536847,1.067949038221334,-0.2248313764676491,-0.3516457395036679,25.976025793752065,-29.800000000000185,-85.86053887974346,-72.96610068153319,-12.894438198210269,7974.0,8394.5,8184.25,8394.5,37.44209851402783,33.854079351724145,13.514352992858832,26.790697853832903,-112.5710092531597,8787.25,8972.0,8.0,80.0,-72.0,7977.72,8305.981373760002,0.0,0.0,37.28637383658827,0.5344748717361207,0.7004796568279751,0.7860084492745815,-25.01029517952308,33.99579909981817,26.16136919315404,42.42053789731052,-73.83863080684597,-572.4157341452201,-2.7327177439480907,-2.646490703868282,-2.448199926355388,-0.1982907775128946,2.728667107451171,5.990499001719212,-3.2618318942680413,8078.477793723387,-0.3706543967280207,-0.3713430222777703,36.30005245672321,0.3706521238317322,7254.6005859375,2,3.264747585208241,1.990811069994024,2.075095934522736,3.071333985177077,2.257242927562487,2.399044373378274,4.403961411761259,4.114708777217047,1.361848691286653,5.005683530066179
2022-09-15,7796.0,7920.0,7682.0,7751.0,7254.6005859375,2100092,11332046.551413529,22047975,-0.3820500525370121,-56875440.21073557,-940625.4583132548,-1325727.024869167,-13876.53615537659,7980.356156524074,39.22789848845608,1904.556653753948,8080.45,8500.959916648886,7659.940083351114,10.408081645177829,0.108273209553008,0.0,0.0,7975.6,8265.0,7686.199999999999,7.257134259491463,0.1119557705597805,0.0,0.0,7581.0,8967.0,8274.0,17.152510070602503,0.1226551226551226,282.0668800785899,8.554501306060176,-222.92903255535748,-207.85679123233848,-15.072241323019,7966.666666666667,8295.423076923076,7975.401976527106,8198.331009082463,0.8387416398315581,1.1072578647510527,-0.2685162249194945,-0.3608657522217749,25.992381296926293,-24.44999999999981,-88.62591660669051,-77.0224728187822,-11.603443787908304,7974.0,8394.5,8184.25,8394.5,24.92021856379284,33.85323179382453,12.68436935195571,25.6614400558044,-133.45539141334075,8802.25,8972.0,4.0,76.0,-72.0,7977.72,8291.481746284802,0.0,0.0,36.3845174752166,0.4834588551657738,0.5282992752165664,0.6903017941684592,-25.417640632003952,35.01262840623372,21.62849872773537,25.83215646262736,-78.37150127226464,-535.7069106158096,-4.461974608652779,-2.71920019219018,-2.502399979522346,-0.2168002126678341,13.682934053074456,7.528986011990261,6.153948041084194,8066.316114995596,-0.5644644002565702,-0.5660635210364973,35.53068718307397,0.56446484929522,7269.576171875,3,-0.1361279615490644,-1.40624609325576,0.0,-1.601362812830487,-3.442267538593555,-0.0273162758062568,-0.6105485897273439,1.0403132673337012,1.1834332771934868,1.4371357335468389
