Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,jpx_6594.T_2021-09-15_2023-09-15_Close_percent,asx_NWS.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_SGP.AX_2021-09-15_2023-09-15_Close_percent,asx_WES.AX_2021-09-15_2023-09-15_Close_percent,jpx_6857.T_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_ALL.AX_2021-09-15_2023-09-15_Close_percent,jpx_6273.T_2021-09-15_2023-09-15_Close_percent
2022-11-18,4334.0,4179.0,4070.0,4080.0,3792.40478515625,1593313,-8318732.774337949,-2725692,0.1468070170010506,-31222879.63507711,-749099.5177971936,-37910.41254287686,-52694.397035392016,4281.9150611593295,51.92721224131696,903.264038300034,4240.85,4576.458864602886,3905.241135397114,15.82743386834647,0.2603609186689264,0.0,0.0,4306.1,4503.2,4109.0,9.154455307586906,-0.0735667174023338,0.0,1.0,3751.0,4571.0,4161.0,19.33574637160003,0.401219512195122,184.90520814681764,3.96371464316224,80.27769417678519,118.23860992685702,-37.96091575007184,4290.666666666667,4116.961538461538,4229.427662400275,4149.14996822349,0.9275730622617536,1.0664972469292673,-0.1389241846675137,0.4662923748506137,26.40835011877615,14.149999999999636,130.54980628144736,134.10127138372886,-3.5514651022814974,4313.5,4014.5,4164.0,4014.5,12.499985759113244,24.13681732434781,19.832365632458043,21.690668397733887,-64.30422467305452,3780.5,3911.0,80.0,12.0,68.0,4186.0,4479.36,0.0,0.0,46.48912570040651,0.0,0.0,0.0548241671385377,16.70485996211588,43.274636800712265,4.660194174757281,8.291531823085226,-95.33980582524272,278.2705882352943,-6.206896551724138,1.934798568178944,2.8699297550263454,-0.9351311868474016,6.450503730320424,0.2662805178208658,6.184223212499559,4268.057928000029,-0.1223990208078285,-0.122473989589622,-21.205098493626885,0.1223901277750343,3806.347412109375,4,1.0907863279815757,0.0,0.2835969666100055,-0.2732210921971756,-0.7198780852710911,-0.5592860951822587,2.1176687155494704,3.8613722703412208,0.3852515800356002,0.2185120513599656
2022-11-21,4147.0,4156.0,4022.0,4095.0,3806.347412109375,5777664,-7801330.028069292,3051972,0.1335067798541395,-14381759.687208954,-82334.31366033055,-70991.18277756145,19291.212254301965,4212.489344291049,31.29462120365538,903.264038300034,4255.55,4533.632343919993,3977.467656080007,13.06916116224662,0.2113265126134869,0.0,0.0,4282.866666666667,4473.866666666667,4091.8666666666654,8.919259685880183,0.0082024432809781,0.0,0.0,3818.0,4571.0,4194.5,17.694540071201136,0.3678618857901726,179.81468733213586,4.553916567397312,63.6076241032697,107.31241276213956,-43.70478865886986,4277.333333333333,4129.769230769231,4208.746483569464,4145.138859466194,0.882548937942524,1.0932944606413997,-0.2107455226988754,0.4298227655647299,26.47075835965233,19.44999999999981,122.99140417460546,135.43333685539946,-12.441932680793997,4296.5,4014.5,4155.5,4014.5,6.249992879556622,23.060848104274577,18.734230465609308,22.473071244106755,-96.34228819290831,3780.5,3911.0,76.0,8.0,68.0,4186.0,4462.4256,0.0,0.0,47.35996350481024,0.0361635359713156,0.0120545119904386,0.0040181706634795,13.548157459884813,40.96930261226554,13.296903460837887,7.862721865586745,-86.70309653916212,196.5941176470592,-3.7602820211515855,1.534511297685719,2.60284606355822,-1.068334765872501,32.31050524153349,6.675125462563392,25.635379778970098,4252.051324624031,0.3676470588235281,0.3669728888961998,-20.9154113557358,-0.3676460647791941,3810.994873046875,0,0.2871968717077919,0.4074114203680921,0.9814946115381956,-1.907357251243696,-0.7357559033140575,-1.4460518850894886,4.29760090462284,-0.0329247377947012,0.6077427689117059,-0.4849094525334152
2022-11-22,4090.0,4138.0,4069.0,4100.0,3810.994873046875,1221495,-7925249.8106779875,4273467,0.0979157906163812,-11454726.160464818,81907.82606559993,-139356.7869114202,22732.85865115277,4203.729487315028,35.077234846353534,904.3669247936848,4265.55,4503.217393640854,4027.882606359146,11.143575559581024,0.1517191578871619,0.0,0.0,4259.9,4448.6,4071.2,8.859362895842638,0.0763116057233708,0.0,0.0,3891.0,4571.0,4231.0,15.94167223453013,0.3073529411764706,168.7332185989223,5.058320820976605,50.22101508153173,95.894133226018,-45.67311814448627,4262.75,4138.769230769231,4192.016255328008,4141.795240246476,0.88625,1.106666666666667,-0.2204166666666667,0.3902231557946906,26.33802935126626,59.44999999999982,113.1708790581441,134.47913138367323,-21.30825232552914,4296.5,4014.5,4155.5,4014.5,3.124996439778311,22.06173382849229,18.176130884904232,21.803590228512583,-110.65463440897965,3780.5,3911.0,72.0,4.0,68.0,4186.0,4436.000064,0.0,0.0,47.66569845522821,0.0488598805962474,0.0283411388558545,0.0134652169487644,11.040939936748869,34.89523962622665,14.207650273224044,10.721582636273077,-85.79234972677595,144.78529411764703,-4.093567251461988,1.2125421989364955,2.324785290633875,-1.1122430916973796,26.773462050810988,10.69479278021291,16.078669270598077,4237.987679726747,0.1221001221001216,0.1220256405229491,-20.818848976438776,-0.1220976551618662,3764.519287109375,1,-0.7488512679674386,0.1115576496674037,0.8785751756211511,0.8021372138195773,-0.5425815747063609,1.4254392933176518,3.22217824984223,0.1481004507405003,0.5280551145079215,-0.9806959376859936
2022-11-24,4200.0,4200.0,4041.0,4089.0,3800.770263671875,707857,-8910038.052187422,4048255,-0.029587485635426,-10184609.81177007,269545.9676177533,-4609.889243770823,-4562.489503161697,4188.154542627249,33.881225916887914,901.940574507653,4257.5,4513.629264239831,4001.370735760169,12.031909065875793,0.171064529662213,0.0,0.0,4213.3,4413.3,4013.3,9.493745994825908,0.1892499999999995,0.0,0.0,4022.0,4571.0,4296.5,12.89489136817381,0.122040072859745,166.52390706512705,6.000385286418092,26.09176561224467,72.21811964171631,-46.12635402947164,4219.75,4173.038461538462,4157.680277483366,4131.588511871121,0.9268488745980707,1.0490353697749195,-0.1221864951768487,0.3048368350853135,25.953838146586893,58.5,88.8181866940321,125.44091873415634,-36.62273204012425,4259.5,4044.0,4151.75,4014.5,0.7812491099445777,19.3575458692048,18.328768394902635,18.9319404085615,-111.62875673700536,3724.75,3874.0,64.0,4.0,60.0,4186.0,4387.8104565504,0.0,0.0,47.45788241906399,0.1010536544432244,0.0499711783464907,0.0355511520193999,6.235767438238836,29.182914064193824,12.2040072859745,10.503946569520346,-87.7959927140255,59.68529411764666,-5.565819861431871,0.6315189796194923,1.7502613578078208,-1.1187423781883283,14.338066913347902,13.024174150490952,1.3138927628569483,4198.083182985048,0.9629629629629656,0.9583560264058376,-21.03128621089224,-0.9629642936518366,3816.57177734375,3,-1.2807276766392448,0.2962940408174006,0.4084592462521641,-1.3477080979918838,0.2246716919730431,-4.560630219301345,-0.8061947710650372,0.0659173567503614,0.2253481358674207,-1.5107148945862008
2022-11-25,4169.0,4169.0,4067.0,4106.0,3816.57177734375,1113101,-9171944.169834482,5161356,-0.1195623063795202,-6026420.26723149,-22908.97232146948,-40278.13316196357,11444.113384418904,4167.554241888563,29.997604201812607,901.940574507653,4248.75,4512.901377054971,3984.598622945029,12.43431018793626,0.2297950864547392,0.0,0.0,4183.8,4355.5,4012.1,8.207849323581435,0.2734420500873619,0.0,0.0,4022.0,4571.0,4296.5,12.92144748455428,0.1530054644808743,160.07151635861436,6.372394760750108,20.03639901551378,61.78177551647581,-41.74537650096203,4202.25,4190.538461538462,4149.729465562848,4129.693066547335,0.9340292275574112,1.1048016701461378,-0.1707724425887266,0.2651493842714832,25.750414150434803,151.25,74.90151521614436,117.56691854847617,-42.66540333233179,4259.5,4073.0,4166.25,4014.5,0.3906245549722889,18.09049176077087,17.493318718724378,18.068997348614413,-95.46152771959234,3724.75,3874.0,60.0,4.0,56.0,4186.0,4365.861829157376,0.0,0.0,48.59487853200609,0.1452777666530484,0.0821104736987577,0.053474263633701,4.982525795477324,32.1391864270616,15.300546448087433,10.868245294474807,-84.69945355191257,45.89999999999964,-4.865616311399444,0.4851788908434636,1.4972448644149494,-1.012065973571486,11.275532531899785,12.674445826772722,-1.398913294872937,4176.0381269195705,0.4157495720225057,0.4148877214236179,-20.702974121282345,-0.415745035234238,3873.272216796875,4,0.5193645143397703,-0.6686427404334268,0.022476976927507,-0.7978705181178896,-0.6345965800873188,0.9574480203164768,0.7893665827443783,-0.2473632444742151,-1.976279701083513,1.0326497680087383
2022-11-28,4122.0,4177.0,4038.0,4167.0,3873.272216796875,446584,-8789616.860481964,5607940,-0.1200184622883188,-1273842.5147698498,-326814.21636243124,-73678.43837826664,11262.302025071243,4159.948106906153,28.89266211802915,915.3400813378933,4241.5,4506.268200507609,3976.73179949239,12.48464932253258,0.3593108993882772,0.0,0.0,4152.1,4331.8,3972.400000000001,8.655860889670278,0.5414579855314403,0.0,0.0,4022.0,4571.0,4296.5,12.943534127077683,0.2641165755919854,157.96436472275292,6.616424273750413,19.929927761487303,53.41140596547812,-33.48147820399081,4182.833333333333,4208.615384615385,4152.386470860872,4132.456543099384,0.898034398034398,1.082719082719083,-0.1846846846846846,0.2313292872183387,25.64966500411732,228.5,63.190956563953726,108.29757288001488,-45.10661631606114,4220.5,4161.0,4190.75,4014.5,0.1953122774861444,17.17930786926584,16.396493790601298,18.244199727997948,-76.15259979378396,3724.75,3874.0,56.00000000000001,4.0,52.00000000000001,4186.0,4345.230119407933,0.0,0.0,52.56172922648208,0.2995706865982002,0.1819673692314911,0.1046830070922465,4.949425259978015,43.07172413601518,26.41165755919854,17.97207043108683,-73.58834244080145,36.23235294117694,-5.295454545454546,0.4822779756696402,1.2942514866658876,-0.8119735109962474,4.626086362587224,11.064773933935625,-6.438687571348399,4174.870530181509,1.485630784218217,1.4747033843574897,-19.52491309385864,-1.4856379693869428,3834.232666015625,0,0.4085792735251914,-2.2140266127185413,-0.2809813986707752,0.0,1.301867778593362,0.5370587867234349,2.7009990497601706,0.6086543869941607,1.079724556254476,1.3963486349489216
2022-11-29,4145.0,4193.0,4092.0,4125.0,3834.232666015625,893216,-9099147.157511666,4714724,-0.1893886418106531,-6451161.012659871,395760.93576469744,-11975.59652173908,-2368.3076668430567,4154.566211238784,33.3460613311414,915.3400813378933,4228.5,4489.3106592914455,3967.6893407085545,12.335847666616791,0.3015801956078358,0.0,0.0,4133.866666666667,4287.966666666667,3979.7666666666655,7.455489614243341,0.4712308025091928,0.0,0.0,4022.0,4571.0,4296.5,12.983327421071303,0.1876138433515482,152.2679282504776,6.917742837748082,16.268961078002576,45.98291698798301,-29.713955909980434,4154.083333333333,4221.076923076923,4148.173167651506,4131.904206573504,0.9302796919335224,1.0595865423591406,-0.1293068504256181,0.200418766745878,25.55184624090008,201.5,52.07317933223399,98.20760940786576,-46.13443007563177,4217.0,4194.5,4205.75,4014.5,0.0976561387430722,16.168099082380756,16.370541425147138,17.390943429499544,-62.58936323979759,3724.75,3874.0,52.0,84.0,-32.0,4186.0,4325.836312243457,0.0,0.0,49.71695301248847,0.1889214934589636,0.2112566489034042,0.1584448306112177,4.143249372759787,44.29804113910544,18.761384335154823,20.157862780813605,-81.23861566484517,28.208823529411347,-7.718120805369128,0.3937400352147579,1.1141491963756618,-0.7204091611609038,1.9420412913033824,9.240227405409176,-7.298186114105793,4169.925983415182,-1.0079193664506825,-1.0130332653671914,-20.33603707995365,1.007921689881513,3826.55078125,1,1.7208000854605672,0.5776198569697897,0.2521703092485126,-0.2638561317778425,0.329766100974652,1.6198760468137436,-0.0645551506538737,1.3737217126007693,0.7836575520343558,1.6962342776761403
2022-11-30,4050.0,4125.0,3960.0,3985.0,3826.55078125,500391,-9447904.52114803,4214333,-0.1979780914751432,-15537386.58227989,-3297421.4164523343,-327391.64846303686,-25985.864320963414,4146.283384551947,30.859225744435577,884.2739937288496,4210.25,4485.197176744987,3935.3028232550128,13.06084801353777,0.0903758629809123,0.0,0.0,4108.766666666666,4257.666666666666,3959.8666666666672,7.247917055401835,0.0843966868144152,0.0,0.0,3960.0,4571.0,4265.5,14.51220236328009,0.0409165302782324,153.54113542542984,7.500939231068644,2.047189903443723,37.19577157107516,-35.14858166763143,4117.0,4224.346153846154,4123.069603397428,4121.0224134939845,0.874351814918229,1.1096928599920224,-0.2353410450737934,0.1657240395910129,25.40752513901407,109.75,40.58112722577725,87.49208169769865,-46.91095447192141,4080.0,4231.0,4155.5,4014.5,0.0488280693715361,16.35932241459547,15.125955839817182,22.150854986184804,-117.84733662822634,3737.0,3874.0,48.0,100.0,-52.0,4186.0,4307.606133508849,0.0,0.0,41.62901167873116,0.0,0.1628307266857214,0.1853515816068722,0.9083405756857954,38.68081813032165,4.091653027823241,16.421564974058874,-95.90834697217676,2.6117647058817965,-10.045146726862304,0.0496767476134162,0.9012547066232128,-0.8515779590097965,-3.0563792854283083,6.780906067241679,-9.837285352669989,4149.709393689866,-3.3939393939393936,-3.452870754446735,-23.039783700270377,0.2003499900700518,3946.58056640625,2,1.0435969482671226,-1.0167022227758622,-0.3988735763072952,0.0,-0.4342469480821052,-0.2195440578880294,-0.0967702557963718,0.1174674752927416,0.4546751202268098,2.2320730630165
2022-12-01,3986.0,4188.0,3986.0,4110.0,3946.58056640625,986189,-9223326.828078724,5200522,-0.1719687060408185,4292757.929474376,911488.5686212278,-593649.5729999333,13951.443015854911,4138.63163901993,33.17165979434171,884.2739937288496,4203.0,4480.480089375868,3925.519910624133,13.203906227735782,0.3324204085972731,0.0,0.0,4099.8,4233.3,3966.3,6.512512805502707,0.5382022471910105,0.0,0.0,3960.0,4571.0,4265.5,14.537235308113251,0.2454991816693944,158.48702188288684,7.745394302892418,0.8529567620835223,29.92720860927683,-29.074251847193302,4099.5,4224.538461538462,4121.058895182439,4120.205938420356,0.9135483870967742,1.1643010752688172,-0.250752688172043,0.1356477432438636,25.17139664286361,-1.0,32.931576325451736,76.64561170258801,-43.71403537713628,4080.0,4231.0,4155.5,4014.5,0.024414034685768,15.88007044353226,16.581775885872858,20.12378743362316,-68.10119674112195,3788.5,3869.0,44.0,96.0,-52.0,4186.0,4279.797642828141,0.0,0.0,49.52452803039953,0.3057632261371275,0.1648949065320305,0.179660760707052,0.540165440057965,40.02175251740963,27.932960893854748,16.928666085610946,-72.06703910614524,-13.544117647058556,-4.861111111111112,0.0207017992506106,0.7251441251486924,-0.7044423258980818,-3.58271807847974,4.708181238097395,-8.290899316577136,4149.353396661462,3.1367628607277265,3.0885716265965257,-20.62572421784473,-3.1367618520677354,3936.978271484375,3,-2.683388333165212,-2.6599504722781546,-1.896933831136323,-2.631577357536102,-0.8853208291903769,-4.381154761744654,-7.379958123154125,-1.5960998597383025,-2.85469910801902,-2.137306829158433
2022-12-02,4209.0,4210.0,4027.0,4100.0,3936.978271484375,576848,-9339957.298024075,4623674,-0.1816081399718339,2855438.225263751,999310.0435470004,-566438.0836650284,29530.887174226955,4126.10924113586,32.52841542866081,882.1224754959327,4194.25,4473.129812822728,3915.370187177272,13.298196951670889,0.3310203971990065,0.0,0.0,4100.066666666667,4240.966666666666,3959.166666666667,6.873058974650801,0.4997634255973506,0.0,0.0,3960.0,4571.0,4265.5,14.56756273469631,0.2291325695581014,160.93831969459816,7.860432536652475,-0.890137086697905,23.763739470081884,-24.65387655677979,4091.0,4220.884615384615,4117.819065154372,4118.70920224107,0.8383013474887709,1.1102490812576562,-0.2719477337688852,0.1092084249724679,25.03731614000766,-109.25,25.336036455662136,65.79501528937209,-40.45897883370995,4085.0,4265.5,4175.25,4014.5,0.012207017342884,15.213598360238176,16.209718698718508,18.481828124437413,-52.961774146484295,3833.0,3869.0,40.0,92.0,-52.0,4186.0,4254.213831401889,0.0,0.0,48.95403978894738,0.4065668916216307,0.2374433725862529,0.1883896686013349,0.0741767085408968,42.4538014627952,26.070763500931097,19.36512580753637,-73.9292364990689,-22.85588235294108,-2.4274155164207523,-0.0216120401560169,0.5757928920877505,-0.5974049322437675,-7.123621181732344,2.341820754131448,-9.46544193586379,4148.967625666573,-0.2433090024330897,-0.2436054797881226,-20.818848976438776,0.2433066995669861,3864.0,4,1.7916297491926656,-0.2100891767587569,1.021417764025628,1.7948720464297452,1.102039955924539,-0.2098684559773573,-0.3701508102949589,-0.1323006610573003,2.109355567523423,1.7913747855064628
2022-12-05,4020.0,4250.0,3962.0,4024.0,3864.0,311472,-9517323.298024075,4312202,-0.2073724972256906,-934177.521202499,-1155802.126675913,-335489.5298310904,-7177.150431428401,4113.300742606655,34.070539267472654,865.7709369257642,4179.2,4460.706376482027,3897.693623517973,13.471782948029611,0.2243401695913111,0.0,0.0,4098.833333333333,4255.133333333333,3942.5333333333338,7.626560403366798,0.2606099381531234,0.0,0.0,3960.0,4571.0,4265.5,14.620022970903523,0.1047463175122749,173.64448772513836,7.890741403603794,-8.30834295583827,17.349322984897853,-25.657665940736123,4085.9166666666665,4211.0,4103.38536282293,4111.693705778768,0.9247899159663866,1.1033613445378152,-0.1785714285714286,0.0825152607159007,25.122335859356788,-99.19999999999982,16.80600625585102,55.08780720022841,-38.2818009443774,4105.0,4265.5,4185.25,4014.5,0.006103508671442,15.145687506088686,14.24046001532306,18.97841749049465,-67.51626218096308,3880.0,3880.0,36.0,88.0,-52.0,3960.0,4254.213831401889,1.0,0.0,44.7362564492596,0.2829074398605422,0.3317458525397669,0.2446947105526834,-1.6312559117155672,38.64180414572653,13.943355119825709,22.649026504870523,-86.05664488017429,-35.0823529411764,-1.4932680538555692,-0.2020661934073866,0.4202210749887231,-0.6222872683961098,-12.335713614894434,-0.5936861196737291,-11.742027495220706,4146.511796489639,-1.8536585365853675,-1.871054091282432,-22.28659714175357,1.8536620334676,3836.153076171875,0,0.906334797090338,1.5024478705422553,-0.1276031799886539,-1.8276765010461984,-0.2682636338423947,1.151828260047779,0.8272718189044923,-0.21469743259577,0.0283527385900441,-1.7594836695256504
2022-12-06,4099.0,4099.0,3974.0,3995.0,3836.153076171875,253565,-9685690.458024075,4058637,-0.2176692282542366,-1851207.1610307128,-3426143.197996569,-558129.2776536836,-7601.009275323668,4106.683736201134,34.73857524705623,859.5315340503051,4162.45,4445.9308459138665,3878.9691540861336,13.620864919163784,0.2046537668882248,0.0,0.0,4090.8666666666672,4252.766666666667,3928.966666666666,7.915193194596118,0.2039324686020183,0.0,0.0,3960.0,4571.0,4265.5,14.678855001261276,0.0572831423895253,168.78003895262452,7.804689651107259,-16.339035953530583,10.611651197212169,-26.950687150742752,4078.8333333333335,4198.807692307692,4086.7106916194025,4103.049727572933,0.8999125874125874,1.1394230769230769,-0.2395104895104894,0.0552673212935721,25.20239924709374,-67.44999999999982,9.67850096824895,44.92412055970614,-35.24561959145719,4105.0,4265.5,4185.25,4014.5,0.003051754335721,15.08262742723559,13.47527386652384,17.958645504601684,-95.30049870772798,3901.5,3901.5,32.0,84.0,-52.0,3962.0,4254.213831401889,0.0,0.0,43.206528529032745,0.1442932046320095,0.2779225120380609,0.2823705790546936,-3.490480290854509,37.32153187902335,7.743362831858407,15.919160484205074,-92.2566371681416,-70.47352941176496,-2.083333333333333,-0.3982168640007094,0.2565334871908366,-0.654750351191546,-17.390472604225174,-3.9530434165840185,-13.437429187641156,4142.036741781884,-0.7206759443339927,-0.7232853579200338,-22.846658941676324,0.7206760825084046,3767.015869140625,1,1.3602309442612466,0.2483063132737015,2.0668198254634973,1.025643038104647,0.4733548337650433,-0.9533806369357336,4.623114044342813,2.4884630483799555,0.5672155929550939,0.5234805387699737
2022-12-07,4023.0,4035.0,3919.0,3923.0,3767.015869140625,929225,-10550830.975265456,3129412,-0.2629732742664143,-11144491.85231204,-742769.5122279319,-504444.3352878187,-18574.365687912577,4089.523897034569,36.80256980265074,859.5315340503051,4142.8,4435.32117872052,3850.278821279481,14.121906861085238,0.1243007071122163,0.0,0.0,4077.8666666666672,4235.866666666667,3919.8666666666654,7.7491498822914044,0.009915611814347,0.0,0.0,3919.0,4571.0,4245.0,15.738148112387757,0.0061349693251533,163.5020350573621,7.619938284468092,-28.188279345415594,2.851665088686614,-31.03994443410221,4064.5,4181.038461538462,4061.5244313702633,4089.712710715679,0.9326171875,1.18359375,-0.2509765625,0.0252982017136733,25.296392049827872,-42.80000000000018,3.330221586873256,35.42545777002182,-32.095236183148565,4084.5,4245.0,4164.75,4014.5,0.0015258771678605,15.482949887210117,12.788527631743383,19.459780984947106,-127.40076824583872,3938.25,3923.5,28.000000000000004,100.0,-72.0,3962.0,4250.0,0.0,1.0,39.58719606695036,0.0,0.1424002148308507,0.2506895264695595,-6.203233581846928,32.02526771710909,1.2084592145015105,7.631725722061881,-98.79154078549848,-94.41176470588198,-4.2002442002442,-0.6892483980979385,0.0673771101330816,-0.75662550823102,-15.000316391230085,-6.162498011513232,-8.837818379716852,4134.15640076825,-1.8022528160200224,-1.8186911990822447,-24.23715720355349,1.8022536029829723,3840.954345703125,2,1.3433173340701643,1.2446698576934525,1.753993504121368,0.259071175252302,1.4888326503556757,1.469037960317749,2.4762891847586275,-0.8450233366363733,3.1089485185812293,2.232496962508137
2022-12-08,3886.0,4015.0,3885.0,4000.0,3840.954345703125,429477,-10220464.052188532,3558889,-0.2657029361203609,-4828174.587696034,-817273.1019356101,-509313.8770119913,-8317.279676641432,4083.8967597344654,42.463702692465134,876.4022778998778,4122.8,4396.326305864798,3849.273694135202,13.2689582742213,0.2755243328210279,0.0,0.0,4063.5333333333338,4218.633333333333,3908.433333333333,7.633750594720529,0.2951859015688813,0.0,0.0,3885.0,4571.0,4228.0,16.63917725817406,0.1676384839650145,160.1518315516259,7.333033037026892,-31.008190500362616,-3.920306029123232,-27.087884471239384,4056.1666666666665,4167.576923076923,4052.059134236377,4083.06732473674,0.9101014983083616,1.0787820202996616,-0.1686805219913001,-0.0016114172782942,25.35999985595669,-72.80000000000018,-1.8319516712040795,26.899517004760888,-28.73146867596497,4067.5,4228.0,4147.75,4014.5,0.0007629385839302,16.12385106867207,12.047514039635953,19.84765935683212,-121.94905476169292,3959.75,3930.5,24.0,96.0,-72.0,3962.0,4243.38,0.0,0.0,44.90278806781481,0.4096942784380155,0.1846624943566751,0.2016617404085289,-6.906416284242732,36.942695021291065,31.506849315068493,13.48622378714281,-68.4931506849315,-130.72352941176496,-2.4390243902439024,-0.7594337304335755,-0.0979850579802498,-0.6614486724533257,-17.817825372233095,-8.493563483657205,-9.32426188857589,4131.253806128566,1.962783583991845,1.943769389247585,-22.75009656237929,-1.9627864370894628,3867.841064453125,3,2.8919179699807955,2.37666121700704,1.4282407394887855,-0.2597440973379292,-0.7346831155714568,0.5324832125876924,2.3554837744917165,-2.1451331971633607,0.0883246253673206,-0.6524197345202793
2022-12-09,3996.0,4041.0,3952.0,4028.0,3867.841064453125,224094,-10061835.71510988,3782983,-0.2673160215628735,-3242059.360882316,1846769.659160888,-371520.73609618994,9998.362053020646,4077.7799560451,69.6304354557266,882.5370938451769,4100.7,4325.53513960243,3875.8648603975694,10.965695593553772,0.3383259838107299,0.0,0.0,4052.8333333333335,4206.633333333333,3899.033333333333,7.58975202533208,0.419267446900738,0.0,0.0,3885.0,4497.0,4191.0,14.924281220279465,0.2336601307189542,153.0366483964633,7.038539987985152,-30.630534675887706,-9.262351758476129,-21.368182917411573,4054.3333333333335,4158.846153846154,4048.3577289692416,4078.988263645129,0.9649209486166008,1.0563241106719368,-0.0914031620553359,-0.0240006584004876,25.38149044906116,-11.699999999999818,-6.584286311016663,19.14671224087529,-25.73099855189195,4067.5,4228.0,4147.75,4014.5,0.0003814692919651,16.384229986450855,12.75080875516241,19.034495016695946,-95.6205529069846,4003.75,3930.5,20.0,92.0,-72.0,3962.0,4229.0448,0.0,0.0,46.73802402671477,0.5511433723155632,0.3202792169178597,0.2157806420351285,-6.932898732353543,41.106225488441154,39.17808219178082,23.96446357378361,-60.821917808219176,-161.0794117647065,-0.5432098765432098,-0.7509346116263439,-0.2285749687094686,-0.5223596429168753,-22.358460474259346,-11.266542881777632,-11.091917592481712,4129.353017897431,0.6999999999999895,0.6975613736425856,-22.20934723831596,-0.7000009979310988,3879.36376953125,4,-1.749596865468007,0.4057583146551025,1.8228625842262856,-0.2590645669680498,0.1458732243012974,-5.781581632116456,-3.8397626268079534,-1.1977008520273529,-0.2062465506632236,-1.976987703602077
2022-12-12,3985.0,4048.0,3981.0,4040.0,3879.36376953125,258388,-9865152.312124806,4041371,-0.2388410060713987,-2335957.1664705565,466739.9414833506,-344032.72785206494,2338.433571002979,4072.624770128392,66.17210110272222,882.5370938451769,4081.2,4248.768016041382,3913.631983958618,8.211703226569732,0.3770648451497287,0.0,0.0,4042.4,4189.0,3895.8,7.2531169602216465,0.49181446111869,0.0,0.0,3885.0,4497.0,4191.0,14.995589532490444,0.2532679738562091,144.43298355681696,6.73131285096776,-29.02831960342519,-13.21554532746594,-15.81277427595925,4050.25,4149.807692307692,4047.071924512435,4076.10024411586,0.9559841740850644,1.0440158259149357,-0.0880316518298713,-0.0417980194369117,25.23751069064169,24.800000000000185,-12.130840594538403,12.01293224901169,-24.143772843550096,4067.5,4228.0,4147.75,4014.5,0.0001907346459825,16.53361795980827,12.676771454784772,18.42258293599416,-80.16194331983809,4020.5,3930.5,16.0,88.0,-72.0,3962.0,4215.283007999999,0.0,0.0,47.54444473895549,0.6132974939571798,0.5247117149035864,0.3432178087260404,-6.722899963273936,41.14231395447355,42.465753424657535,37.71689497716896,-57.53424657534247,-183.5411764705882,-1.19833700171191,-0.7121591193771455,-0.325291798843004,-0.3868673205341414,-25.86198897987896,-14.1856321013979,-11.676356878481062,4126.138341465062,0.2979145978152964,0.2974717116742909,-21.97759752800309,-0.2979105109572089,3981.149169921875,0,-0.5609829977783676,0.9629627469007432,-2.0590375987640783,0.0,0.3547480409368688,0.7084985523892442,0.3516562388514188,-0.5998719403986996,0.8526800445535088,0.508495923373701
