Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LYC.AX_2021-09-15_2023-09-15_Close_percent,asx_PLS.AX_2021-09-15_2023-09-15_Close_percent,ssx_600000.SS_2021-09-15_2023-09-15_Close_percent,ssx_601328.SS_2021-09-15_2023-09-15_Close_percent,ssx_300999.SZ_2021-09-15_2023-09-15_Close_percent,asx_AKE.AX_2021-09-15_2023-09-15_Close_percent,asx_YAL.AX_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,ssx_601919.SS_2021-09-15_2023-09-15_Close_percent,jpx_6098.T_2021-09-15_2023-09-15_Close_percent
2022-10-13,6099.0,6057.0,5964.0,6024.0,5750.48828125,4640766,31300903.696367007,62931345,0.0471759270194969,-119001711.3609577,44087.54933991501,-71272.27430330453,-40719.98662030177,6174.864498492658,36.05240803538293,939.4360469381808,6211.8,6409.84807497196,6013.75192502804,6.376511638235616,0.025872695236777,0.0,0.0,6144.633333333333,6280.433333333333,6008.833333333334,4.420117283917122,0.0558419243986233,0.0,0.0,5862.0,6431.0,6146.5,9.159985833413826,0.2847100175746924,150.2569866619328,3.6842726506337393,19.69780491892652,71.48551736705602,-51.7877124481295,6152.833333333333,6259.038461538462,6138.700290689695,6119.0024857707685,0.8936170212765957,1.1184719535783365,-0.2248549323017408,0.1870739879882891,23.922232256417253,81.19999999999982,38.017058344022246,74.01598866161984,-35.9989303175976,6091.0,6207.5,6149.25,5806.5,0.0030517094946242,17.561459168398958,14.465272722803924,27.509048061533232,-178.82589838909448,5709.0,5676.0,8.0,96.0,-88.0,6056.850399999999,6296.1696,0.0,0.0,43.60643136790428,0.030910521775714,0.0103035072585713,0.0415725670159569,5.133453896401575,47.95779225270166,33.47107438016529,24.78260678231633,-66.52892561983471,-41.81617647058829,-4.924242424242424,0.3219120267516173,1.171764410199392,-0.8498523834477747,-3.390034059608328,-1.289310359124448,-2.1007237004838792,6208.738636941976,0.149625935162101,0.1495141070948946,1.1586901763224189,-0.1496334338032738,5747.6240234375,3,1.1780062476903197,4.448741633149837,0.7092238185145874,0.0,-2.2421553383100274,5.563091638786474,0.3344478421669663,0.5636374286493009,1.2356625262050611,2.132093699805779
2022-10-14,6074.0,6098.0,5970.0,6021.0,5747.6240234375,2847722,30722460.165117007,60083623,0.1189722027216488,-103221919.16653515,105628.28815453194,-63660.63288450924,5525.601279172586,6163.423810870999,41.507420930061,938.9682003012596,6199.85,6413.082525661771,5986.61747433823,6.878634988322959,0.0806221413807847,0.0,0.0,6133.7,6268.1,5999.3,4.3823467075337925,0.0807291666666659,0.0,0.0,5862.0,6391.0,6126.5,8.532464495108751,0.3005671077504726,148.03128799573955,3.813430659624315,8.849511280169281,58.95831614967868,-50.1088048695094,6130.166666666667,6246.2307692307695,6120.592553660511,6111.743042380342,0.8803459875060067,1.0807304180682364,-0.2003844305622297,0.154477381851605,23.92895252743809,-49.85000000000037,32.53258434923833,64.9355518345833,-32.402967485344966,6091.0,6207.5,6149.25,5809.0,0.0015258547473121,18.09290145341156,15.516821181829462,25.86227961581073,-139.97728563316275,5744.25,5710.0,4.0,92.0,-88.0,6056.850399999999,6278.802816,0.0,0.0,43.42087051800593,0.0224686748132236,0.0177930655296459,0.009365524262739,2.616430059563559,43.9565277335351,32.85123966942149,32.644628099173545,-67.14876033057851,-101.32794117647065,-4.322262831717782,0.144795211755543,0.9663705705106224,-0.8215753587550793,-6.873958362141703,-2.406239959727899,-4.467718402413804,6200.460982466048,-0.0498007968127489,-0.0498132015280816,1.1083123425692731,0.0498089496476126,5872.67626953125,4,0.5298008058610861,5.060724755524873,-0.4285766864448703,0.0,-1.9390556789579847,-4.597703590624903,-1.845645372247532,-3.309565809626335,-1.7873140874289106,-3.078376448261963
2022-10-17,6000.0,6181.0,6021.0,6152.0,5872.67626953125,4291382,33458216.190117005,64375005,0.1129273225613199,-8165781.857030153,249802.9772227222,-50133.38326412299,91950.19607452932,6143.209669142762,37.620159454002014,938.9682003012596,6191.65,6398.915313065396,5984.384686934603,6.69499448661976,0.4043496487338204,0.0,0.0,6131.5,6265.6,5997.4,4.37413357253528,0.5764354958985829,0.0,0.0,5862.0,6391.0,6126.5,8.543764586176545,0.5482041587901701,149.2281591961656,3.8225794478545954,10.69942924091447,49.30653876792584,-38.60710952701137,6130.333333333333,6235.0,6125.424468481971,6114.725039241057,0.8868991517436381,1.0617342130065976,-0.1748350612629595,0.127826614295704,24.010975226596788,-84.64999999999964,28.52761858297761,56.69469985786245,-28.167081274884843,6091.0,6207.5,6149.25,5851.5,0.000762927373656,17.76712824177537,18.228230267761493,23.9336016068292,-57.53146912224416,5854.5,5768.0,4.0,88.0,-84.0,6056.850399999999,6262.130703360001,0.0,0.0,52.85507852406928,0.5255153096839732,0.1929648354243036,0.0736871360708402,2.9360025040719697,49.51552036643825,63.31877729257642,43.21369711405439,-36.68122270742358,-140.36911764705837,0.032520325203252,0.1749780925920825,0.8080920749269144,-0.6331139823348318,-7.311329327736646,-3.387257833329649,-3.9240714944069968,6200.129037665158,2.17571831921608,2.1523873721031705,3.3081444164567486,-2.1757207079623697,5919.451171875,0,1.597874284141099,-2.1321922405114435,0.1422539740981392,0.2169215621226641,0.0226406746644158,1.0989065691980215,4.118621274329044,1.7876089282287635,-0.9657536028583138,2.205365484417385
2022-10-18,6200.0,6248.0,6139.0,6201.0,5919.451171875,3813276,33982978.94241058,68188281,0.1154824667461202,19693690.40825987,264405.1990991473,-11003.291330009666,123740.70616809525,6135.662785218036,46.272382024945536,946.4469782295369,6186.15,6386.166274338105,5986.133725661895,6.466583394780442,0.5371219793217878,0.0,0.0,6128.733333333333,6264.133333333333,5993.333333333333,4.41853128977168,0.7668636139832601,0.0,0.0,5862.0,6357.0,6109.5,8.001745835455008,0.6848484848484848,145.20534327654903,3.7574549731939126,15.93569625584678,42.632370265510026,-26.696674009663248,6138.166666666667,6224.807692307692,6137.051473330899,6121.115777075052,1.029576746557879,1.0275369709331974,0.0020397756246812,0.1076072025933976,24.07350273911054,-21.14999999999964,24.25297222497511,49.20078952173455,-24.94781729675944,6091.0,6207.5,6149.25,5865.0,0.000381463686828,16.86555917803688,20.47124654078721,22.69206875660398,13.778294712355416,5928.75,5787.0,8.0,84.0,-76.0,5862.0,6262.130703360001,1.0,0.0,55.82237549629692,0.9267068352010864,0.4915636065660944,0.2341071691733479,4.0918689276838425,48.78163118006843,74.0174672489083,56.7291614036354,-25.982532751091703,-137.72794117647027,1.5392172916325528,0.2603397294906514,0.6985416058396617,-0.4382018763490103,-8.402580712812009,-4.390322409226121,-4.012258303585888,6200.1352143289,0.7964889466840042,0.7933337164399035,4.130982367758196,-0.7964835825606258,5918.49658203125,1,-3.788906831760301,-0.2087773691861087,0.0,0.0,0.4756570615340791,-1.5277796726168589,-0.1718113568813208,0.2162567226749701,0.4347779608825846,-5.050500169862062
2022-10-19,6208.0,6203.0,6126.0,6200.0,5918.49658203125,3168616,36904689.79955344,65019665,0.1347843874731946,16427646.635651316,-70472.40814286111,-19147.821986444604,29861.337166663623,6132.193785439317,48.86686095799202,946.2943501085516,6179.85,6369.519475667793,5990.180524332208,6.138319721928284,0.5531187212097652,0.0,0.0,6126.133333333333,6257.333333333334,5994.933333333333,4.283289078483446,0.7815040650406485,0.0,0.0,5862.0,6346.0,6104.0,7.831905305144946,0.6983471074380165,138.38480894889412,3.52580737575594,19.77680920195144,38.06125805279831,-18.28444885084687,6141.083333333333,6215.576923076923,6146.735862049222,6126.959052847271,1.0,1.0454791553871143,-0.0454791553871143,0.0923068946605859,24.04253940117356,35.14999999999964,20.30312460057563,42.35213326540044,-22.04900866482481,6070.5,6171.0,6120.75,5865.0,0.000190731843414,16.13138281540478,19.694044412491337,22.47152870545237,2.594347223565108,5960.875,5806.5,4.0,80.0,-76.0,5869.72,6262.130703360001,0.0,0.0,55.74526337121769,0.9211652943595626,0.7911291464148741,0.4918858628017573,5.011998909450468,55.85880475965545,73.79912663755458,70.37845705967976,-26.200873362445414,-114.71176470588216,0.5677210056772101,0.322783440061688,0.623389972684067,-0.300606532622379,-10.355605355037609,-5.583378998388419,-4.77222635664919,6200.133539784065,-0.0161264312207753,-0.0161277316696129,4.114189756507147,0.0161263234721076,5902.2685546875,2,-2.086047533514744,-5.833324400620199,0.7122476280595862,0.2173820562202166,2.9358182314601606,-4.993163485806221,0.5145695435367799,-3.720420329679087,-1.310040904378596,0.6932049726688945
2022-10-20,6250.0,6231.0,6150.0,6183.0,5902.2685546875,3250099,36302819.61436825,61769566,0.1053508057093626,6187742.401986845,64798.026152434126,-5417.962347554101,-9422.546454083888,6134.606673307074,56.46763318757795,946.2943501085516,6173.5,6353.576095026782,5993.423904973218,5.833841257853154,0.526377737696353,0.0,0.0,6120.4,6247.4,5993.4,4.150055551924711,0.7464566929133872,0.0,0.0,5862.0,6346.0,6104.0,7.839961124159715,0.6632231404958677,132.6463280540047,3.250487976167111,21.204726077652595,34.689951657769164,-13.48522558011657,6138.416666666667,6208.653846153846,6152.314960195496,6131.110234117843,1.028555431131019,0.9888017917133258,0.0397536394176931,0.0802261528620168,23.9661542565366,58.5,17.495984538633344,36.10897069239361,-18.612986153760268,6059.5,6171.0,6115.25,5865.0,9.536592170700876e-05,15.190342697493636,20.30738799533494,21.54488485691687,19.595368367476784,6036.25,5806.5,32.0,76.0,-44.0,5877.2856,6262.130703360001,0.0,0.0,54.370242677771465,0.822351608148175,0.8900745792362746,0.7242557774057478,5.41919777214213,58.67703411409606,70.08733624454149,72.63464337700145,-29.91266375545852,-85.09411764705874,-0.5148833467417538,0.3458545886135674,0.5678828958699671,-0.2220283072563997,-11.741893603887226,-6.81508191948818,-4.926811684399046,6199.9004985770935,-0.2741935483870916,-0.2745701474614392,3.828715365239299,0.2741917160688842,5850.720703125,3,4.214558453659095,2.165359354266812,0.0,0.0,-0.1406804132432029,2.8013048500954767,3.103455044573153,-0.6442643735505555,2.3275813599830144,0.9907637304802392
2022-10-21,6125.0,6178.0,6076.0,6129.0,5850.720703125,1822758,36374300.32025061,59946808,0.0734654077173427,-8757496.79829699,-355340.64313529275,-24509.259710112736,-24830.845616988307,6133.886863580571,50.64081925083508,938.0297706316207,6165.3,6337.632353317925,5992.967646682076,5.590396357611943,0.3946802521374709,0.0,0.0,6110.866666666667,6237.166666666666,5984.566666666667,4.133619890250147,0.5717867511216694,0.0,0.0,5862.0,6346.0,6104.0,7.850388464470503,0.5516528925619835,130.08169524860423,3.08706092673143,17.774122762857587,31.30678587878685,-13.532663115929264,6129.833333333333,6197.0,6148.728043242342,6130.953920479485,1.0057803468208093,1.0063583815028905,-0.0005780346820809,0.0689366036030209,23.82450014586972,53.69999999999982,12.672382200845494,30.35458795243656,-17.682205751591063,6055.0,6146.5,6100.75,5865.0,4.7682960853504375e-05,14.929078264021408,19.1821094563456,24.18328449845143,-35.741431730237,6069.75,5806.5,28.000000000000004,72.0,-44.0,5884.699888,6262.130703360001,0.0,0.0,50.13955235952831,0.5183197433500729,0.7539455486192702,0.8117164247568063,4.613773394015848,57.59415909702934,58.29694323144105,67.39446870451236,-41.70305676855895,-67.72941176470613,-1.652759948652118,0.289907948965102,0.5122879064889941,-0.2223799575238921,-15.58355792771294,-8.568777121133133,-7.014780806579807,6197.568701929199,-0.8733624454148492,-0.8771986072837024,2.921914357682609,0.8733565930605067,5931.861328125,4,0.7999992370605469,-2.0120790512550286,0.7173569861783591,0.0,0.6555863135999118,1.8096545333982303,-5.871890897116614,0.3806227434326956,-0.5295663908199089,0.386624864728077
2022-10-24,6070.0,6244.0,6120.0,6214.0,5931.861328125,3265653,38059798.64283125,63212461,0.08518225664427,32147932.030031152,208840.31463232625,-20861.10742229727,29370.405339779885,6127.132014071989,47.92263787445468,938.0297706316207,6163.5,6332.984512567059,5994.015487432941,5.499619130917791,0.648981164222952,0.0,0.0,6112.8,6238.9,5986.7,4.125768878419052,0.9012688342585264,0.0,0.0,5862.0,6346.0,6104.0,7.852681106514156,0.7272727272727273,129.47352572374382,2.9534534884682,21.66440081807196,29.37830886664388,-7.71390804857192,6129.416666666667,6195.2307692307695,6158.769882743521,6137.105481925449,0.9627079747561677,1.0154905335628228,-0.0527825588066552,0.061238634021853,23.74427839764556,56.5,9.721876685409793,25.4033871928444,-15.681510507434608,6055.0,6126.5,6090.75,5865.0,2.3841480426752188e-05,14.06317203645544,21.384144792407948,22.6190464248062,35.49746446682471,6071.0,5806.5,24.0,68.0,-44.0,5891.96589024,6262.130703360001,0.0,0.0,55.94995431843584,0.935875085364986,0.7588488122877446,0.8009563133810964,5.59856438282273,59.34155688783643,76.85589519650655,68.41339155749635,-23.14410480349345,-54.04411764705856,-0.0803987779385753,0.3530068186358593,0.4804316889183672,-0.1274248702825078,-15.781193971598928,-10.011260491226292,-5.769933480372636,6198.04621791722,1.3868494044705582,1.3773206467261545,4.349286314021827,-1.3868483750499507,6157.14599609375,0,-5.645162272362327,-6.114396243815321,1.5896027955359102,0.6536002137032568,3.181708002856837,-1.8430065856258293,0.8403353304870933,0.4341788137464561,2.194906946066112,-2.442913848046061
2022-10-25,6250.0,6459.0,6215.0,6450.0,6157.14599609375,7727404,45217148.24938863,70939865,0.0854840835881483,288079276.5971695,489426.97961695807,30799.341887789047,338766.8929160796,6157.164687026742,56.74113575046293,938.0297706316207,6169.2,6366.836636280053,5971.563363719946,6.407204703366842,1.2103946041717262,1.0,0.0,6141.533333333334,6278.633333333333,6004.433333333333,4.464683086742721,1.6249696085582308,1.0,0.0,5862.0,6459.0,6160.5,9.67710562147442,0.984924623115578,141.02617315136945,2.9206920013683075,43.29166253291987,32.16097959989908,11.130682933020791,6148.583333333333,6200.384615384615,6203.574516167594,6160.282853634674,1.043338683788122,0.8833600856072766,0.1599785981808453,0.0636729105366967,23.836080697939884,-37.19999999999982,10.03071683992313,21.50603537406674,-11.47531853414361,6211.5,6160.5,6186.0,5865.0,50.00001192074021,14.439688566320696,29.41373288133897,19.88258407312064,216.66325276526047,6113.25,5806.5,100.0,64.0,36.0,5899.0865724352,6262.130703360001,0.0,0.0,67.33258285554068,1.0,0.8180649429050195,0.776953101270678,10.738027556492852,67.62842334266999,98.4924623115578,77.88176691316846,-1.5075376884422111,-28.46176470588216,3.697749196141479,0.7027544604932716,0.524896243233348,0.1778582172599235,-7.133527478336013,-9.435713888648236,2.302186410312224,6245.544966571568,3.797875764402958,3.727531983682475,8.312342569269514,-3.797874823887028,6010.13818359375,1,-0.1272233062953773,0.3717446674451992,-0.4405340500286456,0.0,0.413832678965818,-0.4691668529911226,3.050854162365141,-3.767662320400248,-1.346496234770683,-0.4680210024424838
2022-10-26,6373.0,6402.5,6157.0,6296.0,6010.13818359375,7283220,46181321.97647621,63656645,0.0226408128275127,86694254.22614533,-192976.11496014125,-2541.725909327498,119583.26884978404,6167.560962975512,47.78508563179912,915.6334009142148,6169.35,6367.366438711776,5971.333561288225,6.419361479305782,0.8197966815885069,0.0,0.0,6170.316666666667,6306.666666666666,6033.966666666666,4.419546268559958,0.9608849773866296,0.0,0.0,5862.0,6459.0,6160.5,9.676870334800263,0.7269681742043551,156.2235558362325,2.9485699403469425,47.45784578491748,35.22035283690276,12.23749294801472,6162.25,6199.807692307692,6217.793821372579,6170.335975587662,0.9541441883276116,0.933300637567435,0.0208435507601766,0.0677415603083406,24.102013475408445,-107.35000000000036,8.417822767372813,18.21723142110569,-9.79940865373288,6214.5,6160.5,6187.5,5865.0,75.0000059603701,14.287397999447036,25.44854032639721,19.870806987028185,117.61170930883512,6115.75,5806.5,96.0,60.0,36.0,5921.483109537792,6262.130703360001,0.0,0.0,56.98477332017292,0.5760067188356557,0.8372939347335472,0.8047358966421037,11.313274217461188,62.978352705794784,72.69681742043551,82.68172497616662,-27.30318257956449,-5.110294117646845,2.674494455316373,0.7691290388834556,0.5737428023633696,0.195386236520086,-1.6004271870999769,-7.868656548338586,6.268229361238609,6249.890684370244,-2.3875968992248087,-2.4165619692578133,5.7262804366079,2.387596665618545,6152.37255859375,2,-0.3811970806174685,7.0895505883497805,0.2923963826602715,1.096489242919077,-0.7333194694427334,4.202802695532824,4.54544052232346,-1.3783818158184005,-0.2657213193935206,-2.5066535489614097
2022-10-27,6300.0,6474.0,6265.0,6445.0,6152.37255859375,4037428,49098315.41188291,67694073,0.0999176025235748,160248899.6224103,464596.5203590008,37542.68950367543,-78344.89231701192,6178.770182148905,54.19742019946995,937.3026157706662,6184.1,6415.318424871583,5952.881575128417,7.477835897594896,1.0641851425657396,1.0,0.0,6208.283333333334,6356.233333333334,6060.333333333334,4.766212882251394,1.2999887349329724,1.0,0.0,5862.0,6474.0,6168.0,9.896347083650005,0.9526143790849672,161.50120025260924,2.9077612489083835,62.067159207025725,40.58971411092736,21.477445096098364,6194.166666666667,6204.384615384615,6252.748618084491,6190.681458877465,1.0194015895278168,0.8838242169237962,0.1355773726040205,0.0773324796379787,24.410458014504268,-169.10000000000036,10.025110005008193,15.716400938413464,-5.691290933405272,6247.5,6168.0,6207.75,5865.0,87.50000298018506,14.600135199442343,26.270755442425127,18.006152342272138,191.18022852553605,6115.75,5806.5,92.0,56.00000000000001,35.99999999999999,5942.983785156281,6262.130703360001,0.0,0.0,62.92207132787016,0.8192827914121702,0.7984298367492753,0.8179295714626139,14.10395638887908,66.56576991917748,95.26143790849672,88.81690588016333,-4.738562091503268,31.08676470588216,6.318046849224679,1.0025900964104872,0.6595122611727932,0.3430778352376941,-2.789618125721864,-6.852848863815241,4.063230738093377,6274.191787768687,2.366581956797975,2.3390125276048224,8.228379513014271,-2.366574122842394,6133.28076171875,3,-5.569620910238669,-2.610444045127764,0.0,0.8869253762105131,0.6066462318182175,-0.766020981765223,-1.6483499298135342,-0.9285371462422772,-1.3250855621288051,0.93052945463117
2022-10-28,6334.0,6480.0,6301.0,6425.0,6133.28076171875,2707023,50141804.72473207,64987050,0.1608161729302897,129621848.24778026,138861.0292561238,54773.08874150235,87148.6608754755,6188.882470688663,59.55897080891373,934.3939963268472,6200.0,6450.735717439893,5949.264282560107,8.08824894967397,0.9486795943899328,0.0,0.0,6245.516666666667,6398.566666666668,6092.466666666667,4.901115733686303,1.086355221605137,1.0,0.0,5862.0,6480.0,6171.0,9.96774193548387,0.9110032362459548,163.2510802273483,2.7794506074397183,71.21044283737137,46.71385985621617,24.496582981155207,6228.333333333333,6208.807692307692,6279.248830686876,6208.038387849505,1.0531478102189782,0.8738594890510949,0.1792883211678833,0.0894034455651693,24.621590931705256,-176.0,11.440263361956696,13.81780591385558,-2.377542551898884,6278.0,6171.0,6224.5,5865.0,93.75000149009252,14.928352546267758,24.44511220119462,16.571835967489424,167.88196159799796,6115.75,5806.5,88.0,52.0,36.0,5974.844758046904,6262.130703360001,0.0,0.0,61.69118442401353,0.7688481776589277,0.7213792293022511,0.7857010002616911,15.749997594603304,66.79670275491901,91.10032362459548,86.35285965117589,-8.89967637540453,85.66911764705856,6.816292601828762,1.147068339280019,0.7570234767942383,0.3900448624857806,-6.066800347860743,-6.695639160624342,0.6288388127635995,6291.219611188405,-0.3103180760279267,-0.3108005609867348,7.892527287993278,0.3103160072504352,6022.5478515625,4,2.7577996607023465,4.696680221604197,0.2932538462988532,-0.2237155338932552,2.539070792054858,2.7643439172287003,3.9639701549638175,1.002132142914391,1.918046872778845,0.8519014377187375
2022-10-31,6450.0,6477.0,6295.0,6309.0,6022.5478515625,2840606,47738215.032424375,62146444,0.1083608468623788,64031541.926668815,-28831.87601518831,65996.90598182645,-59686.0308741129,6209.193247006937,63.40023076875755,934.3939963268472,6207.2,6461.743198691496,5952.656801308503,8.201546548894715,0.6999660578701628,0.0,0.0,6269.75,6425.0,6114.5,4.9523505721918735,0.6264090177133655,0.0,0.0,5862.0,6480.0,6171.0,9.956179920092795,0.7233009708737864,165.12597220461345,2.594394813708302,68.30890787154749,51.03286945928244,17.276038412265052,6252.083333333333,6209.423076923077,6283.825933658126,6215.517025786578,1.0930803571428571,0.8377232142857143,0.2553571428571428,0.0987370159031072,24.8359914285642,-186.19999999999985,10.307600506354506,12.268320167342178,-1.9607196609876727,6278.0,6171.0,6224.5,5865.0,96.87500074504626,15.173855065704524,22.48400742765873,15.506840812804528,117.57849046764494,6108.25,5806.5,84.0,48.0,36.0,6015.257177403151,6262.130703360001,0.0,0.0,54.97402917707944,0.4936180737897364,0.6939163476202781,0.7379084712239347,14.705148946119516,62.06395771756627,72.33009708737865,86.23061954015695,-27.66990291262136,129.46911764705874,4.731075697211155,1.0990060454850568,0.8254199905324021,0.2735860549526546,-8.511106703841643,-7.058732669267803,-1.4523740345738396,6291.744546105204,-1.805447470817123,-1.8219445392610112,5.944584382871532,1.805443358265876,6011.0927734375,0,-2.71270377733832,-4.517453990189296,2.3529454872699063,0.6696484939762399,4.183356816584492,-2.629707843527441,3.1895010477164902,-6.206436928830698,0.1777735754734806,-1.1235993850344244
2022-11-01,6309.0,6372.0,6183.0,6297.0,6011.0927734375,4181278,48601018.42924977,57965166,0.141783516907171,47716273.65143042,-490436.1776471213,63742.11885232535,-59238.62683385418,6238.099843864251,65.32717470133042,934.3939963268472,6211.3,6468.83764773349,5953.762352266511,8.292552210760691,0.6663834409342081,0.0,0.0,6278.55,6441.8,6115.3,5.200245279562956,0.5565084226646243,0.0,0.0,5862.0,6480.0,6171.0,9.94960797256613,0.7038834951456311,167.5133749841521,2.302047764363865,64.29991144109772,53.6862778556455,10.61363358545222,6275.083333333333,6211.2307692307695,6285.852713095337,6221.552801654239,1.1229319852941178,0.8573069852941176,0.2656250000000001,0.1052548196295334,25.048536017080504,-59.30000000000018,8.968780633924144,11.008948615492017,-2.0401679815678726,6278.0,6171.0,6224.5,5865.0,96.99674681357985,14.363878876675148,20.632851062701008,19.109070893453563,56.9897048568013,6090.0,5806.5,80.0,44.0,36.0,6052.436603210899,6262.130703360001,0.0,0.0,54.3151718567593,0.4556052358346726,0.5726904957611122,0.6626620242278803,13.68717032938128,62.38632030146395,64.53488372093024,75.98843481096812,-35.46511627906977,118.98088235294108,4.58395615346288,1.0335026237180067,0.8670365171695231,0.1664661065484836,-7.876807422982349,-7.222347620010712,-0.6544598029716369,6291.83751987432,-0.1902044698050442,-0.1903855882067873,5.743073047858949,0.1902031898680292,6081.73291015625,1,-3.721493666938457,-4.322200568159019,-1.5060250458064388,-0.6741630164629413,-3.5294082381436027,-4.155127416241939,3.100772457190516,-2.718746456384025,-1.9590379927238213,-1.3071820806380714
2022-11-02,6350.0,6418.0,6235.0,6371.0,6081.73291015625,3419364,50263987.80629895,61384530,0.1409260312362395,77047225.41551179,262241.7502202164,79324.56177234686,32230.115250406816,6263.501472069277,64.69609386962895,945.3746467521588,6218.25,6484.984980833223,5951.515019166777,8.579101220865125,0.7863328977752407,0.0,0.0,6295.05,6468.9,6121.2,5.523387423451757,0.718435432844407,0.0,0.0,5862.0,6480.0,6171.0,9.938487516584248,0.8236245954692557,169.06203748573688,1.916915705547116,66.3293312013875,56.21488852479391,10.114442676593598,6293.333333333333,6212.576923076923,6298.952295696054,6232.622964494666,1.0959841129744043,0.8170785525154457,0.2789055604589586,0.1117429556934602,25.109144499158443,-17.25,10.255372793727831,10.204436199391402,0.050936594336429,6278.0,6171.0,6224.5,5865.0,97.24154643665403,13.9655351470527,20.98893190472325,17.598250466767908,85.85821273288961,6090.0,5806.5,76.0,40.0,36.0,6086.641674954028,6262.130703360001,0.0,0.0,57.68324361169519,0.5964597136484155,0.5152276744242749,0.593944839268555,13.954026883075857,62.792596745088,78.62745098039215,71.83081059623368,-21.37254901960784,130.47794117647027,3.559817945383615,1.0642282002175534,0.9064748537791292,0.1577533464384241,-8.754871895014656,-7.528852475011502,-1.226019420003154,6294.312104449472,1.1751627759250427,1.16831136277451,6.9857262804366105,-1.175162975871913,6059.77734375,2,-0.4629625030506048,3.954794209269153,0.4451019159248943,-0.2232047894273989,-0.6313103772825315,3.9228733649225234,-1.99999817840434,-1.992700396174058,0.0,1.591395552791937
2022-11-03,6301.0,6403.0,6307.0,6348.0,6059.77734375,3661912,49729958.97296561,57722618,0.1582733196645384,54008482.35615297,74715.06688309276,77116.47453867263,26963.1939844141,6281.392427105532,65.31336357512583,945.3746467521588,6224.7,6497.368370003014,5952.031629996985,8.760851768053541,0.7260988320695889,0.0,0.0,6311.516666666666,6486.866666666667,6136.166666666666,5.55650913277581,0.6040300351677602,0.0,0.0,5862.0,6480.0,6171.0,9.928189310328207,0.7864077669902912,161.7558337371632,1.444892892530529,65.32868478906403,58.03764777764793,7.291037011416094,6305.583333333333,6214.692307692308,6306.498096358199,6241.169411569135,1.1269024171888988,0.8395255147717099,0.2873769024171889,0.1169736890908526,25.048814609235663,-24.69999999999981,12.429995290376096,10.17750432045036,2.252490969925736,6300.0,6171.0,6235.5,5865.0,96.02589735517724,13.595644540974714,20.09152183833361,16.845813554236415,84.84284292049674,6056.75,5806.5,72.0,36.0,36.0,6118.110340957705,6262.130703360001,0.0,0.0,56.29408166469859,0.3579665205966869,0.4700104900265916,0.5193095534039929,13.732472765167543,58.58574693904048,71.24183006535948,71.46805492222728,-28.758169934640524,126.4602941176472,2.370585389453314,1.046737886460276,0.9345274603153588,0.1122104261449173,-8.90829796101896,-7.804741572212994,-1.1035563888059654,6295.903354411058,-0.3610108303249149,-0.3616640470188059,6.599496221662471,0.3610083956430401,6225.87646484375,3,1.4976971183215395,1.3725494074860194,0.7451606444433452,0.4454267402684877,1.1292239801632746,2.4913471379177423,-1.96078256286458,-1.992700396174058,1.3973807319163427,1.591395552791937
