Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,ssx_000568.SZ_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_URW.AX_2021-09-15_2023-09-15_Close_percent,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,asx_WBC.AX_2021-09-15_2023-09-15_Close_percent,jpx_7733.T_2021-09-15_2023-09-15_Close_percent,asx_MEZ.AX_2021-09-15_2023-09-15_Close_percent,jpx_6902.T_2021-09-15_2023-09-15_Close_percent,jpx_9022.T_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent
2022-10-10,4805.0,4836.0,4724.0,4765.0,4765.0,3134322,5168514.783933891,3231607,0.0927168063186372,-2694279.7288158573,-219760.44579976148,13619.345713938385,-56664.70729743546,4766.539169054119,47.166515152578754,1014.783682127731,4797.95,4938.062062292938,4657.837937707061,5.840496974455274,0.3824155484518177,0.0,0.0,4768.866666666667,4934.566666666668,4603.166666666667,6.949240210811805,0.4883323274994953,0.0,0.0,4361.0,5070.0,4715.5,14.77714440542315,0.5698166431593794,161.93373058707417,2.693066493157749,40.29391637903154,51.95519778734102,-11.661281408309478,4794.333333333333,4810.0,4797.889243587165,4757.595327208133,0.9817332200509772,0.9762107051826678,0.0055225148683092,0.1536088454366405,24.32896851551653,-0.949999999999818,18.34030315842072,38.66026053662711,-20.3199573782064,4649.5,4715.5,4682.5,4575.0,4.069438059036163,19.2516802652506,18.956881885419087,21.586228767683107,-19.43787759390568,4535.75,4159.0,20.0,72.0,-52.0,4405.793571679999,4947.09880675328,0.0,0.0,50.724219392295545,0.3561405667284524,0.5893127292133996,0.6972924156513812,8.56040508934338,69.36285493289496,69.8961937716263,79.12341407151098,-30.103806228373703,81.34705882352955,-1.9143680526965827,0.8469387076407136,1.0989188730337656,-0.251980165393052,4.7934559611513725,7.906932181634708,-3.113476220483336,4664.453133728478,-1.5495867768595015,-1.5617183622374853,28.67944909532812,1.549586776859499,4730.0,0,8.822508376924972,1.6056098994210544,0.3076920142540587,1.165100175983966,1.371120614127861,-0.0332113352320533,3.981270028999632,-0.069890252871744,-2.1097041923058697,1.6589187363548774
2022-10-11,4765.0,4792.0,4701.0,4730.0,4730.0,3166217,4020326.201516309,65390,0.1198088245825127,-18140467.624699306,-96282.09310985316,-20790.94757233417,-71825.61743038513,4762.251664109641,41.76081722116871,1014.783682127731,4791.7,4932.2262964714455,4651.173703528554,5.8654046151238886,0.2804681346151573,0.0,0.0,4755.066666666668,4917.966666666667,4592.166666666667,6.851638953537282,0.4230611827296898,0.0,0.0,4361.0,4939.0,4650.0,12.062524782436295,0.6384083044982699,154.84035752836675,2.773442886766077,31.893515677335017,47.94286136533982,-16.049345688004806,4788.75,4808.461538461538,4787.444744573755,4755.55122889642,0.9649822695035462,1.0403368794326242,-0.075354609929078,0.1404864167765289,24.04450967867879,98.30000000000018,13.15978551427682,33.512015047099425,-20.352229532822605,4649.5,4715.5,4682.5,4575.0,2.0347190295180817,18.50966613763813,18.19525969665704,21.73441984678116,-49.21229137420055,4541.75,4159.0,16.0,68.0,-52.0,4416.437700246399,4947.09880675328,0.0,0.0,48.63655206326279,0.2118732197761019,0.4171656615458023,0.5765838048749203,6.933054560401016,65.13070815651406,63.84083044982699,72.20299884659748,-36.15916955017301,58.82352941176487,-1.3967062747550554,0.6706586501169134,1.0132668284503952,-0.3426081783334818,3.053420879722902,6.936229921252348,-3.882809041529446,4667.246148466576,-0.7345225603357819,-0.7372334602322894,27.73426951120712,0.7345225603357761,4767.0,1,-2.8719559780777217,-0.2092208474200845,0.9259250401687495,0.5768644795062414,-0.0926775274405287,4.764272908335641,-2.439019699790677,1.9276431067147823,-0.7969366282691368,0.5060818162426841
2022-10-12,4768.0,4835.0,4720.0,4767.0,4767.0,2157742,3626303.749342396,2223132,0.1334864464017867,-4143764.535456549,165219.0113553891,-935.3240615552786,-6377.835256639213,4759.960048389052,41.3825181356392,1022.7217363008232,4790.3,4931.224234963262,4649.375765036739,5.883733167578706,0.4173314653576993,0.0,0.0,4754.2,4915.9,4592.5,6.802406293382686,0.5395794681508973,0.0,0.0,4361.0,4939.0,4650.0,12.066050142997303,0.7024221453287197,150.85632177553006,2.833810015014218,27.9001132395124,43.93431174017434,-16.03419850066195,4778.5,4803.423076923077,4784.299399254716,4756.399286015204,0.9717108217332736,1.002694207453974,-0.0309833857207004,0.1274899446041121,23.83477542775504,87.69999999999982,10.405488356824677,28.64561223821382,-18.240123881389145,4649.5,4715.5,4682.5,4575.0,1.0173595147590409,17.441899625494447,19.19044881326993,20.607632611156827,-8.28587248852949,4578.75,4159.0,12.0,64.0,-52.0,4426.868946241471,4947.09880675328,0.0,0.0,50.93551277763364,0.370741904646324,0.3129185637169595,0.4397989848253872,6.180437815338167,58.24466267455493,70.24221453287197,67.99307958477509,-29.757785467128027,40.60588235294108,-2.515337423312884,0.5865805530991581,0.9279295733801478,-0.3413490202809897,-0.6333704568739026,5.422309845627098,-6.055680302501001,4667.779014294752,0.7822410147991565,0.779197371884699,28.73345935727789,-0.7822410147991548,4790.0,2,1.5021993085229326,-3.340281491152595,-0.3115261789538408,0.1387575905195035,-3.749997304291824,-0.7669547793690299,-0.9523768178552672,0.2991038510413517,-2.1376244139481457,-1.3224810560584643
2022-10-13,4675.0,4856.0,4719.0,4790.0,4790.0,4659087,3796343.4208752415,6882219,0.1427347529712189,11756630.54103724,29404.902720211063,-434.5975557817622,39358.080236616166,4758.3536903689455,49.79456790272077,1022.7217363008232,4789.85,4930.717703892627,4648.982296107374,5.881925483788686,0.5005324144422556,0.0,0.0,4765.9,4921.9,4609.9,6.546507480224093,0.5772435897435909,0.0,0.0,4361.0,4939.0,4650.0,12.067183732267187,0.7422145328719724,149.47068959797704,2.8076259925525284,26.288186962135114,40.4050867845665,-14.116899822431384,4771.166666666667,4804.038461538462,4785.176414753991,4758.888227791856,0.964221824686941,0.9932915921288016,-0.0290697674418605,0.1158415916058066,23.744054916926643,-14.850000000000364,11.775858908393198,24.70166256090894,-12.92580365251574,4723.0,4715.5,4719.25,4575.0,0.5086797573795204,16.265636878489037,18.94959936366823,19.32245380686127,10.525042342124149,4578.75,4159.0,8.0,60.0,-52.0,4437.091567316642,4947.09880675328,0.0,0.0,52.36287347023404,0.4693790473566689,0.350664723926365,0.360249649729709,5.932494567059755,55.225958114408336,74.22145328719724,69.43483275663208,-25.77854671280277,28.041176470588653,-1.8040180401804016,0.5524018574046852,0.8528240301850554,-0.3004221727803702,2.070577838865548,4.751963444274789,-2.681385605409241,4676.377081094022,0.4824837423956341,0.4813235200135324,29.35457736970024,-0.4824837423956296,4340.0,3,1.4969495184505917,-2.101008051459204,0.93167612183899,0.7199681145621781,-2.945122124254027,-0.1729792834021566,2.594322654998677,-0.1857180363598587,2.1502312637238816,-2.3761816194657968
2022-10-14,4810.0,4905.0,4001.0,4340.0,4340.0,19009723,-956087.3291247576,-12127504,0.0786464614362684,-1211976509.536254,-1590701.7687738007,-114243.9983079572,-1763402.7816788438,4662.244652200454,34.52763073721317,1022.7217363008232,4767.2,5008.576552299475,4525.823447700524,10.12655446800954,-0.3849243970267121,0.0,1.0,4750.966666666666,4964.166666666666,4537.766666666666,8.975015610858135,-0.4638055034396496,0.0,1.0,4001.0,4939.0,4470.0,19.67612015438832,0.3614072494669509,224.92362063817936,4.074606136693069,-11.171734616575122,30.089722504338177,-41.2614571209133,4734.916666666667,4784.269230769231,4716.6877355610695,4727.859470177645,0.7395868608195056,0.9884862851337622,-0.2488994243142566,0.0868030151878412,24.43003145613494,-127.19999999999982,5.52730096653038,20.646625528540405,-15.119324562010023,4469.5,4535.5,4502.5,4535.5,0.2543398786897602,18.562076354323143,13.13056045194785,37.77866287394599,-295.8120793861716,4578.75,4159.0,4.0,100.0,-96.0,4437.091567316642,4938.0,0.0,1.0,32.46373386366457,0.0,0.280040317334331,0.3145412016592185,-2.092605318325859,46.572251990890265,36.14072494669509,60.201464255588114,-63.859275053304906,-45.45294117647063,-9.10994764397906,-0.2362958266218381,0.6350000588236767,-0.8712958854455148,27.382402304190684,9.278051216257968,18.10435108793272,4652.713447583778,-9.394572025052195,-9.865606331051069,17.202268431001897,9.3945720250522,4380.0,4,-1.1004683650700289,-0.3561547474771771,-3.4482725116836264,-2.3600601954405818,-1.863887915647908,-5.301323581586331,-0.484259334386536,-1.3688835616593025,-0.9668912541916228,-1.6018308296180803
2022-10-17,4300.0,4405.0,4136.0,4380.0,4380.0,5717402,3698600.5444811904,-6410102,0.1230598365217631,-1006166139.6025037,-858650.4849580281,-187661.3481624844,-1733187.1696891566,4620.272611968466,27.58179242055216,1032.147743087006,4749.0,5043.643513419152,4454.3564865808485,12.408655018705057,-0.1261804234513573,0.0,1.0,4716.366666666667,4934.166666666667,4498.566666666667,9.235923132920124,-0.2721916131007036,0.0,1.0,4001.0,4939.0,4470.0,19.75152663718677,0.4040511727078891,229.33125857436144,4.903960351990359,-37.20247961850964,16.631282079768614,-53.83376169827825,4713.25,4764.846153846154,4664.889622397828,4702.092102016338,0.763776990009668,1.1601675797615212,-0.3963905897518531,0.0489009095912709,24.912861766205683,-109.0,-1.4268941612551946,16.102236106232468,-17.529130267487663,4456.5,4535.5,4496.0,4535.5,0.1271699393448801,20.694484439026247,11.954200335991988,34.394092017150626,-265.9071080318189,4593.5,4159.0,40.0,96.0,-56.0,4437.091567316642,4919.26,0.0,0.0,34.834352550267454,0.0932238948165543,0.1875343140577411,0.2727464517728124,-7.304643348928538,50.85083947748455,40.44823906083244,50.2701390982416,-59.55176093916756,-136.25,-5.603448275862069,-0.7911899386776491,0.3497620593234116,-1.1409519980010607,24.46627829311126,12.315696631628626,12.150581661482631,4627.745980497739,0.9216589861751112,0.917437627604123,18.28247366999729,-0.9216589861751174,4476.0,0,2.0497600394892714,-0.1971597682243242,-1.212120073667009,4.163828209720521,0.2978738257046416,1.9350557878694872,1.2048257866097458,1.0409330924658349,-1.5090027700042583,0.9652550376985544
2022-10-18,4410.0,4526.0,4373.0,4476.0,4476.0,3018009,4744054.642520406,-3392093,0.1337406329281632,-821038281.945003,907452.5622687008,-95404.73407216716,118843.0917745092,4606.539172787398,31.74577477603788,1054.7701593738443,4734.4,5051.883479885146,4416.9165201148535,13.411772553444838,0.0930496917611599,0.0,0.0,4677.033333333333,4890.033333333333,4464.033333333333,9.108337906507687,0.0280907668231623,0.0,0.0,4001.0,4939.0,4470.0,19.81243663399797,0.5063965884861408,221.69813271692527,5.32201991784096,-49.51485841354679,3.4020539811055333,-52.91691239465232,4699.583333333333,4747.769230769231,4635.829680490469,4685.344538904016,0.8803611738148984,1.1015801354401806,-0.2212189616252822,0.0105622187181239,25.15361564237049,-14.399999999999636,-8.812123541459616,11.294713506830316,-20.106837048289933,4453.0,4535.5,4494.25,4535.5,0.06358496967244,21.766923316629573,15.446416693139492,32.60487350934368,-139.07551263209456,4601.75,4159.0,36.0,92.0,-56.0,4437.091567316642,4905.0,0.0,0.0,40.254667987658834,0.306376233091599,0.1332000426360512,0.2002582246760411,-9.592044295654311,52.270468719744045,50.69370330843116,42.42755577198624,-49.30629669156884,-194.85588235294108,-3.53448275862069,-1.0568029309778184,0.0684490612631655,-1.125251992240984,18.24460868189788,13.501479041682478,4.743129640215399,4606.957330414788,2.191780821917799,2.168106606132447,20.87496624358629,-2.1917808219178028,3462.0,1,-0.0144305010247336,-0.9445158971270048,-4.191620015026075,-5.25906813641231,-2.3474172316407618,-2.8093620512199777,-2.1951243404191274,-1.5351851650007262,-1.3150387160417978,-1.4619879783040377
2022-10-19,4406.0,4477.0,3345.0,3462.0,3462.0,18613938,-10022125.855712809,-22006031,-0.0184272078607105,-3400108974.810003,-3274868.5420570327,-296617.10449787806,-4150682.315979287,4421.164018239468,27.56099969953668,1054.7701593738443,4666.75,5303.138835540021,4030.361164459979,27.27332021385423,-0.4465518034879449,0.0,1.0,4568.733333333334,4880.133333333333,4257.333333333333,13.631787074462656,-1.2770284735602646,0.0,1.0,3345.0,4939.0,4142.0,34.15653291905502,0.0734002509410288,312.7283194452328,9.290846402705952,-139.48592603457473,-25.17554202203052,-114.3103840125442,4594.75,4694.192307692308,4455.240498876551,4594.726424911126,0.6865560782371875,1.0737806387719733,-0.3872245605347858,-0.0682392109156823,25.89891859019964,213.25,-34.650714925338825,4.2700224651667975,-38.92073739050562,4125.0,4142.0,4133.5,4207.5,0.03179248483622,24.77994900725741,10.920093435818114,49.66174426467214,-325.4442813324257,4647.0,4194.0,32.0,100.0,-68.0,4437.091567316642,4886.92,0.0,0.0,20.68432111350788,0.0,0.1332000426360512,0.1513114664432812,-23.23118154562136,39.18724723944072,7.344632768361582,32.828858379208405,-92.65536723163842,-351.6705882352935,-26.65254237288136,-3.035783050723695,-0.5523973611342066,-2.4833856895894884,32.1634261785512,17.233868469056222,14.929557709494976,4279.759094606911,-22.65415549597856,-25.688333369566152,-6.508236564947345,22.65415549597856,3546.0,2,5.425683587464135,-0.701748800176901,-0.2873560462197702,-0.0123185577059672,1.3761464403119703,-0.1951841147230197,4.057278983651443,-0.5879835659081607,0.4232575554108422,-1.3768806144705223
2022-10-20,3478.0,3559.0,3426.0,3546.0,3546.0,6116305,-5101489.5023293495,-15889726,0.009931873271746,-2840983461.265717,-910034.735023842,-315115.6176584674,-4068427.910784728,4341.1902970372585,28.74889238780281,1080.3625029288423,4601.15,5395.931800244561,3806.368199755439,34.5470936719977,-0.1637985417351788,0.0,1.0,4437.166666666666,4749.066666666667,4125.266666666666,14.05852082785562,-0.9286095970930848,0.0,1.0,3345.0,4939.0,4142.0,34.64351303478478,0.1260978670012547,294.75548750070953,11.740043387847305,-201.6856408255844,-60.4775617827413,-141.2080790428431,4483.583333333333,4646.153846153846,4315.357345203236,4517.04298602882,0.7510416666666667,1.29296875,-0.5419270833333333,-0.1672985848700146,26.330520825132684,255.8500000000004,-57.64121155409203,-4.813578586411091,-52.82763296768094,4125.0,4142.0,4133.5,4207.5,0.01589624241811,27.577758577126133,10.529681616040126,47.88625286749004,-279.4354855870921,4725.5,4194.0,28.000000000000004,96.0,-68.0,4437.091567316642,4825.2432,0.0,0.0,23.98139139694895,0.0886101602651744,0.1316621311189245,0.1326874054636757,-30.29233275762916,40.24979197638165,12.617702448210922,23.5520128416679,-87.38229755178908,-578.3911764705881,-27.33606557377049,-4.464992727529859,-1.334916434413337,-3.130076293116522,27.64948542440809,19.3169918601266,8.332493564281496,4106.6170708721465,2.4263431542461023,2.3973750897997803,-4.239805563056976,-2.426343154246098,3611.0,3,-0.2034445903398136,0.0,2.292261417978437,2.864354740186016,-1.1416510908602078,1.8181776089048045,-4.726365689212571,0.9185750832351688,-0.3400386411084213,-0.7264718317016445
2022-10-21,3577.0,3675.0,3512.0,3611.0,3611.0,2699257,-4521894.440979656,-13190469,0.0263258594861492,-2410064151.799186,609908.578545874,-311033.07965322805,197881.313875766,4303.167341541988,27.227990576462474,1100.166102108305,4541.85,5439.636227339219,3644.0637726607824,39.53394442085133,-0.0184140565169806,0.0,1.0,4313.0,4633.9,3992.1,14.880593554370504,-0.5937986911810534,0.0,1.0,3345.0,4939.0,4142.0,35.095830993978225,0.1668757841907152,281.5799387506386,13.61125548591468,-242.9340140569966,-96.96885223759236,-145.96516181940422,4379.75,4600.461538461538,4206.99467671043,4449.928690767427,0.7309523809523809,1.2769841269841269,-0.546031746031746,-0.2730118498616189,26.60279265694848,308.14999999999964,-79.50652793174747,-15.685448707540893,-63.82107922420658,4125.0,4142.0,4133.5,4207.5,0.007948121209055,29.53912922956656,13.261950992368652,45.72848812290146,-196.0235131396954,4758.0,4194.0,24.0,92.0,-68.0,4437.091567316642,4766.033472,0.0,0.0,26.5265697982191,0.1570129077506268,0.0818743560052671,0.1155788432534143,-34.01161512912584,40.56222038913609,16.698053986189578,12.220129734254035,-83.30194601381042,-717.8499999999999,-25.65369569693226,-5.459278809591455,-2.1597889094489604,-3.299489900142494,19.95843741164972,19.445280970431224,0.5131564412184986,4006.1849944502696,1.8330513254371184,1.8164534643304364,-2.4844720496894457,-1.8330513254371112,3460.0,4,2.563197183796348,1.0840110106223335,-1.1730193796544484,0.0,0.7943195492324833,0.5291050893139726,-0.9501145943313816,0.7023524903069642,2.2592419783336624,1.5365320146261894
2022-10-24,3635.0,3635.0,3450.0,3460.0,3460.0,3259408,-7428934.008547223,-16449877,-0.0259970733578268,-2136079359.8278744,-289469.7441989466,-398390.75351333513,-86818.82669509706,4240.313853946876,21.55315838985659,1100.166102108305,4470.35,5468.052014631618,3472.647985368383,44.63641614780127,-0.0063385585991089,0.0,1.0,4187.0,4515.2,3858.8,15.67709577262956,-0.6075563680682516,0.0,1.0,3345.0,4939.0,4142.0,35.65716330936056,0.0721455457967377,271.9219448755747,15.631867211097727,-284.5282208444896,-134.48072595897185,-150.04749488551778,4263.916666666667,4549.192307692308,4092.07241875498,4376.600639599469,0.6554576994929276,1.3466773418734987,-0.6912196423805711,-0.3848574880531743,26.785293844490912,369.6499999999997,-103.5422849535837,-28.65234542619206,-74.88993952739165,4125.0,4142.0,4133.5,4207.5,0.0039740606045275,31.45784426747676,12.569664690574909,45.09085497196435,-169.88044622432335,4765.75,4194.0,20.0,100.0,-80.0,4437.091567316642,4709.19213312,0.0,0.0,24.476381281603025,0.1057596718828708,0.1171275799662241,0.1102213556968053,-37.614354980050045,37.86646805856007,7.338864071474155,12.21820683529156,-92.66113592852584,-826.876470588235,-28.659793814432987,-6.501123686499498,-3.028055864859068,-3.47306782164043,14.058407819149386,18.36790634017485,-4.3094985210254695,3891.412795317255,-4.181667128219335,-4.271615322568678,-6.562246826897111,4.181667128219331,3590.0,0,7.277178135400618,-0.1565580696461523,-0.2898547920302405,-2.3907672438991625,-0.5899820070295618,0.9308529986795406,0.2352988920904124,-0.9336556136661328,2.31147486904068,-0.7324807576835894
2022-10-25,3438.0,3593.0,3438.0,3590.0,3590.0,2032446,-5475163.337579481,-14417431,-0.0074059535658761,-1793179739.8524635,-205909.52969968208,-413255.2911169205,-59934.014875869005,4197.329300282034,24.266250564702304,1141.50182270775,4405.95,5455.038837992278,3356.8611620077218,47.621459072040224,0.1111149168446277,0.0,0.0,4066.933333333333,4401.533333333334,3732.333333333333,16.454658710904223,-0.2126917712691764,0.0,1.0,3345.0,4938.0,4141.5,36.15565315085282,0.1537978656622724,260.22975038801724,17.10356407570324,-303.5034173777731,-168.2852642427321,-135.21815313504098,4159.75,4504.807692307692,4014.8305081772905,4318.333925555064,0.645711241342568,1.350293020777837,-0.704581779435269,-0.4905369276650742,26.90431012037209,359.0500000000002,-126.2468294696267,-43.83593629579777,-82.41089317382892,4125.0,4142.0,4133.5,4207.5,0.0019870303022637,33.25907879000764,12.00426129436302,43.41084150754419,-137.13445686984815,4778.25,4194.0,16.0,96.0,-80.0,4437.091567316642,4654.6244477952005,0.0,0.0,29.52637027070223,0.2495951802261003,0.1707892532865327,0.1232637297526747,-38.402184542317,40.51135702515768,15.705128205128204,13.247348754263989,-84.2948717948718,-974.8676470588234,-25.82644628099173,-7.028252622653812,-3.828095216418017,-3.200157406235795,7.289559658923853,16.152237003924654,-8.862677345000801,3844.868921832192,3.757225433526013,3.688361343055391,-3.05157980016203,-3.757225433526017,3639.0,1,1.1348340114908382,-0.4298577389754427,-1.734102373353565,-2.1924817918148847,-0.1256668441382373,-0.906042464108765,1.65091886304333,-2.396636667252082,-0.9760425188718074,-1.0117020785354924
2022-10-26,3546.0,3698.0,3516.0,3639.0,3639.0,4294082,-3965156.480436624,-10123349,0.0116457514898543,-1506952631.5878265,387812.8084186562,-378196.5148076248,134973.61090376286,4143.9829674597,28.767003867130185,1141.50182270775,4349.15,5434.546383815604,3263.7536161843955,49.91303513631878,0.1728614492414572,0.0,0.0,3951.2999999999993,4292.599999999999,3610.0,17.27532710753422,0.0424846176384412,0.0,0.0,3345.0,4938.0,4141.5,36.62784682064312,0.1845574387947269,252.4067753492155,18.342991259547727,-311.0024640362976,-196.8287042014452,-114.1737598348524,4065.9166666666665,4461.384615384615,3957.010429996169,4268.012894032467,0.6748949579831933,1.3088235294117647,-0.6339285714285714,-0.5852143731461589,26.903846633412925,380.8500000000004,-148.4656098391124,-61.64054393440951,-86.8250659047029,4125.0,4142.0,4133.5,4207.5,0.0009935151511318,34.305997431552015,14.46313390121775,41.074525174521575,-106.11282532464796,4778.25,4194.0,12.0,92.0,-80.0,4437.091567316642,4602.239469883392,0.0,0.0,31.38863371778633,0.3078002505974334,0.2210517009021349,0.1696561780516306,-38.32813856010159,38.24652896561838,18.846153846153847,13.963382040918743,-81.15384615384616,-1000.020588235294,-23.63064008394544,-7.286821098201017,-4.519840392774617,-2.7669807054264,4.973225100185454,13.916434623176814,-8.94320952299136,3813.9326004012096,1.3649025069637943,1.3556716129835775,-1.728328382392652,-1.3649025069637872,3634.0,2,1.1535392124375363,-0.5447471432275535,-3.693185089356177,-0.6060589674402195,-0.4602594278865268,-2.0618581990459006,0.0,0.0821207299319439,1.0837722731325812,-0.3755884433625596
2022-10-27,3592.0,3702.0,3598.0,3634.0,3634.0,1960349,-4568340.788128932,-12083698,0.0253817062548158,-1293073933.5038512,228122.64550852936,-365554.0596288276,55916.50580120499,4097.44387788113,26.183868981204853,1139.9333948117514,4298.85,5418.374055123422,3179.3259448765784,52.08481594488861,0.2030657818573161,0.0,0.0,3836.933333333333,4174.933333333333,3498.933333333333,17.618236786322424,0.1998027613412233,0.0,0.0,3345.0,4938.0,4141.5,37.056422066366586,0.1814187068424356,237.566097814294,19.44203897729991,-313.73245826692164,-220.2094550145405,-93.5230032523811,3974.5833333333335,4415.961538461538,3907.316517689066,4221.048975955988,0.6845532690804897,1.3052878353737951,-0.6207345662933056,-0.6681469617503191,26.81896135452405,468.1499999999997,-170.79259615264317,-81.23164361431766,-89.56095253832551,3935.5,4142.0,4038.75,4207.5,0.0004967575755659,35.25395868427561,14.122780075735724,39.75777863261409,-88.96791126915578,4778.25,4194.0,8.0,88.0,-80.0,4437.091567316642,4551.949891088057,0.0,0.0,31.297749975166624,0.335035160134306,0.2974768636526133,0.2297726059470937,-38.30123771158676,36.713341610718665,18.525641025641026,17.692307692307704,-81.47435897435898,-931.858823529412,-23.17124735729387,-7.432570909601141,-5.102386496139921,-2.33018441346122,-0.6944886415416883,10.994249970233112,-11.688738611774802,3785.354519567113,-0.1374003847210758,-0.1374948656044594,-1.8633540372670845,0.1374003847210758,3658.0,3,8.421955248296982,3.289470684270867,-0.2739723343007227,-0.3253045537070704,0.9995824564214786,-0.6190900010711715,1.4388601007490962,1.6164406806767886,0.1480628616540542,0.5300989518043195
2022-10-28,3655.0,3680.0,3605.0,3658.0,3658.0,524622,-4351497.028128932,-11559076,-0.0265355567625283,-1106550381.8604438,-107220.0555828768,-357515.4603276215,771.2302243641657,4066.889880047483,27.8813206440459,1147.4618487125445,4249.75,5391.04398053262,3108.4560194673804,53.71111150221164,0.24075478794524,0.0,0.0,3760.1666666666665,4015.2666666666655,3505.0666666666666,13.568547493462166,0.2997517313471843,0.0,0.0,3345.0,4938.0,4141.5,37.48455791517148,0.1964846202134337,221.3094880328646,20.43083144378173,-310.38151405140525,-238.24386682191349,-72.13764722949176,3882.1666666666665,4369.807692307692,3868.960130352287,4179.341644403692,0.7053712480252765,1.3043707214323328,-0.5989994734070563,-0.7379162152645984,26.67202567696456,540.25,-186.26201978927352,-101.7688797952086,-84.49313999406492,3935.5,4142.0,4038.75,4207.5,0.0002483787877829,36.13420841894752,13.779710399534991,38.7919852003857,-77.81319201771579,4778.25,4194.0,4.0,84.0,-80.0,4437.091567316642,4503.671895444534,0.0,0.0,32.310864815743386,0.3670162566556454,0.3366172224624617,0.2850485956724033,-37.966655761608216,52.67080585887766,20.06410256410257,19.145299145299155,-79.93589743589743,-885.7794117647063,-23.26410740507657,-7.426564766893816,-5.5672221502907,-1.859342616603116,-8.237866428309644,7.147826690524562,-15.385693118834206,3772.94109572325,0.6604292790313604,0.6582579994695692,-1.2152308938698342,-0.6604292790313764,3651.0,4,-0.6528458059244997,-0.8803405991050539,0.0,0.0240128310793039,-0.9255361179849046,0.3562152340397091,-6.32602398404029,0.5708698894959952,-0.2669060160143601,-0.3134872958942907
2022-10-31,3675.0,3703.0,3632.0,3651.0,3651.0,1841705,-5207500.760523299,-13400781,-0.0704724004693018,-950313460.8803804,96378.08443806149,-343754.01907419896,-59.55517358836551,4028.946375193514,30.840376891894508,1147.4618487125445,4196.3,5344.602068272976,3047.997931727025,54.72926474622765,0.2625624759083987,0.0,0.0,3695.6666666666665,3930.966666666666,3460.3666666666663,12.733832416343462,0.4050857061906793,0.0,0.0,3345.0,4938.0,4141.5,37.96201415532731,0.192090395480226,206.2785392295781,21.37853595414437,-304.777423693934,-251.5505781963176,-53.22684549761641,3787.25,4325.7307692307695,3835.427802605781,4140.205226299715,0.7170460561143462,1.288247750132345,-0.5712016940179988,-0.7952299096375391,26.41574407193581,143.69999999999982,-201.1981611393184,-123.1451061949707,-78.05305494434772,3911.0,4142.0,4026.5,4207.5,0.0001241893938914,36.79313909536397,14.229567413871113,37.85450632180115,-67.71661547621653,4778.25,4194.0,24.0,80.0,-56.0,4437.091567316642,4457.325019626753,0.0,0.0,32.16189413023895,0.3623136842708058,0.3547883670202525,0.3296274843784426,-37.741353706074015,48.72218382578948,19.615384615384617,19.40170940170941,-80.38461538461539,-822.7647058823532,-23.77870563674321,-7.36140860259546,-5.9260594407516525,-1.4353491618438072,-12.208894333813497,3.2764824856569508,-15.485376819470446,3759.284826378917,-0.1913613996719521,-0.1915447295173677,-1.4042668106940326,0.1913613996719476,3630.0,0,2.488448672771483,-1.3883382328291989,-0.2732237767416876,-1.801806370861513,-0.5002121116825577,-2.047451052372878,-2.745994778222169,-3.486908109101193,-2.1295525886728512,-1.312492935307816
