Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_MQG.AX_2021-09-15_2023-09-15_Close_percent,jpx_7203.T_2021-09-15_2023-09-15_Close_percent,asx_ALQ.AX_2021-09-15_2023-09-15_Close_percent,jpx_8591.T_2021-09-15_2023-09-15_Close_percent,jpx_8830.T_2021-09-15_2023-09-15_Close_percent,asx_ANZ.AX_2021-09-15_2023-09-15_Close_percent,asx_CBA.AX_2021-09-15_2023-09-15_Close_percent,jpx_8015.T_2021-09-15_2023-09-15_Close_percent,jpx_9984.T_2021-09-15_2023-09-15_Close_percent,asx_SQ2.AX_2021-09-15_2023-09-15_Close_percent
2022-09-27,4952.0,4957.0,4871.0,4871.0,4433.8583984375,821254,-37048664.15352119,-22980572,-0.4343589008098303,-59569623.54172266,-623071.5466834864,-517183.19599527615,-26734.553867183487,5168.336652912685,52.481022343201495,1176.341340973903,5218.7,5534.456931832039,4902.9430681679605,12.100980390980103,-0.0505817370067302,0.0,1.0,5127.8,5284.9,4970.7,6.127384063341,-0.3173138128580518,0.0,1.0,4871.0,5540.0,5205.5,12.819284496138886,0.0,147.7613518448099,6.190657760329208,-140.20776834396656,-112.5036950834732,-27.70407326049336,5123.75,5286.807692307692,5104.255184962359,5244.462953306325,0.8112139917695473,1.1815843621399178,-0.3703703703703704,-0.3071074075837767,25.52712434935109,87.30000000000018,-80.56145949677457,-65.51279218108841,-15.04866731568616,5174.5,5229.0,5201.75,5360.5,1.8626451492307866e-07,24.99472547325106,27.354159412908057,18.656824023922823,-197.3166782327087,5653.0,5549.0,8.0,100.0,-92.0,5190.0,5311.221797632001,0.0,0.0,18.706337653728696,0.0,0.0,0.0,-45.26300355919015,21.48281893031372,0.0,5.205476066918724,-100.0,-326.9088235294121,-6.970970206264323,-2.6734437747448254,-2.1176116637404108,-0.5558321110044147,15.18860416779019,13.87713786842171,1.3114662993684796,4999.750333978169,-1.5959595959595951,-1.6088321756193125,-9.796296296296292,1.5959469486431883,4347.38427734375,1,0.9234451094093714,-1.1716854946015047,-0.5808287477636611,0.1411803411070593,0.9008975412153148,-0.4774243175854451,0.1922853439870522,-1.294501257672863,0.7106257257421618,-0.0941198012408079
2022-09-28,4850.0,4850.0,4739.0,4776.0,4347.38427734375,745713,-37297235.15352119,-23726285,-0.4234780184678437,-61180068.03576229,-1778767.4346564964,-652330.5076904005,-27650.65845214618,5145.288896455483,47.21167808398298,1153.3989415913284,5187.45,5545.70436494198,4829.195635058019,13.812349610771395,-0.0742428289277571,0.0,1.0,5085.2,5247.6,4922.8,6.387162746794624,-0.451970443349754,0.0,1.0,4739.0,5540.0,5139.5,15.441112685423477,0.0461922596754057,146.1852166603289,6.61719069546746,-156.00760652631106,-121.20447737204078,-34.80312915427028,5079.583333333333,5257.5,5053.7543872758415,5209.761993802153,0.7503722084367246,1.2163771712158808,-0.4660049627791562,-0.3300817621888848,25.486268193840004,60.55000000000018,-85.31439833339682,-69.2438674291989,-16.070530904197923,5108.5,5163.0,5135.75,5294.5,9.313225746153933e-08,23.429842934016143,25.55045388455684,24.020510547313563,-217.05746651516773,5568.75,5549.0,4.0,100.0,-96.0,5190.0,5249.590745963521,0.0,0.0,16.178363447821837,0.0,0.0,0.0,-49.21964719265435,22.192042630929283,5.006765899864682,3.7965815410896457,-94.99323410013533,-390.2352941176469,-9.98869204673954,-2.9945246387821007,-2.292994258748749,-0.7015303800333519,10.975977961578169,13.296905887053002,-2.320927925474836,4904.355714080171,-1.9503182098131844,-1.969587873410461,-11.555555555555552,1.9503130980507564,4299.14013671875,2,2.450458640440118,1.63645738636815,1.539948106328907,1.837885331774132,3.5454622770237734,0.4319630167207577,0.9525829781876212,2.023427299936259,1.829021573682596,0.564178827695315
2022-09-29,4737.0,4765.0,4686.0,4723.0,4299.14013671875,902288,-37354341.98896422,-24628573,-0.4320197452497576,-59271667.45922482,-604130.8318408313,-676919.6897300087,-24556.60390263093,5115.3948167634535,46.843221590476105,1153.3989415913284,5154.4,5553.64097986051,4755.159020139489,15.49126881346075,-0.0402751993930147,0.0,1.0,5036.566666666667,5203.966666666666,4869.166666666666,6.647385454376993,-0.4365790521704479,0.0,1.0,4686.0,5540.0,5113.0,16.568368772311036,0.0433255269320843,140.56669499429603,7.089410158685228,-170.8364528910961,-131.13087247585185,-39.70558041524424,5035.833333333333,5226.384615384615,5002.869096925712,5173.705549816808,0.7368421052631579,1.2512413108242304,-0.5143992055610725,-0.3564005966535537,25.48384047873488,50.60000000000037,-90.9495816143692,-73.11943432705522,-17.830147287313977,5037.5,5136.5,5087.0,5268.0,4.6566128730769664e-08,21.93631349293173,24.37051313969615,25.630760623430987,-198.37255333186727,5568.75,5549.0,4.0,100.0,-96.0,5190.0,5167.896226609358,0.0,0.0,14.963431333742562,0.0,0.0,0.0,-52.872163971884426,24.00605992753609,4.671717171717172,3.226161023860618,-95.32828282828282,-434.0823529411764,-10.003810975609756,-3.3020134456075705,-2.494798096120513,-0.8072153494870573,8.632888449089107,12.364102399460224,-3.731213950371117,4823.753174488984,-1.1097152428810708,-1.1159185176319752,-12.537037037037036,1.1097280007296035,4363.7685546875,3,-0.9301408876679176,-1.5556098504817155,-0.4887634520780182,-1.9507840445772189,-3.0705963191578007,-1.3882890794412504,-0.6267558372201592,-2.353462149710765,-2.3393036670955496,-4.964544507552787
2022-09-30,4770.0,4803.0,4688.0,4794.0,4363.7685546875,1122630,-36407427.98896422,-23505943,-0.4341253804076124,-39417610.679335564,204876.0499897562,-679348.8304303328,6863.465139942069,5080.7915583408185,47.68424624748041,1153.3989415913284,5122.05,5527.952685381582,4716.147314618418,15.849227765507251,0.095900677903121,0.0,0.0,4986.433333333333,5132.433333333333,4840.433333333333,5.855888978762375,-0.1590182648401828,0.0,1.0,4686.0,5540.0,5113.0,16.673011782391814,0.126463700234192,138.01002549486645,7.370956138131349,-174.84382308696877,-139.87346259807524,-34.97036048889353,5001.583333333333,5197.692307692308,4970.735389706372,5145.579212793341,0.7329713721618953,1.2433366238894372,-0.5103652517275419,-0.3807307837966106,25.384058083002422,87.94999999999982,-94.50657193645968,-76.98889186109305,-17.517680075366627,5037.5,5136.5,5087.0,5268.0,2.3283064365384832e-08,20.4845395259256,24.888730687769808,24.09929938267136,-152.06289320730764,5568.75,5549.0,4.0,96.0,-92.0,5190.0,5081.154905819673,0.0,0.0,23.27566459213844,0.4160208811975457,0.1386736270658486,0.0462245423552829,-53.10635393529088,30.889826326761824,13.636363636363637,7.771615569315164,-86.36363636363636,-482.6058823529411,-7.8962536023054755,-3.3979425028043178,-2.675426977457274,-0.7225155253470437,8.340700675843987,11.559422054736975,-3.2187213788929903,4816.344335083049,1.5032818124073757,1.4920945098211291,-11.22222222222222,-1.5032870740072326,4369.23046875,4,4.244243602340632,4.212409718830472,1.4591393415109053,2.475961257888585,-0.982802024441952,2.439020997914241,2.598801316157534,2.819958396517407,2.60385837441676,4.729734722180936
2022-10-03,4800.0,4816.0,4751.0,4800.0,4369.23046875,368980,-36220099.68127192,-23136963,-0.4085170947881115,-33470254.86800191,669412.9763130792,-644226.4655026441,17338.094863444858,5067.52193355256,51.145677780080106,1154.8424947097155,5091.6,5498.199754057941,4685.000245942059,15.97139422020351,0.1414164087781925,0.0,0.0,4946.566666666668,5082.566666666668,4810.566666666668,5.498763452091349,-0.0388480392156894,0.0,1.0,4686.0,5540.0,5113.0,16.772723701783327,0.1334894613583138,130.7090229453798,7.534595322993831,-175.5123459118049,-147.00123926082117,-28.51110665098375,4967.416666666667,5170.192307692308,4944.468406674622,5119.980752586427,0.7565656565656566,1.2484848484848483,-0.491919191919192,-0.4018499740630095,25.297068095192937,70.39999999999964,-98.08320920674188,-80.74515475856339,-17.338054448178497,5037.5,5113.0,5075.25,5268.0,1.1641532182692414e-08,19.239288976950206,24.71716677366821,23.25356448883873,-121.39839858773074,5568.75,5549.0,24.0,92.0,-68.0,5190.0,5010.027022772132,0.0,0.0,23.95217792514728,0.4892980174905145,0.3017729662293534,0.1468155310984007,-53.072667185818,30.960188147228205,14.393939393939394,10.900673400673403,-85.60606060606061,-492.8117647058816,-7.869481765834934,-3.427988392791174,-2.8259392605240543,-0.6020491322671195,2.1401258415042346,9.67556281209043,-7.535436970586195,4812.536491751536,0.1251564455569509,0.1250781901653397,-11.111111111111116,-0.1251650722088158,4432.03759765625,0,0.8707570984499142,-3.491474460788467,0.0,-1.2817348850863084,-0.6082693960885024,0.1315764150055685,0.0992228975917584,-2.23214345249923,-1.6530630176423529,-0.6855813729501534
2022-10-04,4808.0,5010.0,4827.0,4869.0,4432.03759765625,750026,-36625851.45176372,-22386937,-0.4299321079753475,-21295676.458287355,3293885.811958519,-361330.5393400884,11243.42600281602,5053.647299644081,56.6301731649644,1154.8424947097155,5061.05,5436.988013507516,4685.111986492485,14.85612722686064,0.2445722524729985,0.0,0.0,4922.0,5067.7,4776.3,5.920357578220228,0.3181194234728893,0.0,0.0,4686.0,5478.0,5082.0,15.64892660613904,0.231060606060606,138.6381206508418,7.587697572378199,-168.5317031573395,-151.30733204012483,-17.224371117214673,4943.0,5146.653846153846,4932.857882570834,5101.389585728173,0.8184803001876173,1.0909943714821764,-0.272514071294559,-0.4167161176644243,25.271527684843768,88.94999999999982,-100.26527781779424,-84.61813934608774,-15.647138471706498,4991.5,5113.0,5052.25,5268.0,5.820766091346207e-09,19.40131907640665,32.07999488958463,20.72323017666472,-68.73327443373135,5568.75,5554.5,20.0,88.0,-68.0,4686.0,5010.027022772132,1.0,0.0,31.439083615180905,0.8968440612042039,0.6007209866307548,0.347055859975319,-50.609077864307736,35.20462147915219,23.10606060606061,17.045454545454547,-76.89393939393939,-467.6323529411766,-5.676094537001163,-3.3036430628397744,-2.9214800209871985,-0.3821630418525759,0.1469852359543584,7.769847296863216,-7.622862060908858,4819.288761953394,1.4375000000000029,1.4272659286717726,-9.83333333333334,-1.4374872041075548,4439.31982421875,1,-4.537350033525812,-3.219160594794019,-5.034542422755109,-4.989054400161436,-4.111242456107718,-4.962657813995946,-4.613174914275405,-4.803488180592268,-5.0993778504441,-3.6628348619440487
2022-10-05,4864.0,5054.0,4831.0,4877.0,4439.31982421875,458115,-36894968.33517179,-21928822,-0.4328000594222048,-17729876.964246307,1168265.610163387,-275533.80515306053,11534.328617529269,5042.947232266116,61.33726165538387,1156.7399561920893,5042.25,5415.508020677355,4668.991979322645,14.805216745593915,0.2786383803620356,0.0,0.0,4893.966666666666,5031.966666666666,4755.966666666666,5.639597054877094,0.4385265700483107,0.0,0.0,4686.0,5478.0,5082.0,15.70727353859884,0.2411616161616161,147.07430858575762,7.616055661388931,-160.503772758173,-153.14662018373448,-7.357152574438516,4920.25,5123.576923076923,4924.2643621753205,5084.7681349334935,0.8323301805674979,1.0550300945829751,-0.2226999140154772,-0.4257059150079099,25.290149210693187,82.75,-101.693346587496,-88.47798252133438,-13.215364066161628,4991.5,5113.0,5052.25,5268.0,2.9103830456731036e-09,19.800894123311387,30.71334852835711,18.42982948526906,-54.23195113623425,5536.25,5554.5,16.0,84.0,-68.0,4692.48,5010.027022772132,0.0,0.0,32.27163633579167,1.0,0.7953806928982395,0.5659582152527827,-48.398407358613404,32.71466969998891,24.116161616161616,20.538720538720536,-75.88383838383838,-416.6941176470582,-5.300970873786408,-3.1565603091215944,-2.968496078614078,-0.1880642305075164,-4.091813217058057,5.397515194078962,-9.48932841113702,4825.6921960539385,0.1643047853768786,0.1641699527352713,-9.685185185185183,-0.1643087722529941,4473.90966796875,2,-2.413442941304254,0.1497033871260527,-2.255643138593556,0.4172495789698303,0.2322882948600551,-2.510471667464841,-2.637406629658173,0.1041599570000499,-2.292261194769424,-7.474516699905948
2022-10-06,4834.0,4921.0,4748.0,4915.0,4473.90966796875,833922,-36118890.635749824,-21094900,-0.3871816722381855,-10670032.255068265,-2240497.31269831,-512894.1530481058,7250.354242144809,4979.569046029842,43.73765589688204,1156.7399561920893,5023.75,5383.479829177364,4664.020170822636,14.321167620895311,0.3488448952805898,0.0,0.0,4870.7,5019.2,4722.2,6.097686164206377,0.6491582491582498,0.0,0.0,4686.0,5478.0,5082.0,15.76511570042299,0.2891414141414141,149.66687772718186,7.555548198973541,-149.35364184420175,-152.38802451582794,3.0343826716261617,4902.75,5104.884615384615,4922.83907568681,5072.192717531012,0.804147465437788,1.236405529953917,-0.4322580645161289,-0.4281813809598888,25.3672118380389,101.25,-102.604833789023,-92.09106478802232,-10.513769001000668,4870.0,5113.0,4991.5,5268.0,50.0000000014552,19.4327464638794,28.113964183800256,20.930505595489603,-68.25334011721013,5536.25,5554.5,12.0,80.0,-68.0,4706.940799999999,5010.027022772132,0.0,0.0,36.23269681977542,1.0,0.965614687068068,0.7872387888656877,-45.33424737839912,43.2153935878802,32.574679943101,26.59896738844107,-67.42532005689901,-371.6294117647067,-4.097560975609756,-2.944557712249201,-2.9637084053411025,0.0191506930919009,-4.054386721014052,3.5071348110603595,-7.561521532074412,4832.205287992871,0.7791675210170101,0.7761476871214867,-8.98148148148148,-0.7791698980842625,4482.1015625,3,-0.697095450366831,0.0499738720653937,-1.1948557896108696,0.1862161127015582,-0.8149055408167669,0.4489902900916291,0.4214233712082631,-0.4170950188554627,-2.595702122017272,-0.3371967225279348
2022-10-07,4887.0,5029.0,4863.0,4924.0,4482.1015625,1590070,-36540354.97309922,-19504830,-0.3692935099143388,-7101366.218629941,1164036.8034111706,-113315.5449751193,9409.272975836297,4969.2534127695,53.28384960967449,1156.7399561920893,5008.15,5356.592405570813,4659.707594429186,13.915014748791998,0.3792483368059832,0.0,0.0,4855.166666666666,4987.166666666666,4723.166666666666,5.437506436442279,0.7607323232323255,0.0,0.0,4686.0,5478.0,5082.0,15.814222816808604,0.3005050505050505,151.30018995446366,7.456189990057568,-138.1977997680806,-149.54997956627847,11.35217979819788,4886.0,5087.192307692308,4923.017679427301,5061.215479195382,0.8687240902809765,1.0994933210502074,-0.2307692307692308,-0.4250246300579381,25.468470923810024,105.85000000000036,-101.57264674825753,-95.061258392257,-6.511388356000524,4870.0,5113.0,4991.5,5268.0,75.0000000007276,19.72467293912052,31.085280949433503,19.247219277918585,-34.1985029649071,5536.25,5554.5,8.0,76.0,-68.0,4720.823167999999,5010.027022772132,0.0,0.0,37.16993930375284,1.0,1.0,0.9203317933221028,-42.56713808719288,43.94678142434082,33.85490753911807,30.181916366126888,-66.14509246088194,-311.7205882352937,-3.921951219512195,-2.730525905015427,-2.917071905275968,0.1865460002605408,2.6374889307551994,3.333205634999328,-0.6957167042441279,4835.166738283179,0.1831129196337766,0.182945472307594,-8.81481481481482,-0.1831037088187201,4505.76806640625,4,1.1456227020488825,0.7249989999606186,0.090827424133181,1.0960839312873958,1.414552052942426,0.4099934689905353,0.4748152483224146,1.1422625564971156,-0.1820150754858787,0.2940545848638578
2022-10-11,5200.0,5200.0,4891.0,4951.0,4506.6787109375,913821,-36987042.99337696,-17852023,-0.3832267069612274,-2734094.303483223,3635011.670775787,90149.58547846157,4086.648483371489,4935.695331176958,55.43167064936255,1162.8478438567915,4975.5,5274.212236106882,4676.787763893118,12.007325338433615,0.4589906320556054,0.0,0.0,4864.233333333334,5022.433333333333,4706.033333333334,6.504622174100741,0.7742309313105769,0.0,0.0,4686.0,5478.0,5082.0,15.91799819113657,0.3345959595959596,167.67315386311554,7.152491794892491,-114.5882785481408,-138.75900101317043,24.170722465029627,4866.666666666667,5050.692307692308,4930.8351432586,5045.42342180674,0.9014209591474244,1.0643872113676731,-0.1629662522202486,-0.4036869921606191,25.74267900305737,-25.5,-95.2957604867246,-98.2574366014761,2.961676114751498,4943.0,5113.0,5028.0,5262.5,93.7500000001819,21.10686557697236,32.93455336540935,15.489708139277298,8.197437446107092,5512.25,5554.5,16.0,68.0,-52.0,4746.9442316288,5010.027022772132,0.0,0.0,40.02594340179823,1.0,1.0,1.0,-36.83863862422525,39.38180966298698,43.37152209492635,38.25992415018171,-56.62847790507365,-226.62647058823487,-1.354851564056585,-2.2711330441144093,-2.7195189220446423,0.448385877930233,0.2873165384600844,2.270820209491076,-1.9835036710309912,4839.925267268487,0.0202020202020092,0.0201999798687069,-8.31481481481482,-0.0202106392923155,4471.1787109375,1,0.5768644795062414,0.9569347407429092,-0.6505549554465944,1.0846521891374152,-0.5856557857165967,-0.2092208474200845,1.0109508972106482,1.995795242976385,0.9629370274250562,0.1796295422286107
2022-10-12,4944.0,4969.0,4890.0,4912.0,4471.1787109375,1042228,-37448789.575655445,-18894251,-0.3832057780861927,-8150208.260128478,-879270.1788860019,175556.467900737,-8025.224477822049,4929.207722215731,52.8721239874495,1162.8478438567915,4960.85,5241.283432386321,4680.41656761368,11.305862196451027,0.4129026814236873,0.0,0.0,4877.766666666667,5032.766666666667,4722.766666666667,6.355367552090095,0.6104301075268795,0.0,0.0,4686.0,5478.0,5082.0,15.965005996956169,0.2853535353535353,158.805838476804,6.949574181444891,-107.60277646548911,-132.52775610363418,24.92497963814506,4863.5,5028.846153846154,4927.937428911123,5035.540205376612,0.9215425531914894,1.049645390070922,-0.1281028368794325,-0.3893643989381931,25.8466987485349,-89.85000000000036,-91.32992341593406,-98.29969680165,6.969773385715925,4944.0,5082.0,5013.0,5262.5,96.87500000009096,22.16279102675936,31.727092235477866,14.968225777225314,-28.33178157821656,5512.25,5554.5,12.0,64.0,-52.0,4774.127577731071,5010.027022772132,0.0,0.0,37.20117608576261,0.887291133930823,0.9624303779769412,0.9874767926589804,-35.304064720877264,37.242421009073496,36.9885433715221,39.304469427649714,-63.0114566284779,-210.77058823529387,-0.7676767676767676,-2.1368665937886484,-2.602988456393444,0.4661218626047954,1.208562243181045,2.0583686162290693,-0.8498063730480243,4847.325573159907,-0.7877196525954311,-0.7908385534443951,-9.037037037037033,0.7877197882743019,4474.81982421875,2,0.1387575905195035,-1.195011338729287,-0.4616851402929995,0.2622236910895879,-0.669577680533493,-3.340281491152595,-2.4361657213758576,1.0718169777551054,-0.8989211003707567,2.047021987689305
2022-10-13,4919.0,4921.0,4868.0,4916.0,4474.81982421875,446820,-37086275.23603281,-18447431,-0.3665874348388421,-6730567.080110124,-415155.9912268923,109055.8690589816,-7845.974845998932,4885.325253648877,50.85070941539345,1163.7947883550462,4946.15,5202.598259888759,4689.701740111241,10.369611107174627,0.4412162125547703,0.0,0.0,4895.466666666667,5047.866666666667,4743.066666666668,6.226168427933311,0.5673665791776014,0.0,0.0,4686.0,5478.0,5082.0,16.012454130990772,0.2904040404040404,148.2252546291236,6.5785542493528135,-100.58447396237987,-126.13909967538332,25.554625713003432,4867.25,5015.884615384615,4926.100901386335,5026.685375348715,0.9418604651162792,1.1713852376137512,-0.2295247724974721,-0.373687082848436,25.89511015716048,-170.14999999999964,-86.3215001987095,-97.3902443863444,11.068744187634906,4974.0,5082.0,5028.0,5262.5,98.43750000004547,22.919997927345147,30.90838035885327,15.65311685390453,-34.61864349790829,5470.5,5539.0,8.0,60.0,-52.0,4799.679923067207,5010.027022772132,0.0,0.0,37.68691225377412,0.9066721188333946,0.9313210842547393,0.9645838207438936,-33.89570250876038,40.82910035947102,44.747081712062254,41.7023823928369,-55.25291828793775,-180.99117647058847,0.9238349414904538,-2.001009938987917,-2.482592752912339,0.4815828139244216,-3.277515001386228,0.99119189270601,-4.2687068940922375,4864.040800614011,0.0814332247556892,0.0814000858946784,-8.962962962962962,-0.0814351990078847,4474.81982421875,3,0.7199681145621781,0.3266288378857069,1.0110304278728537,1.6013311694687928,1.4170064294812477,-2.101008051459204,-1.9108984025377247,0.8667370131043555,0.5636374286493009,-2.882078587409964
2022-10-14,4989.0,4991.0,4908.0,4916.0,4474.81982421875,520885,-37506748.66976775,-17926546,-0.2856867144434233,-5769057.49723725,876393.0618082685,307138.8213914178,363.8599348534202,4880.702854194604,57.708316859749,1163.7947883550462,4933.85,5170.544127514757,4697.155872485244,9.59470302156557,0.4622931075911726,0.0,0.0,4913.133333333333,5062.333333333333,4763.9333333333325,6.0735172395077255,0.5096067917783754,0.0,0.0,4686.0,5389.0,5037.5,14.248507757633492,0.3271692745376955,141.70272916621124,6.332270841063834,-93.93954209854928,-119.69918816001652,25.75964606146724,4878.916666666667,5001.692307692308,4924.546916557668,5018.486458656217,0.9881565396498456,1.002574665293512,-0.0144181256436664,-0.3570419687673077,25.891828329019745,-210.8500000000004,-81.12147306230699,-95.50560703696276,14.384133974655768,4974.0,5082.0,5028.0,5262.5,99.21875000002274,23.97403558238293,33.13662972143639,15.000305312157131,-7.23184538377775,5458.75,5539.0,4.0,56.00000000000001,-52.00000000000001,4823.699127683174,5010.027022772132,0.0,0.0,37.68691225377412,0.9066721188333946,0.9002117905325374,0.9313210842547393,-32.71460164490232,41.68415658419125,44.747081712062254,42.16090226521553,-55.25291828793775,-164.90882352941208,2.931323283082077,-1.8718699925256577,-2.360448200835003,0.4885782083093453,-6.334959850501845,-0.4740384559355611,-5.860921394566284,4873.729912294578,0.0,0.0,-8.962962962962962,0.0,4520.33251953125,4,-2.3600601954405818,-1.2351903059098817,-3.3426242747326,-3.0847708693873983,-3.344087349470769,-0.3561547474771771,-0.7846727994238023,-2.950825452371319,-3.309565809626335,0.0
2022-10-17,4929.0,4992.0,4900.0,4966.0,4520.33251953125,1153461,-37005243.88715905,-16773085,-0.2340120808261526,3294100.7166537847,-27915.985022467165,349649.9329386335,11731.70260374288,4886.522121049073,66.07587428910267,1163.7947883550462,4924.65,5140.400110081018,4708.899889918981,8.762048473740009,0.5958284563203063,0.0,0.0,4929.5,5081.4,4777.6,6.162896845521844,0.6201448321263993,0.0,0.0,4686.0,5389.0,5037.5,14.275126151097034,0.3982930298719772,136.73245624959011,5.941113344381272,-83.67425881949657,-112.49420229191252,28.81994347241596,4899.166666666667,4991.307692307692,4930.924314010335,5014.598572829831,1.0061601642710472,0.9630390143737166,0.0431211498973305,-0.337866597671837,25.845323722327016,-130.64999999999964,-74.42866737268552,-92.6348725430618,18.206205170376265,4974.0,5082.0,5028.0,5262.5,99.60937500001135,24.86513545468032,31.565217242039235,14.70132467643792,10.747949565430869,5454.25,5534.5,4.0,52.0,-48.0,4846.277180022184,5010.027022772132,0.0,0.0,43.9696853194613,1.0,0.9377814125555964,0.9231047624476244,-29.93914018370889,39.008241750470354,54.474708171206224,47.98962386511025,-45.525291828793776,-147.95588235294144,5.145034935422401,-1.66861330182762,-2.222081221033527,0.5534679192059067,-2.7270932325729342,-0.9246494112630358,-1.8024438213098983,4894.476177547353,1.0170870626525552,1.0119495382186372,-8.037037037037042,-1.0170844212804866,4655.96044921875,0,4.163828209720521,0.3984096578000731,0.4492407552205293,1.1781343558021575,1.674706512677588,-0.1971597682243242,0.8190135129730152,1.6985205557529923,1.7876089282287635,6.328123064179479
2022-10-18,5032.0,5145.0,4996.0,5115.0,4655.96044921875,3669094,-34813637.40393757,-13103991,-0.0846330500547873,80922801.47141753,505588.0279981924,512818.1802711113,121819.29946238163,4941.835996678273,78.19249294839284,1163.7947883550462,4924.15,5138.079217265832,4710.220782734167,8.688980525200591,0.9460587535428752,0.0,0.0,4947.833333333333,5096.333333333333,4799.333333333333,6.002627412672214,1.0628507295173972,1.0,0.0,4686.0,5389.0,5037.5,14.276575652650711,0.6102418207681366,140.9592106246311,5.307552704713721,-62.79206526673988,-102.553774886878,39.76170962013812,4925.916666666667,4983.961538461538,4959.243650316437,5022.035715583177,1.0947368421052632,0.8330827067669173,0.2616541353383459,-0.3114655246721205,25.82554077538068,-124.14999999999964,-65.4461269265891,-88.6074036918499,23.161276765260794,4974.0,5082.0,5028.0,5262.5,99.80468750000568,26.39663019581596,36.43776890517281,13.37256492414904,114.40704823477176,5454.25,5534.5,8.0,48.0,-40.0,4867.500549220853,5010.027022772132,0.0,0.0,57.66739704295506,1.0,0.9688907062777982,0.935627969788644,-22.54909476112838,45.57399226512367,83.46303501945525,60.89494163424124,-16.53696498054475,-131.79411764705856,6.695869837296621,-1.2503309180358595,-2.0277311604339934,0.7774002423981339,18.27277647141022,2.9148357652716155,15.357940706138606,4954.497378046279,3.000402738622632,2.956271231761498,-5.277777777777781,-3.0003971854168867,4670.52490234375,1,-5.25906813641231,-0.3750007698592412,-1.624556028421324,-0.9537367443879674,0.3175549704689331,-0.9445158971270048,-1.7229090640628044,-1.6198736038348756,0.2162567226749701,-10.68747907552428
2022-10-19,5135.0,5139.0,5072.0,5131.0,4670.52490234375,680862,-34295369.31438533,-12423129,-0.0038993623485653,70918657.26121503,344416.3428124936,580571.549889206,112217.37046567688,4963.751420023933,83.9623905491174,1167.4352021602624,4924.45,5139.51880294448,4709.38119705552,8.734733947729392,0.9801951681790896,0.0,0.0,4967.166666666667,5100.066666666668,4834.266666666667,5.351139147065736,1.116378229245043,1.0,0.0,4686.0,5297.0,4991.5,12.407476977124348,0.7283142389525368,133.563289562168,4.421175649504746,-44.43943994458914,-90.93090789842024,46.49146795383109,4953.5,4979.461538461538,4985.667704113908,5030.107144058497,1.1668356997971605,0.7966531440162272,0.370182555780933,-0.2800536156523375,25.805352889346363,-55.44999999999982,-55.86749630796605,-83.41436619395469,27.54686988598864,5029.5,5082.0,5055.75,5262.5,99.90234375000284,27.81873245544192,35.15689333533845,12.902486973933632,146.80538882219497,5454.25,5534.5,4.0,44.0,-40.0,4887.450516267601,5010.027022772132,0.0,0.0,58.83128368407471,1.0,1.0,0.9688907062777984,-16.242338891084295,46.92568658348251,86.5234375,74.82039356355382,-13.4765625,-88.43235294117676,6.895833333333333,-0.8834690528825111,-1.798878738923697,0.915409686041186,12.786988752049488,4.88926636262719,7.897722389422299,5003.182534287325,0.3128054740958008,0.3123172556238174,-4.981481481481486,-0.3128130765682044,4690.55029296875,2,-0.0123185577059672,0.199254449090489,0.266441232109031,-0.1181011091812536,-1.1004917487211543,-0.701748800176901,-0.7015581495317775,-0.1062736590635609,-3.720420329679087,0.086116070764973
