Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_NST.AX_2021-09-15_2023-09-15_Close_percent,asx_EVN.AX_2021-09-15_2023-09-15_Close_percent,asx_NCM.AX_2021-09-15_2023-09-15_Close_percent,ssx_601899.SS_2021-09-15_2023-09-15_Close_percent,ssx_000001.SZ_2021-09-15_2023-09-15_Close_percent,asx_AGL.AX_2021-09-15_2023-09-15_Close_percent,ssx_600016.SS_2021-09-15_2023-09-15_Close_percent,ssx_601668.SS_2021-09-15_2023-09-15_Close_percent,ssx_601012.SS_2021-09-15_2023-09-15_Close_percent,ssx_601601.SS_2021-09-15_2023-09-15_Close_percent
2022-09-28,320.0,334.0,307.0,328.0,312.7142944335937,2621190,-96733568.52456748,78324924,-0.1681857484683929,-5172426.267171667,-2060.1329930298834,-3414.545720897292,43678.648454873095,357.1247551624283,10.06322985378823,833.773024132542,351.0,388.16988027960485,313.83011972039515,21.17941896273781,0.1906097110484894,0.0,0.0,338.26666666666665,355.96666666666664,320.56666666666666,10.46511627906976,0.2099811676082865,0.0,0.0,307.0,393.0,350.0,24.501424501424506,0.2441860465116279,16.819123201491156,11.292080394849249,-14.604311785966727,-11.678148349272815,-2.9261634366939138,342.9166666666667,357.7692307692308,339.4718742314862,354.0761860174529,0.7424892703862661,1.2317596566523603,-0.4892703862660944,-0.4517317645736423,25.971770271144745,19.0,-108.8427753387774,-81.95423690700562,-26.888538431771792,334.0,356.5,345.25,372.0,0.447602327346668,27.55867551652094,9.661313566069312,32.691728917034204,-130.6122448979592,400.25,398.0,4.0,88.0,-84.0,350.42650368,357.8300422973974,0.0,0.0,36.687769024738415,0.3580920121974232,0.2115946140860258,0.1245017619097584,-26.399195679390346,40.732973835760575,24.41860465116279,20.542635658914723,-75.5813953488372,-42.87941176470588,-12.533333333333331,-4.1246241240428585,-3.2379288288590864,-0.8866952951837721,-18.22327059206775,-10.698037279579134,-7.525233312488615,341.54876758579167,1.8633540372670727,1.8462062839735616,-2.089552238805969,1.8633487272874163,313.6676940917969,2,0.8438792200569907,1.8867904872652448,0.2495211844596383,-4.713374828102232,-0.3292227148872371,2.964119823422962,-0.5813983749993525,-0.9708779162131408,-2.224947320496611,0.2496138871771762
2022-09-29,328.0,335.0,318.0,329.0,313.6676940917969,1934032,-96164735.583391,80258956,-0.1267509335908795,-4157217.943290001,5273.956170321898,-3129.1143300755434,54738.48871383124,349.1925919390671,18.51135029692395,836.3150150597753,350.05,388.4295518473074,311.6704481526926,21.92803990704609,0.2257654273329301,0.0,0.0,335.06666666666666,352.46666666666664,317.66666666666663,10.385992837246324,0.3256704980842921,0.0,0.0,307.0,393.0,350.0,24.56791886873304,0.2558139534883721,16.83721088134204,11.628015848788976,-14.357874099489436,-12.21409349931614,-2.1437806001732955,339.5,355.11538461538464,337.8608166574114,352.21869075690086,0.7641921397379913,1.2532751091703056,-0.4890829694323143,-0.4760070337939754,26.11119932417532,19.94999999999999,-114.33273240109273,-87.39286677325704,-26.93986562783568,334.0,356.5,345.25,372.0,0.223801163673334,29.35252182955913,9.380113951701436,30.25907547684393,-96.68469968095464,398.75,398.0,4.0,84.0,-80.0,350.42650368,351.73043722170974,0.0,0.0,37.30974004910716,0.3913691497015558,0.291675627242115,0.1985002837827862,-26.32240991158714,46.41804517207437,28.571428571428573,23.47729789590254,-71.42857142857143,-42.07058823529417,-11.081081081081082,-4.076408911927718,-3.405624845472813,-0.670784066454905,-18.236728651238536,-12.205775553911016,-6.0309530973275205,340.62899497562535,0.304878048780477,0.3044142381227743,-1.7910447761193993,0.3048788223544534,333.6890563964844,3,4.463037967719416,5.026453538751923,2.551345011665717,2.941175135649857,-2.064406286675464,-0.0,-1.1695893927379046,-1.764697842829264,4.551155452280355,-1.3446219612966104
2022-09-30,333.0,350.0,333.0,350.0,333.6890563964844,3315856,-92848879.583391,83574812,-0.0661647707306429,6384238.334322857,7690.321895763869,-2434.966599739964,217546.82200311363,346.2436991998281,29.055234546658085,836.3150150597753,350.05,388.4295518473074,311.6704481526926,21.92803990704609,0.4993486114663488,0.0,0.0,334.4,351.8,317.0,10.406698564593306,0.9482758620689652,0.0,0.0,307.0,393.0,350.0,24.56791886873304,0.5,17.253489793207834,11.615178869509249,-12.325959967924746,-12.236466793037865,-0.0894931748868828,337.8333333333333,353.4230769230769,339.728383325502,352.0543432934267,0.819327731092437,1.1260504201680672,-0.3067226890756303,-0.4834652431682134,26.2636916612778,3.9499999999999886,-112.19876071240088,-92.7426905212106,-19.45607019119028,334.0,353.0,343.5,372.0,38.58097827224421,29.367444355927017,14.969113972257531,27.533496464261187,-24.0038079695362,397.25,398.0,36.0,80.0,-44.0,307.0,351.73043722170974,1.0,0.0,48.705801054855264,1.0,0.583153720632993,0.3621413206537112,-22.54759917104992,56.928274448066325,55.84415584415584,36.27806302224906,-44.15584415584416,-38.041176470588255,-5.405405405405405,-3.5011526495077008,-3.424730406279791,-0.0764222432279098,-13.420634410606672,-12.448747325250148,-0.9718870853565242,340.6680001994521,6.382978723404253,6.1875403718087085,4.477611940298498,6.382985140582605,327.9686584472656,4,4.539387100939464,3.274557630676128,2.6699046706026053,1.8181850248078604,-0.1686281858514462,3.636369063810534,0.2958632639282683,2.794407051834668,-4.333074098691185,2.6249385269378536
2022-10-03,350.0,353.0,333.0,344.0,327.9686584472656,1607114,-92688168.183391,81967698,-0.1176493605769505,4094678.000848164,1866.700184305532,-2280.706548663099,184099.85726443765,341.1161821831236,32.905682793293096,821.9781862301792,349.6,388.0416440855509,311.1583559144492,21.991787234296805,0.4271623244373032,0.0,0.0,333.2,351.6,314.8,11.044417767106848,0.7934782608695646,0.0,0.0,307.0,393.0,350.0,24.599542334096107,0.4302325581395348,17.528140813887052,11.652858741677454,-11.072170150112813,-12.003607464452854,0.9314373143400428,337.0,351.53846153846155,340.3855551215786,351.4577252716914,0.8319672131147541,1.110655737704918,-0.2786885245901639,-0.4814819603561309,26.4079850826925,0.3999999999999772,-113.6387791600419,-98.05628416980248,-15.58249499023944,331.0,350.0,340.5,372.0,69.2904891361221,29.089095763896125,14.971726043905988,25.20495275845212,-25.88737656792112,397.25,398.0,32.0,76.0,-44.0,307.86,351.73043722170974,0.0,0.0,46.1258260940994,0.8621145425586763,0.7511612307534107,0.5419968595428396,-20.25097987822268,56.536156797628905,55.223880597014926,46.54648833753311,-44.776119402985074,-31.15588235294115,-2.824858757062147,-3.150356174858175,-3.369855559995468,0.219499385137293,-15.14474483283957,-12.987946826768034,-2.1567980060715364,340.77185140935296,-1.7142857142857126,-1.7291497110060838,2.686567164179099,-1.7142899473520288,345.1298217773437,0,-2.0434185047120508,-1.951215891015749,-1.5366392804283464,1.8181850248078604,-0.1686281858514462,0.2923992820714289,0.2958632639282683,2.794407051834668,-4.333074098691185,2.6249385269378536
2022-10-04,350.0,362.0,343.0,362.0,345.1298217773437,2284355,-90403813.183391,84252053,-0.0449335353808242,9383779.71501271,7901.57396726866,-1358.9569636393703,91979.6777740864,340.9297900922592,40.246467183049006,821.9781862301792,349.85,388.54509012782063,311.1549098721794,22.12096048467664,0.6569966623654986,0.0,0.0,333.7333333333333,352.33333333333337,315.1333333333333,11.146624051138646,1.2598566308243715,1.0,0.0,307.0,393.0,350.0,24.581963698728025,0.6395348837209303,17.67532673249835,11.547408019807303,-8.527780177182024,-11.308442006998687,2.780661829816665,338.0,351.1923076923077,343.7108543336434,352.2386345108254,0.8976377952755905,1.031496062992126,-0.1338582677165354,-0.4626965256897752,26.385050718217176,10.149999999999975,-108.04586819885348,-102.1986345790331,-5.847233619820372,334.5,350.0,342.25,372.0,84.64524456806106,28.00101888110997,17.551568111318574,23.1978098256348,24.10447510659017,395.875,398.0,28.000000000000004,72.0,-44.0,309.66560000000004,351.73043722170974,0.0,0.0,53.99835247508434,1.0,0.954038180852892,0.7627843774130986,-15.51206577665674,67.47217372931144,84.61538461538461,65.22780701885179,-15.384615384615383,-23.861764705882365,3.428571428571429,-2.4210235169191634,-3.180089151380207,0.7590656344610438,-14.114657907414252,-13.213289042897278,-0.9013688645169732,341.39669322074025,5.232558139534893,5.100255445237334,8.059701492537318,5.232561980564185,328.92205810546875,1,7.431537789872067,4.975120970106701,6.302511730609993,1.8181850248078604,-0.1686281858514462,4.66472010150072,0.2958632639282683,2.794407051834668,-4.333074098691185,2.6249385269378536
2022-10-05,360.0,360.0,345.0,345.0,328.92205810546875,607011,-91010824.183391,83645042,-0.161187144343242,6569070.18429661,0.0,-950.1205589270896,91024.16205190802,339.3068712181535,43.53219742718623,783.3770006889829,348.9,387.0884799383291,310.71152006167085,21.890788156107263,0.4489374805399675,0.0,0.0,334.5,352.7,316.3,10.88191330343796,0.7884615384615387,0.0,0.0,307.0,393.0,350.0,24.648896531957583,0.4418604651162791,17.607794059248512,11.402142128947755,-7.793254925715587,-10.605404590742069,2.8121496650264817,336.75,350.4230769230769,343.9091844361598,351.7024393618754,0.9482071713147412,1.0239043824701195,-0.0756972111553784,-0.4414491010937379,26.289254885588296,-2.8999999999999773,-104.70029949391126,-105.23592411375516,0.535624619843901,334.5,350.0,342.25,372.0,92.32262228403052,26.990661775665693,16.30078786905187,21.54466054519796,3.309888291270215,392.25,398.0,24.0,68.0,-44.0,312.80566400000004,351.73043722170974,0.0,0.0,47.01125999237176,0.7089142348669,0.857009592475192,0.8540696680271648,-13.838351300558982,60.125830219793976,69.0909090909091,69.64339143443621,-30.90909090909091,-16.241176470588243,-4.166666666666666,-2.2158660428558794,-2.9872445296753423,0.7713784868194629,-19.18059854285836,-14.406750942889497,-4.773847599968864,341.4489149830401,-4.696132596685088,-4.809979479441129,2.9850746268656803,-4.69613538129174,339.409423828125,2,2.912636315052921,-0.4739413537214005,1.0163801513018598,1.8181850248078604,-0.1686281858514462,1.3927653990509867,0.2958632639282683,2.794407051834668,-4.333074098691185,2.6249385269378536
2022-10-06,350.0,362.0,347.0,356.0,339.409423828125,867779,-90837268.383391,84512821,-0.2448624620276585,6994284.300825667,3457.1014048507745,-419.9302186651331,-837.7254944351007,337.5875155523139,54.78127240670226,783.3770006889829,347.4,381.8116259424075,312.98837405759247,19.81095333471935,0.6249577688423279,0.0,0.0,336.5,355.0,318.0,10.99554234769688,1.027027027027027,1.0,0.0,307.0,393.0,350.0,24.75532527345999,0.5697674418604651,17.54701465332366,11.13517207458145,-6.251467279401823,-9.73461712847402,3.4831498490721984,337.5833333333333,350.2307692307692,345.76930990751987,352.0207771869217,0.9840637450199204,0.9601593625498008,0.0239043824701195,-0.4126684063351373,26.213952786563624,-11.399999999999975,-99.269874532922,-106.58227296040856,7.31239842748657,334.5,350.0,342.25,372.0,96.16131114201526,25.86297451781049,15.977478845084558,20.009065908019867,31.46334223805281,387.25,395.0,20.0,64.0,-44.0,315.75732416000005,351.73043722170974,0.0,0.0,51.39389450666614,0.8914969792700258,0.8668037380456418,0.8926171704579087,-10.94693499601494,61.66234280340127,89.0909090909091,80.93240093240094,-10.909090909090908,-9.626470588235293,2.8901734104046244,-1.7758801992765094,-2.744971663595576,0.9690914643190665,-22.512950072371776,-16.027990768785955,-6.484959303585821,341.87659600515974,3.1884057971014457,3.1386313820670253,6.26865671641792,3.188404506241256,328.92205810546875,3,0.2358463952911336,0.4761982541736245,0.055881026898362,1.8181850248078604,-0.1686281858514462,0.5494467948756494,0.2958632639282683,2.794407051834668,-4.333074098691185,2.6249385269378536
2022-10-07,358.0,358.0,344.0,345.0,328.92205810546875,1070784,-91755083.24053386,83442037,-0.1050057131175879,4312440.2578505725,-4576.086306855537,-952.694539522831,-5417.706529881125,337.71599093850847,51.10796597583486,783.3770006889829,346.05,378.5613826220938,313.53861737790623,18.789991401296792,0.4838518094999985,0.0,0.0,338.8666666666667,355.96666666666664,321.76666666666665,10.092465079677352,0.6793372319688116,0.0,0.0,307.0,384.0,345.5,22.25111978037856,0.4935064935064935,17.192313187991296,11.060134704942266,-5.84976508038784,-8.957646718856784,3.1078816384689443,338.3333333333333,350.11538461538464,345.65095453713224,351.5007196175201,0.9529411764705882,0.9686274509803922,-0.0156862745098039,-0.3850961471126801,26.09551925205706,-9.050000000000011,-91.34472418047764,-106.14089696106042,14.79617278058278,334.5,350.0,342.25,372.0,98.08065557100764,25.045915361031067,15.027554454329708,20.093461132689367,12.56015006932548,384.75,392.5,16.0,60.0,-44.0,318.53188471040005,351.73043722170974,0.0,0.0,47.19058201160386,0.7163848798172188,0.7722653646513814,0.8320262317240718,-10.00904221299164,55.16779677388196,69.0909090909091,75.75757575757576,-30.90909090909091,-6.814705882352939,2.6785714285714284,-1.6642256342328885,-2.528822457723039,0.8645968234901504,-24.41305643224364,-17.705003901477493,-6.708052530766146,342.0400172855461,-3.08988764044944,-3.1386313820670253,2.9850746268656803,-3.089886428129049,324.1550598144531,4,1.2941088222181918,-0.4739413537214005,1.173195979294135,1.8181850248078604,-0.1686281858514462,-2.8688481019080285,0.2958632639282683,2.794407051834668,-4.333074098691185,2.6249385269378536
2022-10-10,358.0,357.0,338.0,340.0,324.1550598144531,2095494,-93409420.6089549,81346543,-0.114783816029716,2199595.935300491,-3173.47603954008,-1120.2910976827754,-63455.50073277968,337.8104901637875,48.84935744625052,783.3770006889829,344.3,374.0395359748633,314.5604640251367,17.275362169540116,0.4277056642101865,0.0,0.0,341.5,358.7,324.3,10.073206442166905,0.4563953488372093,0.0,0.0,307.0,384.0,345.5,22.36421725239617,0.4285714285714285,17.373081869192166,10.830251421806242,-5.867237544631735,-8.339564884011775,2.4723273393800405,338.5833333333333,349.7307692307692,344.78157691603496,350.6488144606667,0.9455252918287936,0.9844357976653696,-0.0389105058365759,-0.3614698712701726,26.04949610888366,-26.30000000000001,-86.99183757090492,-104.37396128770912,17.3821237168042,334.5,350.0,342.25,372.0,99.04032778550382,24.73018665857591,13.82614220443153,21.0116946284708,0.9119927040581602,382.75,390.5,12.0,56.00000000000001,-44.00000000000001,321.13997162777605,351.73043722170974,0.0,0.0,45.37402328622437,0.6407061353616975,0.7495293314829806,0.7961994780600014,-9.858250125004249,50.25921020071887,60.0,72.72727272727273,-40.0,-4.723529411764673,0.8902077151335311,-1.6732517843119303,-2.3577083230408173,0.684456538728887,-21.40551263783266,-18.445105648748527,-2.9604069890841345,341.98593144285013,-1.449275362318836,-1.459879942115272,1.49253731343284,-1.4492789928631282,328.92205810546875,0,-4.413468767967444,-6.904748156355069,-4.030926623121516,-0.892861782546305,-3.125002321594451,-3.2348842986462216,0.294983056309519,1.3592213486992364,-4.216236459595294,-1.0821370173246407
2022-10-11,335.0,346.0,331.0,345.0,328.92205810546875,3592939,-90295540.14228824,84939482,0.0897620103199906,4451752.944543278,-3757.369663108669,-898.6022226609658,22467.859974424555,337.8680524650848,45.728919701781614,783.3770006889829,343.05,370.3664785431833,315.73352145681673,15.925654302978154,0.5356927412315854,0.0,0.0,343.3333333333333,361.1333333333333,325.5333333333333,10.36893203883496,0.5468164794007495,0.0,0.0,307.0,374.0,340.5,19.530680658796093,0.5671641791044776,17.135773682272948,10.338502116144335,-5.415203292462365,-7.754692565701894,2.3394892732395283,340.8333333333333,349.4230769230769,344.8151804674142,350.2303837598766,0.9486166007905138,1.0039525691699605,-0.0553359683794466,-0.3381100801352203,26.025940102900787,-19.05000000000001,-78.75939671990676,-101.03136366339017,22.27196694348341,340.0,350.0,345.0,372.0,99.52016389275192,24.910148940362127,12.946172963271282,22.64451352637008,-14.895330112721258,382.75,390.5,8.0,52.0,-44.0,323.5915733301095,351.73043722170974,0.0,0.0,47.54841319232367,0.731292305657941,0.6961277736122856,0.7393074899155492,-9.052597638369654,50.61249685755615,69.0909090909091,66.06060606060605,-30.90909090909091,-5.861764705882365,8.49056603773585,-1.546183182146502,-2.195403294861954,0.6492201127154522,-12.8474896354982,-17.325582446098462,4.478092810600263,342.1084789358325,1.4705882352941124,1.459879942115272,2.9850746268656803,1.4705919734044102,327.9686584472656,1,-0.6075206709717946,-1.2787807210429776,-0.1725962038067336,1.4157070551777764,0.0871766556407038,0.2906992768742782,0.5882309310405134,-1.724130037634481,1.3510470880365515,-1.2431636398438854
2022-10-12,349.0,349.0,337.0,344.0,327.9686584472656,1517951,-90042548.30895491,83421531,0.0920705057868535,3598938.09532281,3557.427084273471,-38.186718508702334,48437.48026427963,338.3692254164901,51.80826896358525,781.1063427159714,341.75,366.1292944934877,317.3707055065123,14.267326696993528,0.5461457160009497,0.0,0.0,345.3666666666667,361.6666666666666,329.06666666666666,9.439243316282202,0.4580777096114525,0.0,0.0,307.0,372.0,339.5,19.01975128017557,0.5692307692307692,16.622196314045652,9.855977223568898,-5.079105763925554,-7.219575205346626,2.140469441421072,342.5,348.9230769230769,344.689768087812,349.7688738517376,1.0039525691699605,0.932806324110672,0.0711462450592884,-0.315808337765304,25.964219647577146,-19.75,-70.07248112751181,-96.11355796632562,26.041076838813808,346.5,350.0,348.25,372.0,99.76008194637596,24.740155765556832,13.572761485345072,21.467394241321927,10.072499861641406,382.75,390.5,4.0,48.0,-44.0,325.8960789303029,351.73043722170974,0.0,0.0,47.14422706170357,0.7144537094351439,0.6954840501515941,0.71371371841562,-8.529161233877842,50.39383645437366,67.27272727272727,65.45454545454544,-32.72727272727273,-6.085294117647095,6.172839506172839,-1.4521320059138598,-2.046749037072336,0.5946170311584758,-14.086916429674613,-16.677849242813693,2.59093281313908,342.1598973216675,-0.2898550724637627,-0.290275965796205,2.686567164179099,-0.2898557985726313,320.34149169921875,2,-1.3447578686222244,-0.0,-0.057642815969416,1.3959322597223576,1.045302337246767,-1.884061188409476,0.2924028785763539,2.3391736245588675,4.020653287463745,4.279949350467788
2022-10-13,349.0,353.0,336.0,336.0,320.34149169921875,2069241,-92111789.30895492,81352290,0.0941502412594052,719957.2245624093,1232.335914472988,516.3343858991228,-52521.74169194472,339.7177152528828,51.75151771620518,781.1063427159714,340.85,364.67666573400913,317.0233342659909,13.980733891159812,0.3982232752550569,0.0,0.0,346.8,363.1,330.5,9.400230680507503,0.1687116564417176,0.0,0.0,307.0,362.0,334.5,16.136130262578845,0.5272727272727272,16.659976682641087,8.868909755524081,-5.396076580440251,-6.854875480365352,1.4587988999251005,343.6666666666667,347.84615384615387,343.3528806896871,348.74895727012733,1.0537190082644627,0.9256198347107438,0.1280991735537189,-0.2989320673687923,25.832800256538626,-12.850000000000025,-62.21214377833771,-90.55948941809638,28.347345639758665,346.5,350.0,348.25,372.0,99.71207804881922,24.139780894241536,14.304369107587403,19.889985291929708,5.189903279075363,381.0,390.5,8.0,44.0,-36.0,328.0623141944847,351.73043722170974,0.0,0.0,43.927207892829074,0.5207639016322293,0.6555033055751046,0.6823717097796614,-9.03786967571747,41.16052776645915,52.72727272727273,63.030303030303024,-47.27272727272727,-6.600000000000023,4.3478260869565215,-1.547266728101114,-1.946852575278092,0.3995858471769773,-12.803456103242638,-15.902970614899482,3.099514511656844,342.09141541016544,-2.3255813953488413,-2.3530497410193973,0.2985074626865591,-2.3255779330125392,319.3880920410156,3,0.7435042516118955,0.7772084601552791,0.8073745915223469,-1.8773409399160528,-2.241376957059586,-0.8862605497031524,-0.8746364259309019,-1.9047605499967235,-2.8524259839992823,-0.0965614587987602
2022-10-14,345.0,345.0,332.0,335.0,319.3880920410156,2037617,-93208967.6935703,79314673,0.0921292584498559,326018.04962492234,-3828.00104239413,1469.8584299765157,-54186.22003045404,340.6179606891983,50.2972328634616,778.7816214578881,340.1,363.6703203202716,316.5296796797285,13.860817594984736,0.3918130952252314,0.0,0.0,346.1,362.0,330.2,9.188095926032942,0.1509433962264154,0.0,0.0,307.0,362.0,334.5,16.171714201705377,0.509090909090909,16.29397901437698,8.012679729924313,-5.662693868815779,-6.616439158055438,0.9537452892396584,344.25,345.88461538461536,342.0678221220429,347.7305159908587,1.0717299578059072,0.8818565400843882,0.189873417721519,-0.2864254626828852,25.628360762533365,-11.100000000000025,-57.40377471203227,-84.31115559053976,26.90738087850748,346.5,350.0,348.25,372.0,98.7529652331194,23.89089010189464,13.48816823116542,20.5107501524137,-20.96436058700224,378.25,390.5,4.0,40.0,-36.0,330.09857534281565,351.73043722170974,0.0,0.0,43.527371548719074,0.5017376620651273,0.5789850910441667,0.6433241489236218,-9.565407279719922,42.03577662079186,50.90909090909091,56.96969696969696,-49.09090909090909,-7.982352941176487,2.1341463414634148,-1.6284719368617746,-1.8831764475948285,0.2547045107330536,-11.77374203791985,-15.077124899503556,3.303382861583706,341.8783450343988,-0.2976190476190465,-0.298062813813793,0.0,-0.2976197847946338,320.34149169921875,4,-1.8450216410183344,-0.0,-1.2013735868859925,1.530608709896697,1.6754825463852825,1.788370723612104,0.5882309310405134,1.3592213486992364,8.978727854078656,0.5316540365901261
2022-10-17,335.0,341.0,333.0,336.0,320.34149169921875,816093,-93412990.9435703,80130766,0.064995315090759,396028.756821362,-1470.4206505876168,865.2807089815196,-3628.237802061122,341.0745075345626,47.27851436306216,781.1063427159713,338.9,360.6706224072765,317.1293775927234,12.847814934952236,0.4333964839004628,0.0,0.0,345.4333333333333,360.1333333333333,330.7333333333333,8.511048924056752,0.179138321995466,0.0,0.0,307.0,362.0,334.5,16.22897609914429,0.5272727272727272,15.464581112939282,6.946332682930277,-5.727277854080739,-6.438606897260499,0.7113290431797594,344.8333333333333,344.5,341.134311026344,346.86158888042473,1.0296610169491525,0.9067796610169492,0.1228813559322032,-0.276314839878547,25.43545806325353,11.100000000000025,-52.976086946527786,-78.19229100694801,25.216204060420225,346.5,345.5,346.0,372.0,96.58311803137887,23.6597772232868,12.99670293199402,19.763404642843728,-19.87996999249838,379.5,390.5,4.0,36.0,-32.0,332.0,351.73043722170974,0.0,0.0,44.07556639220449,0.4267792237423658,0.4830935958132407,0.5725273308108374,-9.85398805322664,38.94258614813601,52.72727272727273,52.12121212121212,-47.27272727272727,-8.994117647058829,2.127659574468085,-1.6511709678107749,-1.8367753516380176,0.1856043838272429,-15.809937965667306,-15.223687512736308,-0.5862504529309973,341.7846123794172,0.2985074626865591,0.298062813813793,0.2985074626865591,0.2985082042697797,322.248291015625,0,-4.010022747380987,-2.313631127766797,-1.7950238550937314,1.1306583106557184,-0.433657409459812,-2.489018431842453,-0.2923955047205169,-0.3831453071734074,-1.503319592325184,-0.0480670544940124
2022-10-18,338.0,340.0,332.0,338.0,322.248291015625,5078379,-90873801.4435703,85209145,0.1426608990206355,1790418.6487040245,-157.53058210109958,1001.1808811907184,32664.544936034115,341.9394439927075,41.81540189999421,781.1063427159713,338.5,360.0267275729548,316.9732724270452,12.718893691553813,0.4883865302260763,0.0,0.0,343.53333333333336,357.1333333333333,329.93333333333334,7.917717834271294,0.2965686274509804,0.0,0.0,307.0,362.0,334.5,16.248153618906944,0.5636363636363636,14.718123001645353,6.338047165335295,-5.553065559298773,-6.261498629668154,0.7084330703693809,343.8333333333333,343.0769230769231,340.6521093299834,346.20517488928215,1.0783410138248848,0.935483870967742,0.1428571428571429,-0.2666278996604423,25.228586515287144,5.5,-50.44641614952876,-72.16408174646106,21.717665596932303,346.5,345.5,346.0,372.0,96.74977225759886,23.52877599121706,12.50597353646477,19.489153073925223,-15.35858388650247,379.5,390.5,4.0,32.0,-28.0,332.0,362.0,0.0,1.0,45.22088582176895,0.4740445503035018,0.4675204787036648,0.5098663885203574,-9.797186163652556,42.249407663953846,45.45454545454545,49.69696969696969,-54.54545454545455,-8.744117647058829,-3.428571428571429,-1.6039810962024663,-1.7902165005509074,0.1862354043484411,-2.320786435991967,-12.64310729738744,10.322320861395475,341.4494103058457,0.5952380952380931,0.5934735519814716,0.8955223880596996,0.5952395695892676,314.62109375,1,5.613571057774763,5.2631609058184665,4.599057406502993,-0.621122091372726,-0.0,0.900898502358018,-0.2932529632023914,-0.384609382113581,-0.7928639333369318,-1.4430101929422676
2022-10-19,336.0,336.0,328.0,330.0,314.62109375,447150,-91097376.4435703,84761995,0.1934811932078315,1023615.9846034496,-7156.435200715644,113.29578325946557,19645.014475908705,342.7970901650504,36.21656696756893,762.6186186280194,338.2,360.02292372713185,316.3770762728681,12.905336325920675,0.3121241657962369,0.0,0.0,341.66666666666663,354.56666666666666,328.76666666666665,7.551219512195126,0.04780361757106,0.0,0.0,307.0,362.0,334.5,16.262566528681255,0.4181818181818181,14.246310701480818,5.9164562748780485,-5.991468284933433,-6.20749256072121,0.2160242757877775,342.6666666666667,341.53846153846155,339.0133232792167,345.00479156415014,1.0,0.9476190476190476,0.0523809523809524,-0.261558057366629,25.07132740348929,23.80000000000001,-46.66937096469857,-66.3195813499918,19.65021038529322,343.0,340.5,341.75,372.0,76.2000745217593,23.740757765713017,11.901065408656642,20.481253207324222,-51.62523900573656,379.5,390.5,56.00000000000001,28.000000000000004,28.000000000000004,332.0,361.4,0.0,0.0,41.5548909306002,0.0,0.3002745913486224,0.4169628886218426,-10.7433716342644,44.07995983749044,5.882352941176471,34.68805704099822,-94.11764705882354,-10.297058823529367,-4.069767441860465,-1.736633354502087,-1.7794998713411432,0.0428665168390565,-8.976254799989327,-11.90973679790782,2.9334819979184914,340.8174604753692,-2.3668639053254448,-2.395324102249319,-1.49253731343284,-2.366869733144739,314.62109375,2,-0.7416540758447354,0.500002083417499,-1.9165716227037848,-1.0000017581329246,-1.6550499733062196,-0.0,-0.0,-0.96524545440478,-1.8381565279334355,-1.6593439781729558
