Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_CBAPH.AX_2021-09-15_2023-09-15_Close_percent,ssx_600887.SS_2021-09-15_2023-09-15_Close_percent,jpx_4689.T_2021-09-15_2023-09-15_Close_percent,ssx_601111.SS_2021-09-15_2023-09-15_Close_percent,ssx_600938.SS_2021-09-15_2023-09-15_Close_percent,asx_ALD.AX_2021-09-15_2023-09-15_Close_percent,asx_NAB.AX_2021-09-15_2023-09-15_Close_percent,ssx_600019.SS_2021-09-15_2023-09-15_Close_percent,ssx_300750.SZ_2021-09-15_2023-09-15_Close_percent,ssx_002475.SZ_2021-09-15_2023-09-15_Close_percent
2022-07-11,917.0,968.0,917.0,946.0,932.1170043945312,12504,-2788367.4901171057,5449446,0.0287657697882709,710864.0465719489,1631477.9270633396,231504.39908850312,422.2835762245648,916.0171130290848,56.87884290189318,872.6704635654766,917.8,951.6797874845792,883.9202125154206,7.382825775676468,0.916177344867283,0.0,0.0,920.5999999999998,973.1,868.1,11.40560504019118,0.7419047619047617,0.0,0.0,840.0,1012.0,926.0,18.74046633253432,0.6162790697674418,47.30087082701668,5.335259221168098,-10.615032084283255,-18.034028451687945,7.418996367404688,918.6666666666666,931.6923076923076,925.8027841869872,936.4178162712706,1.101468624833111,0.9279038718291056,0.1735647530040054,-0.2812528388668154,26.12515044258381,8.200000000000045,-52.91630602097525,-73.15874738187028,20.24244136089504,914.0,935.5,924.75,959.5,99.5327729803796,14.985049244487223,18.21769018070318,17.248107176672296,111.75675181814812,1002.5,1055.0,8.0,76.0,-68.0,868.5953849136142,992.536210989486,0.0,0.0,52.52505185171291,1.0,1.0,0.984993236906801,-11.478625964311044,61.462198236185245,56.578947368421055,56.45654834761322,-43.42105263157895,-26.52647058823527,4.994450610432852,-1.133578612007975,-1.9140812025464684,0.7805025905384935,-16.074567881658595,-6.500558016863678,-9.574009864794917,920.6118126555614,0.7454739084131967,0.7427089843615065,-17.452006980802793,-0.7454745758239483,939.9995727539062,0,-0.1466989881193541,0.632908501409247,-0.4133155198242093,0.6923807833958477,-1.122883242368644,1.129605862826267,1.2095319184605555,2.261718628255608,4.158973505684841,2.97344138730557
2022-07-12,951.0,955.0,947.0,954.0,939.9995727539062,93981,-2717881.7401171057,5543427,0.0608498543634136,716718.8970616705,72355.05048892861,190753.2000469579,887.9793852035475,917.47251392616,55.47307957445749,872.6704635654766,918.4,954.3354977703142,882.4645022296858,7.825674601549262,0.9953319448577204,0.0,0.0,921.8333333333331,963.7333333333332,879.9333333333334,9.090580365214244,0.8838504375497214,0.0,0.0,840.0,1012.0,926.0,18.72822299651568,0.6627906976744186,43.47078374431501,4.994560609883051,-7.579382862187117,-15.943099333787782,8.363716471600664,921.0,930.5769230769232,930.1408173889891,937.7202002511764,1.0918079096045197,0.961864406779661,0.1299435028248586,-0.2520124516992825,25.990174994687308,-21.399999999999977,-46.13500503660202,-69.10267071754,22.96766568093797,914.0,935.5,924.75,959.5,99.7663864901898,14.109963846587805,17.953994934355126,16.998446334607483,148.30245221649642,1002.5,1044.5,4.0,72.0,-68.0,871.463477215342,992.536210989486,0.0,0.0,54.70143321816147,1.0,1.0,0.9924966184534004,-8.441621718732364,65.91071727438448,61.8421052631579,58.65973072215422,-38.1578947368421,-17.841176470588266,3.023758099352052,-0.8082776568273686,-1.6929204934026485,0.8846428365752799,-19.99111897378238,-9.19867020824742,-10.792448765534962,923.983001804847,0.8456659619450413,0.8421102396408919,-16.753926701570677,-0.8456629717312438,955.7647705078124,1,0.1171888353747334,-0.7477133047677995,3.4301376748668133,0.3984059960658044,-0.0616896990608069,-0.7215928954672108,-1.2963539147164056,-0.6611565032130216,2.85629742118104,0.6248143259332153
2022-07-13,954.0,982.0,942.0,970.0,955.7647705078124,503544,-2516464.1401171056,6046971,0.043445030923793,1765288.197481432,87380.64598128466,204005.64977809743,9239.947717632667,924.9743474503424,65.20613519733459,872.6704635654766,919.4,959.6512111619048,879.1487888380951,8.755973713705645,1.1285525148109037,1.0,0.0,925.8666666666666,965.4666666666666,886.2666666666667,8.554147465437783,1.0572390572390584,1.0,0.0,840.0,1012.0,926.0,18.707852947574505,0.7558139534883721,43.12370536988351,4.4693647076232965,-3.8382971997222057,-13.522138906974668,9.683841707252462,927.0833333333334,930.2692307692308,936.2729993291448,940.111296528867,1.0843881856540083,0.9057665260196904,0.1786216596343179,-0.217418846329243,26.00353495201177,-10.399999999999975,-38.48852409852719,-64.21221617795612,25.723692079428936,921.0,935.5,928.25,959.5,99.8831932450949,14.117239153511152,21.16416574023276,15.897087787206212,177.18191377497396,1002.5,1043.5,4.0,68.0,-64.0,874.2742076710351,992.536210989486,0.0,0.0,58.772192471756966,1.0,1.0,1.0,-4.554202697978475,62.398015061286685,72.36842105263158,63.59649122807017,-27.63157894736842,-4.752941176470586,8.138238573021182,-0.4082811486144446,-1.435992624445008,1.0277114758305632,-9.699492483157991,-9.298834663229536,-0.4006578199284565,929.454701946958,1.6771488469601747,1.6632400049141791,-15.357766143106454,-1.677149459517196,941.97021484375,2,-0.2639822905773172,1.1544846465057503,-1.3971164535114156,-4.600000381469727,0.4315616643335573,1.7014867038949577,-1.137587608588959,0.3283987180174677,-7.010255702905582,2.1628660265584614
2022-07-14,980.0,999.0,956.0,956.0,941.97021484375,131128,-2647592.1401171056,5915843,0.1006935316536429,1250848.169269799,508281.9840156183,171658.88802504912,6552.613317772159,926.7050763975304,65.93867209889657,860.0752197614388,921.2,964.501732066977,877.8982679330231,9.401157635036238,0.901831501176132,0.0,0.0,930.4999999999998,968.2,892.8,8.103170338527685,0.8381962864721482,0.0,0.0,840.0,1012.0,926.0,18.671298306556665,0.6744186046511628,43.11133483289516,4.23736656215833,-1.9803150174523123,-11.213774129070195,9.233459111617885,931.0,929.3461538461538,939.3079225092764,941.2882375267288,1.1197080291970802,0.9124087591240876,0.2072992700729926,-0.1831249223352787,25.89641387687309,-5.2000000000000455,-30.95693246718892,-58.357556321231336,27.400623854042426,929.5,935.5,932.5,957.5,99.94159662254744,14.577980867994802,22.44598480485175,14.787866567928152,170.6839629532243,1002.0,1043.5,4.0,64.0,-60.0,877.0287235176145,992.536210989486,0.0,0.0,54.18387212888047,0.8042304799797642,0.9347434933265882,0.9782478311088628,-2.540661577639041,52.2302756243944,63.1578947368421,65.78947368421052,-36.8421052631579,6.094117647058738,5.17051705170517,-0.2103834870661581,-1.190870796969238,0.98048730990308,-13.139758621751657,-10.06701945493396,-3.0727391668176978,931.1110396592424,-1.4432989690721598,-1.4538158446027794,-16.57940663176265,1.4433002857735744,954.7794189453124,3,0.3217920826893277,-0.3615130640048392,0.5371353303241051,-3.059270493854683,-0.2476823050986496,-2.1560753254428846,0.5272500699515774,2.30643959026132,-3.1558477734372445,-0.245632426727667
2022-07-15,1000.0,1000.0,950.0,969.0,954.7794189453124,482886,-2763484.7801171057,6398729,0.1239701955324722,1968943.859374113,-25886.026929751537,142313.9610024232,4673.872350429194,933.1506045285572,67.74705240357918,860.0752197614388,924.15,971.8166550116562,876.4833449883438,10.315783154608276,0.9704546604857484,0.0,0.0,938.6333333333332,974.8333333333334,902.4333333333334,7.7133420931141,0.9194290976058926,0.0,0.0,840.0,1012.0,926.0,18.6116972352973,0.75,43.80020134960564,3.5822374744315435,0.5349737580293095,-8.864024551650296,9.398998309679603,935.4166666666666,928.9230769230768,943.8759344309262,943.3409606728968,1.0868263473053892,0.9326347305389222,0.1541916167664669,-0.1474451407578581,25.916405110938527,-8.149999999999977,-21.22508170685995,-51.7571940306168,30.53211232375685,936.0,926.0,931.0,957.5,99.97079831127373,14.769942766268668,20.64236008786039,14.563850331024067,151.53886280646844,1002.0,1043.5,4.0,60.0,-56.0,879.7281490472621,992.536210989486,0.0,0.0,57.5016967834552,0.9446797198107808,0.9163033999301818,0.9503489644189234,0.1831379924475488,48.05248022768022,71.71052631578948,69.07894736842105,-28.289473684210527,14.511764705882342,5.786026200873363,0.0567105405502275,-0.9413545294653448,0.9980650700155724,-5.074690186123156,-9.068553601171798,3.9938634150486414,939.5198057482262,1.3598326359832713,1.3506698839365503,-15.445026178010467,-1.359831117769161,1009.9576416015624,4,-0.7630648468604875,1.1360445643893795,-0.6339550524173063,4.359919526871366,1.995720399333124,3.537453329316051,-0.5300447311674361,3.204040674122325,4.138421017746481,-1.0719631856765233
2022-07-18,952.0,1049.0,952.0,1025.0,1009.9576416015624,169830,-2677694.367745972,6568559,0.177071443390974,3046306.165177812,1456456.4564564563,152439.36658147557,16381.178264699409,935.9699213855944,66.99622561543444,909.7802892213364,930.65,993.6365858735036,867.6634141264965,13.536041664106484,1.2489689962675858,1.0,0.0,949.8333333333334,990.2333333333332,909.4333333333332,8.506755571152851,1.430280528052804,1.0,0.0,840.0,1049.0,944.5,22.45742223177349,0.8851674641148325,49.12018121464508,3.013841972420393,6.966781502261028,-5.697863340868031,12.66464484312906,944.5,930.8846153846154,956.3565599030916,949.3897784008304,1.0815384615384616,0.9415384615384615,0.14,-0.1004790238098654,26.23872336023687,-40.64999999999998,-6.220990147995983,-44.0151080728257,37.79411792482971,960.5,944.5,952.5,957.5,99.98539915563686,16.095364825371227,24.936505805573788,12.47035191556041,208.157524613221,1001.5,1043.5,100.0,56.00000000000001,43.99999999999999,882.3735860663169,992.536210989486,0.0,0.0,68.18851365207793,1.0,0.9163033999301818,0.922450097728984,6.803773768469681,53.93451762147407,87.3015873015873,74.05666945140628,-12.698412698412698,26.876470588235293,11.899563318777291,0.7338167800790949,-0.606320267556457,1.340137047635552,-7.931212604972947,-8.841085401932029,0.909872796959082,961.933217179958,5.779153766769873,5.618327968174253,-10.558464223385688,-5.779159202782367,1022.766845703125,0,0.0970820270355687,-1.0369902846267678,-0.6339550524173063,0.5819633091627878,-6.048385791418639,0.2773454843732423,-1.9332100747904373,-1.3937271251108996,-3.50095077029836,1.5151492278634606
2022-07-19,1033.0,1059.0,941.0,1038.0,1022.766845703125,223496,-2533747.791474785,6792055,0.1488502012056413,3026183.5701524103,-26398.68275047428,199838.1411065201,12649.320256739413,941.0881897842742,73.11526907996249,909.7802892213364,937.55,1014.3210231793232,860.7789768206766,16.376944841197457,1.1542181922296828,1.0,0.0,959.6,1010.3,908.9,10.566902876198414,1.2731755424063125,1.0,0.0,860.0,1059.0,959.5,21.22553463815263,0.8944723618090452,56.00816309318056,2.5593729952455373,12.963590629482267,-1.9655725467979712,14.92916317628024,956.8333333333334,933.3846153846154,968.9170891487696,955.9534985192876,1.0609929078014184,0.8581560283687943,0.202836879432624,-0.0450368677314439,26.66814403310721,-22.549999999999955,8.091877162384604,-35.02200672247599,43.1138838848606,986.0,949.5,967.75,949.5,99.99269957781844,16.89922041277183,20.98471105930817,11.971424491759835,183.38623704857173,994.0,1043.5,100.0,52.0,48.0,889.0386426236641,992.536210989486,0.0,0.0,70.07009143030791,1.0,0.9815599066035936,0.9380555688213192,12.72127763614147,61.1571191045534,89.44723618090453,82.81978326609378,-10.552763819095478,37.57352941176475,16.629213483146067,1.3560900869720196,-0.2138381966507616,1.5699282836227813,-8.591259471366431,-8.79112021581891,0.1998607444524793,982.5008028131934,1.2682926829268304,1.2603172153324849,-9.424083769633508,-1.2682912207337864,1006.0162963867188,1,-0.097176367823252,-0.3051370529437349,-1.4232329653023612,1.9512176513671875,0.3802232965082623,0.6489477710282046,-1.4482750512878368,1.0309270341185623,4.903388504102367,0.2461614867460468
2022-07-20,1026.0,1041.0,1020.0,1021.0,1006.0162963867188,120960,-2643187.791474785,6671095,0.1152272229833638,2300111.631559209,529513.8888888889,237977.87602609053,853.542952206401,947.817442365273,89.14747360805588,894.8802266811024,942.9,1026.930708672486,858.8692913275141,17.823885602393872,0.964711063573192,0.0,0.0,971.8666666666666,1019.1666666666666,924.5666666666668,9.733845520647533,1.0193798449612408,1.0,0.0,860.0,1059.0,959.5,21.105101283275,0.8090452261306532,52.5073467838625,2.071396577261342,16.158086776114487,1.6591593177845207,14.498927458329966,965.6666666666666,936.4230769230768,976.9298446643436,960.7717578882292,1.1837349397590362,0.875,0.3087349397590362,0.0102612134760781,26.760370006713845,-22.899999999999977,20.52564616328648,-25.36895432721157,45.89460049049805,988.0,949.5,968.75,949.5,99.9963497889092,17.645657743929533,20.366140166416244,11.61854020776244,180.04223864836322,983.0,1043.5,96.0,48.0,48.0,899.2363240662443,992.536210989486,0.0,0.0,64.68226397730488,0.8427558213443345,0.9475852737814452,0.9484828601050737,15.71872730438326,60.10403067285127,80.90452261306532,85.88444869851905,-19.09547738693467,50.17058823529419,11.584699453551911,1.6817820302742734,0.1652858487342454,1.516496181540028,-12.337167645920124,-9.500329701839153,-2.836837944080973,990.1055825044144,-1.6377649325626242,-1.651324556116851,-10.907504363001742,1.637768117609511,1027.6934814453125,2,0.0970820270355687,-0.940267832277584,-1.61030649745706,-1.5920382524929124,-0.6997420383365807,-2.3328129931951764,-0.78178442495566,0.3472219496535587,-0.2649615350005234,1.4188711512018557
2022-07-21,1015.0,1079.0,1015.0,1043.0,1027.6934814453125,829027,-2746816.166474785,7500122,0.0795421230976943,4577037.684193607,127378.23979194889,320156.8455363061,15882.420850011038,971.7064125195396,96.3132566438376,894.8802266811024,950.0,1042.2626685068244,857.7373314931756,19.42371968564725,1.003995827917773,1.0,0.0,983.6666666666666,1035.1666666666663,932.1666666666666,10.471026770586231,1.076051779935277,1.0,0.0,860.0,1079.0,969.5,23.05263157894737,0.8356164383561644,53.656612105476256,1.2006062827992885,20.23174516135498,5.373676486498613,14.858068674856366,975.9166666666666,940.0,987.0944839467522,966.8627387853973,1.2322775263951735,0.7662141779788839,0.4660633484162896,0.0675648742081299,26.79804216445699,-35.0,33.1323021685641,-14.910334887101572,48.04263705566567,998.0,959.5,978.75,959.5,99.9981748944546,19.128860114887942,23.8071756405904,10.593649729456027,178.70181300662105,971.0,1039.0,100.0,44.0,56.0,908.8221446222695,992.536210989486,0.0,0.0,68.10065118828531,0.9258236218286898,0.9228598143910084,0.9506683315920156,19.395591503882446,58.34768296654261,83.56164383561644,84.63780087652877,-16.438356164383563,62.45294117647063,13.369565217391305,2.0925147231106167,0.5507316236095197,1.541783099501097,5.313752726326566,-6.537513216206009,11.851265942532574,1000.6771449768886,2.154750244857984,2.131863683610735,-8.987783595113441,-2.154754861969039,1091.739501953125,3,-0.1068940046055502,1.041099100238469,-0.5886328099358735,-0.6855993590860265,2.147823436362117,-0.21275917713713,-0.0337269550900742,2.2648109545992696,0.9505745877088004,0.1564429214149356
2022-07-22,1085.0,1130.0,1056.0,1108.0,1091.739501953125,309987,-2621145.76106938,7810109,0.0917897451050452,6801625.872165949,1098110.5659269583,404987.49457166746,37181.92248214156,987.5394158424964,96.37493980912494,950.6493683246994,959.1,1073.374931634196,844.8250683658041,23.829617690375542,1.1514989677554213,1.0,0.0,999.6,1056.2,943.0,11.324529811924776,1.4575971731448758,1.0,0.0,860.0,1130.0,995.0,28.15139192993431,0.9185185185185184,56.99095089492863,0.6869689661291463,28.37798184310907,9.974537557820703,18.40344428528837,992.0,947.2307692307692,1005.6953325703288,977.3173507272196,1.2618705035971225,0.6705035971223021,0.5913669064748202,0.1369786087449841,26.91115704315902,-24.100000000000023,52.2191803851331,-3.228614175311752,55.447794560444855,1035.5,985.0,1010.25,985.0,99.99908744722732,21.299590519759672,27.788716478621247,9.382078584872447,215.47858357816608,971.0,1039.0,100.0,40.0,60.0,922.436373052488,992.536210989486,0.0,0.0,75.61149772759111,1.0,0.9228598143910084,0.9311016341878204,25.851135255364323,59.46054264629192,91.47286821705428,85.31301155524534,-8.527131782945736,83.12647058823529,21.092896174863387,2.9036609062545624,1.0213174801385283,1.882343426116034,4.4747797982537305,-4.335054613314062,8.809834411567792,1028.052630902588,6.232023010546506,6.045541230645668,-3.315881326352532,-6.232015835863862,1103.5634765625,4,0.194160688134815,-0.4429606265852754,0.9227935593740852,-1.1673140921803906,2.194967461929963,1.2132186504065317,-0.7417292414843786,1.4260149145210477,-2.111321074263373,2.319019149026872
2022-07-25,1126.0,1127.0,1108.0,1120.0,1103.5634765625,315543,-2538108.1294904323,8125652,0.1444282573851424,6370895.890427957,147523.47540588764,409957.02142463607,22735.894382699167,1007.780408199276,96.29148759402004,950.6493683246994,970.25,1100.511083981365,839.9889160186355,26.851035090206565,1.0748071312742318,1.0,0.0,1017.0666666666668,1070.4666666666667,963.6666666666669,10.50078657577346,1.4637952559300873,1.0,0.0,860.0,1130.0,995.0,27.827879412522545,0.9629629629629628,53.191855805435765,0.6647841874581971,35.39423016251067,15.058476078758698,20.33575408375197,1007.4166666666666,955.3076923076924,1023.2806660210474,987.8864358585369,1.2703862660944203,0.6838340486409156,0.5865522174535049,0.2135454072802405,26.669639464881783,-31.25,71.68114669503537,9.862069350425736,61.81907734460963,1035.5,985.0,1010.25,985.0,99.99954372361366,23.315268752854845,27.060830318345445,9.136328294037591,198.0132450331126,971.0,1039.0,100.0,36.0,64.0,943.1927357472392,992.536210989486,0.0,0.0,76.70212404319162,1.0,0.9752745406095634,0.9403313897971932,31.122966465097345,62.315347459828,96.12403100775194,90.38618102014088,-3.875968992248062,102.6882352941176,19.78609625668449,3.5828237819411712,1.5336187404990569,2.0492050414421144,3.903792905416412,-2.687285109567968,6.59107801498438,1051.825291686176,1.0830324909747224,1.0772096981910728,-2.2687609075043635,-1.0830399182425765,1093.710205078125,0,-0.3307121864714446,-0.9095969680827238,0.7950968849504534,1.057689045307768,1.4521380698819255,0.6754774831439505,0.0334538436879796,1.0849991069480185,1.926681643748125,1.1870433414323145
2022-07-26,1110.0,1122.0,1092.0,1110.0,1093.710205078125,820006,-2374106.929490432,7305646,0.1911568289345204,4289330.763223964,-38414.35306570927,440064.95211530745,-3904.0489298607527,1029.9618399091155,80.07646961480724,950.6493683246994,980.3,1120.726635650079,839.8733643499208,28.649726746930348,0.9618069762889992,0.0,0.0,1032.6666666666667,1088.2666666666669,977.0666666666668,10.768237572627482,1.1954436450839334,1.0,0.0,860.0,1130.0,995.0,27.54258900336632,0.925925925925926,50.87267022489219,0.6309407878046923,39.69021696360869,19.984824255728697,19.705392707879994,1021.6666666666666,963.5769230769232,1036.6221020178093,996.9318850542006,1.3056379821958457,0.6899109792284867,0.615727002967359,0.2888515033234345,26.279847626048586,-34.299999999999955,88.81860036984993,24.00730540246764,64.8112949673823,1035.5,985.0,1010.25,985.0,99.99977186180683,24.529258194545115,25.90694279505401,11.02091099463265,150.82912761355465,956.5,1024.5,96.0,32.0,64.0,961.8734621725152,992.536210989486,0.0,0.0,73.7426599301683,0.8911720384177833,0.963724012805928,0.9539527892688332,34.1538657966682,63.68507015124219,90.78341013824884,92.79343645435168,-9.216589861751151,120.38235294117646,18.210862619808307,3.9812365878387808,2.023142309967002,1.958094277871779,14.582769544782842,0.7667258213021948,13.816043723480648,1064.0924428216024,-0.8928571428571397,-0.8968669982760247,-3.141361256544506,0.8928595131715582,1083.85693359375,1,-0.038768609995742,0.0819374106137331,-0.5495777618697986,-0.5830944590780831,-2.1433311059454496,-1.9474580904632857,0.5021849529973252,-1.279701904063003,-0.0479180150610432,-0.8441540546312609
2022-07-27,1110.0,1130.0,1063.0,1100.0,1083.85693359375,199510,-2353262.6011322234,7106136,0.2104011332401596,3391554.939906256,-352613.90406495915,403480.9007072946,-9118.86953024453,1041.167082816352,74.75174312015716,942.0849596010534,989.5,1135.8550477434926,843.1449522565073,29.58161652218144,0.8775066241434545,0.0,0.0,1045.9666666666667,1104.2666666666669,987.6666666666666,11.147582778291214,0.9634076615208692,0.0,0.0,860.0,1130.0,995.0,27.286508337544213,0.8888888888888888,52.48540320240297,0.7911105845682367,41.805987625852254,24.34905692975341,17.456930696098844,1034.5,971.2692307692308,1046.3725478612232,1004.566560235371,1.1891515994436717,0.7093184979137691,0.4798331015299025,0.3571434769132101,26.03438901178301,-35.5,103.5823535358512,38.956114958360985,64.62623857749023,1035.5,995.0,1015.25,985.0,99.99988593090342,24.58107104192209,23.49716973553222,14.021871634712198,118.441971383148,940.5,1008.5,92.0,28.000000000000004,64.0,978.6861159552636,992.536210989486,0.0,0.0,70.80075743513802,0.7739427228485511,0.8883715870887784,0.9424567135014232,35.5668638206503,61.04665053988968,85.91549295774648,90.94097803458244,-14.084507042253522,130.81764705882358,16.27906976744186,4.16159459021382,2.4508327660163656,1.7107618241974545,9.21666678136133,2.4567140133140217,6.759952768047308,1069.8931712305855,-0.9009009009009028,-0.9049835519918226,-4.013961605584637,0.9009033141161212,1071.0477294921875,2,0.0775226266075463,0.4647467721626839,-0.0910956521984331,-0.4830843982388586,1.377048475203253,0.1212844474176506,-1.3795415072391393,-1.4440513422340049,1.3026903034303243,0.6439103279253686
2022-07-28,1111.0,1140.0,1055.0,1087.0,1071.0477294921875,402246,-2452641.024661635,6703890,0.2479795859017717,2160018.8056339333,21131.347483878024,374021.1867637353,-6551.203751023751,1047.48092552238,67.56933268562,942.0849596010534,998.05,1146.1992153202305,849.9007846797695,29.68773414563008,0.8002040875064071,0.0,0.0,1058.3333333333337,1120.8333333333333,995.8333333333334,11.811023622047232,0.7293333333333337,0.0,0.0,860.0,1140.0,1000.0,28.054706678022143,0.8107142857142857,55.73686288216268,1.1162252948714884,41.950184154665976,27.869282374735924,14.080901779930052,1045.5833333333333,977.9230769230768,1052.6229251133427,1010.6727409586769,1.145966709346991,0.7387964148527529,0.407170294494238,0.4141470249566669,25.989717463843785,-28.049999999999955,117.06396447834896,54.32156453449531,62.742399943853655,1040.5,1000.0,1020.25,990.0,99.99994296545172,24.83378222012441,22.174285134709645,12.440846686125193,100.50039947857536,931.25,1008.5,88.0,24.0,64.0,993.8175043597372,992.536210989486,0.0,0.0,67.0555796998091,0.6010044447490017,0.755373068671779,0.8691562228554951,35.500300166002006,53.73381343464577,76.23318385650224,84.31069565083253,-23.76681614349776,137.5794117647058,13.941299790356393,4.150718868194071,2.7908099864519067,1.359908881742164,9.191276747832648,3.8036265602177473,5.3876501876149,1072.7129290919197,-1.181818181818184,-1.1888571665251924,-5.148342059336819,1.1818168712627966,1061.1944580078125,3,-0.0387991189344205,-0.9887476481843294,-3.0716677604218745,3.4615352873264698,-2.526599949408734,-0.5160895312895946,-0.6637930867095179,-0.7117342601305268,-0.0776478807995886,-8.651973357185156
2022-07-29,1088.0,1096.0,1072.0,1077.0,1061.1944580078125,298934,-2627019.1913283016,6404956,0.2200411144004782,1424396.1191148,-108385.1284899008,249745.2542242181,-7503.899160324496,1049.830892985856,63.248691909907365,933.418124646122,1007.4,1150.6136864967868,864.1863135032131,28.432337998170908,0.7429935354033413,0.0,0.0,1069.2,1129.1,1009.3,11.204638982416755,0.5651085141903178,0.0,0.0,860.0,1140.0,1000.0,27.794322017073657,0.775,52.5631765939464,1.5161874064496574,40.78737306864059,30.45290051351686,10.334472555123732,1054.5,984.6923076923076,1056.3732443266747,1015.585871258034,1.187002652519894,0.8116710875331565,0.3753315649867375,0.4580591069094648,25.772517963410632,-51.39999999999998,129.53815065500908,69.40591351260699,60.13223714240209,1040.5,1000.0,1020.25,990.0,99.99997148272584,25.06844259988372,21.4392316310696,12.028446110894436,79.39749808526935,928.5,1008.5,84.0,20.0,64.0,1011.3594038365688,992.536210989486,0.0,0.0,64.24053677683212,0.4466005925424557,0.6071825867133365,0.7503090808246312,34.561785023133965,53.52432445341271,68.34170854271356,76.83012845232076,-31.65829145728643,132.66176470588232,11.030927835051546,4.016142231096239,3.0358764353807737,0.9802657957154656,6.825817048796477,4.408064657933494,2.417752390862983,1073.237331307569,-0.9199632014719406,-0.9242209964821058,-6.020942408376961,0.9199656759504792,1055.2825927734375,4,-0.0281159390936238,2.556426229183984,-3.554084451277987,3.884465585702813,2.07522265031659,-1.177894428390502,-0.8902115046329726,-0.1766827579197638,1.3576540591257498,-1.2526113451037304
2022-08-01,1064.0,1083.0,1064.0,1071.0,1055.2825927734375,29721,-2634840.507117776,6375235,0.177675397453898,1195435.8163841143,-671242.5557686484,196631.1394915341,-2915.6593983594416,1051.8721000735056,62.20607225519412,928.218023673163,1015.2,1154.3698243154745,876.0301756845258,27.41722307239445,0.7004744932116566,0.0,0.0,1075.6,1127.7,1023.5,9.68761621420603,0.4558541266794623,0.0,0.0,872.0,1140.0,1006.0,26.39873916469661,0.7425373134328358,49.20685893455176,1.914683198724149,38.93289289504639,32.14889898982277,6.783993905223625,1064.0833333333333,990.2692307692308,1058.6235144302632,1019.6906215352168,1.1361256544502618,0.8154450261780105,0.3206806282722513,0.4890435102319626,25.447954333465194,-46.200000000000045,136.1401597066802,83.63350046197314,52.506659244707066,1077.5,1000.0,1038.75,990.0,99.99998574136292,24.97213197486385,20.8499783951389,12.855101752123508,63.55179816076128,926.25,1008.5,80.0,16.0,64.0,1026.7962753761806,992.536210989486,0.0,0.0,62.5439680212876,0.3712586538342255,0.4729545637085612,0.6118367396978922,33.28761173703917,53.61913414060369,65.32663316582915,69.96717518834832,-34.67336683417086,120.43529411764712,12.02928870292887,3.81810836275322,3.192322820855263,0.6257855418979568,-1.6117305118395966,3.204105623978876,-4.815836135818472,1073.1289183643887,-0.5571030640668551,-0.5586606708639863,-6.544502617801051,0.5570953739688207,1056.267822265625,0,0.0,-0.0278960150393601,-2.3875501347690715,-0.2072586378683922,-2.2516448950305943,-1.5223685732884036,0.0653663455683641,1.5873048221402684,-5.174987155269207,-5.891018377989852
